"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
1862580000,5708030000,2306140000,935920000,549010000,11361680000,50,116,166
5055570000,5960880000,217440000,1490610000,1181010000,13905510000,48,126,174
5867480000,3838380000,67750000,2105510000,1647440000,13526560000,51,137,188
1305250000,4158600000,149800000,51380000,7193180000,12858210000,41,114,155
2196180000,2358570000,357990000,179200000,3401570000,8493510000,33,93,126
2014570000,7378290000,696330000,60140000,187480000,10336810000,55,128,183
1084150000,9610020000,915580000,391080000,806660000,12807490000,55,123,178
3855900000,1849130000,215220000,520000,3170830000,9091600000,48,137,185
6630120000,21120000,2420000,350000,4466910000,11120920000,33,105,138
1508340000,5929960000,142430000,394070000,257540000,8232340000,52,117,169
1801690000,5924260000,974010000,1502470000,418870000,10621300000,51,114,165
1857660000,3510700000,319030000,337520000,62180000,6087090000,50,110,160
1561160000,12132710000,832980000,874840000,4557970000,19959660000,59,146,205
6077680000,2880860000,267200000,781490000,325250000,10332480000,54,135,189
1268710000,9007090000,58630000,1814050000,3056460000,15204940000,37,110,147
2963100000,765400000,94730000,11450000,12374730000,16209410000,47,129,176
1198400000,502580000,5360000,303310000,490350000,2.5e+09,30,94,124
1226200000,5043750000,59680000,1915370000,2745840000,10990840000,39,133,172
5424200000,3.165e+09,70760000,1088850000,1324530000,11073340000,47,124,171
1896670000,11724470000,591440000,786140000,257550000,15256270000,39,103,142
3196150000,2112060000,95950000,1503880000,3474350000,10382390000,40,123,163
3065440000,4466070000,62550000,1485330000,3838250000,12917640000,33,106,139
3393650000,3720830000,240780000,1535610000,1420930000,10311800000,38,114,152
4594950000,6527540000,525430000,1032400000,1392670000,14072990000,56,122,178
1530870000,458080000,64950000,1654540000,14120130000,17828570000,43,110,153
540800000,7381880000,619160000,2811790000,7461050000,18814680000,50,129,179
2534080000,5320570000,4.36e+08,1778070000,267330000,10336050000,53,106,159
2363850000,2527120000,286490000,409940000,235470000,5822870000,57,135,192
269510000,977840000,129870000,1833230000,6086640000,9297090000,38,89,127
749090000,3094890000,646530000,90970000,3700250000,8281730000,41,101,142
3874130000,201260000,28650000,0,1492690000,5596730000,43,115,158
1747980000,4.669e+09,100540000,444100000,478740000,7440360000,55,125,180
1195860000,7551790000,423420000,797060000,3901520000,13869650000,42,98,140
4149750000,7783590000,631210000,290940000,972110000,13827600000,43,122,165
2341250000,4669720000,182460000,582500000,652280000,8428210000,48,113,161
2481900000,3216280000,507890000,1921030000,375760000,8502860000,47,106,153
2994390000,10315840000,715580000,1271740000,1248150000,16545700000,56,115,171
3557020000,20530000,15630000,5350000,1882400000,5480930000,35,103,138
6881100000,1334690000,182630000,51330000,2718550000,11168300000,45,127,172
5446320000,105130000,240030000,2370620000,2169800000,10331900000,40,102,142
7375490000,3507830000,614400000,1577580000,1013700000,1.4089e+10,49,110,159
147230000,6171650000,331690000,26930000,3547110000,10224610000,42,119,161
1025260000,8254130000,489370000,211900000,696210000,10676870000,49,110,159
168010000,2462520000,33880000,1409810000,1386680000,5460900000,39,112,151
2362450000,2673470000,7.5e+08,4418240000,248020000,10452180000,48,120,168
1843190000,1268950000,198100000,173710000,9202370000,12686320000,51,137,188
1908340000,4432170000,823020000,130400000,5223140000,12517070000,40,106,146
7036550000,22940000,16130000,13410000,5247760000,12336790000,33,99,132
2373390000,6875270000,776670000,208360000,229070000,10462760000,45,111,156
1093090000,2141400000,131980000,179170000,1624610000,5170250000,31,96,127
4788260000,4075200000,152880000,871070000,459500000,10346910000,50,123,173
3371390000,5249040000,477070000,1271970000,338260000,10707730000,52,119,171
8950470000,4149140000,348700000,223460000,1867200000,15538970000,44,122,166
9650970000,1579310000,158700000,2910000,4179420000,15571310000,44,130,174
3191450000,370160000,42210000,22910000,12008840000,15635570000,45,100,145
3684460000,3633570000,621220000,702170000,274670000,8916090000,53,126,179
9741940000,4920000,14370000,0,6952360000,16713590000,39,116,155
1947500000,2127180000,722040000,731200000,88290000,5616210000,40,87,127
1008550000,1385100000,133820000,706010000,4742700000,7976180000,55,126,181
1025200000,5577330000,753840000,2690280000,281410000,10328060000,49,116,165
4230510000,5242180000,455540000,655380000,124540000,10708150000,51,117,168
6836140000,1026130000,111080000,0,3130630000,11103980000,43,127,170
3475130000,3483930000,112370000,626320000,257520000,7955270000,46,105,151
2265310000,2578890000,50920000,1785380000,950550000,7631050000,48,134,182
1588600000,4499080000,221080000,781370000,154830000,7244960000,60,134,194
4039700000,2834150000,105580000,1114870000,2633850000,10728150000,50,132,182
3040480000,889210000,218340000,29480000,4743670000,8921180000,54,146,200
1982500000,10312770000,1124530000,560720000,675200000,14655720000,58,138,196
4055010000,3880740000,8.08e+08,1192080000,1.46e+08,10081830000,46,100,146
2138130000,2239130000,78370000,319550000,4236180000,9011360000,30,84,114
4768170000,485050000,54630000,67040000,15260760000,20635650000,38,104,142
4809720000,6560090000,1340660000,624620000,10062140000,23397230000,53,136,189
4385180000,1133410000,359560000,3167650000,4.115e+09,13160800000,46,124,170
1454010000,7564300000,611550000,93160000,347450000,10070470000,41,118,159
3151450000,4670500000,500280000,371310000,102080000,8795620000,50,112,162
1168410000,1181800000,232500000,2536670000,111060000,5230440000,43,113,156
1829790000,3271460000,157060000,1108050000,101860000,6468220000,58,132,190
3460580000,5470120000,641570000,566110000,203540000,10341920000,53,118,171
4612360000,3909730000,951550000,2047390000,785380000,12306410000,52,140,192
13500440000,1948840000,281030000,211880000,3169090000,19111280000,46,117,163
2016490000,1144720000,298290000,482580000,2687180000,6629260000,53,135,188
2202870000,2112030000,251170000,972640000,3653090000,9191800000,38,106,144
2332770000,7147590000,448320000,1036800000,246740000,11212220000,53,123,176
2124410000,1121600000,86400000,161830000,1799150000,5293390000,56,136,192
3509690000,2530610000,339610000,358610000,3225860000,9964380000,52,140,192
5114720000,105660000,52470000,0,3989550000,9262400000,39,113,152
1394770000,3690850000,193060000,443040000,364670000,6086390000,51,121,172
1481780000,4109170000,1262530000,2139830000,481320000,9474630000,46,120,166
7734390000,803970000,201270000,0,2685690000,11425320000,43,122,165
8736840000,145550000,86550000,15440000,5124410000,14108790000,35,111,146
7560140000,1223290000,134170000,6450000,6209910000,15133960000,47,133,180
516140000,4585300000,643870000,2841360000,1494580000,10081250000,49,120,169
9521330000,2911580000,411280000,380000,3067900000,15912470000,47,128,175
3190050000,4540620000,700280000,672690000,966750000,10070390000,48,131,179
7239190000,6540840000,343980000,2204650000,4362790000,20691450000,49,146,195
5542810000,1336160000,181090000,360000,3692800000,10753220000,55,145,200
2291860000,47540000,134330000,1522220000,1164290000,5160240000,38,100,138
3860430000,3222140000,560600000,1079640000,77940000,8800750000,40,87,127
2552100000,7720430000,83830000,290200000,3416120000,14062680000,50,145,195
4048390000,2925080000,735490000,921330000,165140000,8795430000,50,123,173
6874870000,5102730000,1007900000,634030000,6550440000,20169970000,50,145,195
775520000,6270210000,522390000,5307160000,2350530000,15225810000,48,114,162
84850000,1915440000,145780000,262200000,2969460000,5377730000,43,111,154
3963480000,3390730000,189850000,2783650000,129460000,10457170000,41,107,148
5665650000,631460000,97790000,510000,2997390000,9392800000,44,122,166
3038870000,2055400000,516580000,3901730000,563400000,10075980000,51,121,172
765080000,10013240000,1676710000,3461710000,4989640000,20906380000,47,125,172
1963660000,4912370000,130650000,410090000,489300000,7906070000,55,135,190
4214320000,7129020000,319420000,609100000,907670000,13179530000,55,127,182
2125800000,7017460000,218280000,1142880000,208720000,10713140000,51,121,172
51410000,1741410000,27170000,86980000,593030000,2.5e+09,31,88,119
2379540000,8033020000,338900000,933390000,14418080000,26102930000,40,127,167
2573750000,5653860000,157340000,855220000,11376390000,20616560000,41,122,163
3628490000,7923020000,974630000,1621870000,286170000,14434180000,54,123,177
3097260000,3043680000,715810000,630640000,92860000,7580250000,45,105,150
3454930000,4982460000,291790000,1126640000,496750000,10352570000,52,126,178
561470000,8886760000,1831360000,1158840000,2022420000,14460850000,47,116,163
511790000,3744460000,357770000,81600000,7013860000,11709480000,44,112,156
3716440000,5019680000,445390000,962460000,192910000,10336880000,53,122,175
3034830000,3646490000,1144300000,934280000,380200000,9140100000,51,113,164
3143480000,472650000,207800000,845580000,500810000,5170320000,38,102,140
606350000,1370790000,151380000,5024450000,10964520000,18117490000,40,91,131
4254920000,3158140000,363800000,1120000,1880870000,9658850000,49,139,188
5816800000,2623150000,253820000,3231150000,3360490000,15285410000,42,126,168
3291440000,1142310000,458630000,117390000,4511250000,9521020000,49,121,170
2150040000,6628350000,4.63e+08,3374530000,130840000,12746760000,39,99,138
289270000,1415350000,364200000,3089320000,3670970000,8829110000,45,125,170
7088660000,606450000,79150000,0,3319620000,11093880000,44,116,160
3688810000,5453370000,391740000,917050000,256690000,10707660000,56,128,184
3102420000,915460000,153170000,263530000,735730000,5170310000,41,113,154
2396610000,2766760000,168150000,117200000,3252580000,8701300000,31,95,126
3189360000,206170000,187330000,2509480000,3989290000,10081630000,46,115,161
3684320000,7402060000,621480000,863960000,230510000,12802330000,52,127,179
4355250000,1527620000,832090000,86900000,5496370000,12298230000,45,122,167
2850800000,5213850000,287680000,1944090000,161360000,10457780000,47,112,159
255370000,496420000,43640000,2160040000,6291650000,9247120000,34,79,113
1673590000,5495860000,31170000,718770000,3145790000,11065180000,37,116,153
2235250000,100600000,69610000,25480000,2954790000,5385730000,39,117,156
3903750000,5109330000,538970000,716260000,715420000,10983730000,53,141,194
1657200000,1666050000,137030000,388900000,84530000,3933710000,60,143,203
505900000,5013260000,268190000,223570000,2784750000,8795670000,43,112,155
3282840000,818680000,57850000,1770000,12486870000,16648010000,45,121,166
1857360000,8808540000,95510000,409850000,3323090000,14494350000,46,133,179
1459760000,6555820000,1232520000,1482890000,3111040000,13842030000,51,130,181
2799410000,5485500000,380420000,1372900000,167510000,10205740000,54,123,177
524210000,2504400000,63310000,74830000,1745670000,4912420000,28,90,118
3114460000,4452670000,437730000,1063130000,409620000,9477610000,54,125,179
4582450000,3500860000,349120000,93830000,2532580000,11058840000,38,104,142
5976600000,2470280000,187700000,4018170000,1531330000,14184080000,43,129,172
4924150000,988010000,186290000,0,2.164e+09,8262450000,49,138,187
5891290000,7099670000,737570000,1213690000,1501760000,16443980000,58,148,206
482900000,2440380000,424190000,1454200000,4168810000,8970480000,45,117,162
1037790000,3579560000,81060000,234200000,212660000,5145270000,34,96,130
3604940000,7424080000,368280000,1547510000,384950000,13329760000,42,104,146
1257600000,30400000,6e+06,160000,12911940000,14206100000,35,103,138
4985200000,3413750000,359270000,113190000,2.032e+09,10903410000,42,115,157
3272360000,3495510000,320980000,555030000,196780000,7840660000,50,118,168
3110410000,4902860000,268910000,203690000,590370000,9076240000,38,102,140
2751230000,2427250000,494570000,1808650000,190420000,7672120000,46,104,150
1224470000,44680000,11890000,2015870000,7730540000,11027450000,40,101,141
2225010000,3162860000,142880000,702230000,2700280000,8933260000,52,118,170
2623940000,104070000,11850000,330000,2830930000,5571120000,39,110,149
1108880000,481720000,26830000,253510000,5264910000,7135850000,44,125,169
2924560000,57320000,3860000,0,2585370000,5571110000,37,111,148
4200250000,2297570000,276400000,3242090000,440790000,10457100000,44,106,150
1541340000,6068130000,655110000,1117150000,370140000,9751870000,50,115,165
338740000,430840000,34990000,114850000,1579310000,2498730000,24,63,87
4749890000,4078940000,518550000,768200000,582640000,10698220000,54,124,178
3485220000,6432390000,574490000,593670000,871260000,11957030000,51,126,177
4428830000,3535300000,827980000,964410000,319220000,10075740000,50,120,170
5208640000,2308260000,199350000,113030000,2533320000,10362600000,42,116,158
1836700000,1416540000,168480000,2610200000,8553190000,14585110000,44,110,154
6137370000,4865650000,203750000,1151400000,2406350000,14764520000,48,134,182
3927770000,913030000,275600000,2170000,4306960000,9425530000,49,135,184
3078410000,3308390000,685270000,387340000,115550000,7574960000,41,98,139
2578240000,5126950000,198780000,669170000,633180000,9206320000,53,117,170
2759100000,6117300000,594580000,518600000,91770000,10081350000,49,107,156
4739620000,325280000,57240000,52040000,3771730000,8945910000,37,107,144
2540260000,4091140000,391240000,388720000,429330000,7840690000,52,117,169
5636940000,1557870000,129600000,0,3503940000,10828350000,45,134,179
3836880000,345080000,106500000,16610000,6079550000,10384620000,44,132,176
2561050000,3209550000,1197370000,391600000,215330000,7574900000,49,107,156
4606140000,2.143e+09,314050000,1470770000,527320000,9061280000,41,109,150
6548740000,26551460000,2749430000,14019200000,9467600000,59336430000,58,131,189
9772910000,45778400000,1129050000,1914380000,31413910000,90008650000,57,146,203
16598950000,19014480000,2580180000,4441750000,1120060000,43755420000,56,124,180
16197570000,21862130000,3024230000,2719940000,1714720000,45518590000,63,155,218
7021680000,23515130000,1911620000,3483090000,3060050000,38991570000,60,128,188
17724890000,26053660000,1795150000,4804320000,11485120000,61863140000,53,128,181
11868440000,33357910000,5736640000,6794520000,1179850000,58937360000,58,128,186
18660090000,21449690000,1691660000,4545690000,22833670000,69180800000,65,170,235
14794380000,15398950000,2485470000,4570940000,10859140000,48108880000,56,148,204
16695840000,22484780000,1116720000,3138880000,2994830000,46431050000,55,140,195
16846850000,4075040000,1000170000,51230000,11447480000,33420770000,55,149,204
24244980000,6641470000,766550000,650000,13896560000,45550210000,59,150,209
17732930000,19599180000,3636690000,6899580000,2833180000,50701560000,58,153,211
23826380000,11302870000,2038160000,3460000,19096180000,56267050000,59,152,211
24559110000,5492460000,655300000,683330000,14262580000,45652780000,51,136,187
4939200000,6603030000,413680000,430960000,12584720000,24971590000,36,100,136
10611410000,19180360000,2586150000,3086260000,1168630000,36632810000,56,132,188
7822280000,19395830000,3123180000,5984890000,1357300000,37683480000,56,139,195
16807780000,16459120000,2737640000,11255450000,5557970000,52817960000,59,137,196
2557900000,32672330000,2411280000,2790990000,1782640000,42215140000,61,132,193
9524250000,23281430000,2419580000,5144770000,1908130000,42278160000,61,149,210
20649810000,8012050000,1514380000,302420000,1.7842e+10,48320660000,48,137,185
24933570000,7006090000,1736090000,7103770000,7058700000,47838220000,56,150,206
1419530000,22755570000,4008730000,7577950000,9333550000,45095330000,52,130,182
13510560000,16298310000,1988950000,2422480000,1653760000,35874060000,57,132,189
8919860000,20057800000,1612790000,2569190000,841700000,34001340000,55,135,190
11012790000,20453570000,1551060000,2926980000,12711250000,48655650000,45,123,168
28168190000,2575630000,333670000,510000,14388520000,45466520000,48,136,184
11832820000,2499860000,270370000,31990000,48897790000,63532830000,52,142,194
14126970000,23481840000,1301460000,3372750000,3295930000,45578950000,59,142,201
14504850000,24528690000,1733820000,2604720000,3363240000,46735320000,56,148,204
15717470000,21225250000,3751800000,3772250000,720030000,45186800000,55,119,174
8634510000,7512420000,1475920000,692310000,12115070000,30430230000,54,138,192
23710020000,18314010000,1775570000,5096420000,11217810000,60113830000,67,175,242
15600820000,27765570000,1930620000,3983410000,11168100000,60448520000,71,177,248
3604130000,1936470000,235680000,5830230000,36544080000,48150590000,49,125,174
18518830000,39004120000,1676730000,2290810000,24737090000,86227580000,49,139,188
21361490000,11273590000,1274140000,3899490000,16926500000,54735210000,63,167,230
15367540000,31042450000,989310000,6028240000,14294820000,67722360000,57,162,219
2964870000,21651270000,1935160000,4203740000,21695530000,52450570000,53,129,182
11240990000,19510150000,2409840000,2501750000,1117370000,36780100000,57,136,193
14314060000,10622760000,1857020000,2848260000,1829410000,31471510000,60,144,204
18155650000,179200000,42350000,560000,45437780000,63815540000,48,130,178
18005970000,26185930000,1671790000,10963710000,8593270000,65420670000,59,156,215
12552770000,679690000,89760000,1046450000,42138100000,56506770000,48,126,174
13614340000,16399640000,1337650000,20200780000,1415010000,52967420000,56,132,188
10275330000,20856910000,2175470000,1977030000,905600000,36190340000,63,155,218
7187590000,15448610000,1151430000,4243750000,9121690000,37153070000,54,136,190
33684350000,5557140000,906750000,1070000,17472280000,57621590000,60,148,208
2923360000,11109670000,3634960000,21327830000,17487340000,56483160000,48,123,171
9558660000,24665170000,3586290000,2837850000,1257570000,41905540000,54,135,189
6895280000,15414880000,586110000,1621080000,4968790000,29486140000,63,148,211
1956500000,6422700000,640700000,22035650000,21301520000,52357070000,41,97,138
22044800000,459110000,110770000,278720000,49654330000,72547730000,50,125,175
13724030000,19418630000,685360000,5839530000,1979340000,41646890000,63,147,210
8943230000,15147140000,619080000,3883210000,28755990000,57348650000,57,154,211
18448470000,10410220000,3184780000,12458180000,10702390000,55204040000,57,148,205
10870020000,27697220000,1846520000,4493990000,1091980000,45999730000,59,133,192
15376460000,12730680000,2695440000,6339010000,2545910000,39687500000,56,142,198
15980220000,10485420000,2578610000,9906110000,7296620000,46246980000,56,151,207
39699810000,322940000,143590000,51710000,24882450000,65100500000,44,130,174
1.5201e+10,19432310000,1096740000,3540850000,16088820000,55359720000,61,152,213
26468110000,5437140000,437680000,26150000,17845550000,50214630000,59,150,209
3158630000,27830850000,5964080000,4992040000,15872210000,57817810000,53,135,188
20055920000,40460590000,867980000,7276990000,22329520000,9.0991e+10,54,156,210
1585980000,14716220000,1075390000,340660000,10890870000,28609120000,47,127,174
7944630000,14620910000,6.58e+08,2881800000,8801370000,34906710000,62,167,229
19710600000,3285460000,221830000,240510000,48948080000,72406480000,51,137,188
33398290000,1272360000,344060000,101460000,26686100000,61802270000,46,134,180
16521410000,16494760000,4665200000,5762630000,991900000,44435900000,53,121,174
14099610000,16282110000,1259120000,3872950000,5563480000,41077270000,57,136,193
1088360000,8402140000,702880000,285150000,8779340000,19257870000,48,118,166
1641520000,6983840000,1345930000,10930710000,23033230000,43935230000,55,122,177
10932610000,11148480000,1021770000,2016370000,591710000,25710940000,61,146,207
10879520000,43643190000,1144570000,11706790000,21558070000,88932140000,50,149,199
3491550000,5593840000,1505400000,18985330000,15143080000,44719200000,50,121,171
35201020000,1476800000,384530000,59500000,23175930000,60297780000,50,140,190
18183500000,15445020000,1575020000,5533950000,1943280000,42680770000,60,145,205
9350390000,16791740000,2333480000,1723940000,1217880000,31417430000,58,144,202
14859380000,20354410000,4646460000,4881770000,455730000,45197750000,50,117,167
16613420000,16774370000,1912450000,12432520000,1620470000,49353230000,56,141,197
4159150000,19265420000,8403810000,6780470000,9141810000,47750660000,58,136,194
12229840000,19585690000,1089470000,1262140000,9624020000,43791160000,46,124,170
29944890000,3936770000,445320000,17370000,26063240000,60407590000,50,147,197
12421840000,17623630000,806810000,2123870000,9363140000,42339290000,61,137,198
1238390000,9829880000,1082200000,5097420000,11682550000,28930440000,54,137,191
1430170000,5699370000,936880000,23059400000,28099610000,59225430000,39,105,144
3918390000,1648140000,1215770000,14483840000,30749210000,52015350000,47,118,165
11831050000,28970120000,2214390000,3626790000,760070000,47402420000,48,122,170
7619830000,19624490000,1112800000,3693290000,626580000,32676990000,62,142,204
9274580000,22347990000,1320140000,2956560000,993660000,36892930000,57,128,185
15015950000,49051170000,1328810000,2143960000,34718050000,102257940000,57,146,203
10695150000,5627460000,364200000,5947840000,16134550000,38769200000,49,147,196
21907580000,19510400000,3061910000,9178180000,1620160000,55278230000,57,136,193
19363640000,25060420000,1457500000,5996910000,33053570000,84932040000,50,145,195
3126280000,16404860000,2504680000,10376090000,10980200000,43392110000,58,137,195
5534420000,32553840000,2735350000,10112980000,5576640000,56513230000,56,134,190
19055020000,13165990000,346420000,6118090000,5465560000,44151080000,54,145,199
13234440000,17079720000,2991760000,3196060000,9169210000,45671190000,50,151,201
34779880000,1200870000,180840000,125450000,23316130000,59603170000,51,141,192
29389720000,4408540000,606620000,105970000,13997520000,48508370000,47,128,175
17811350000,2585920000,519740000,199730000,40540750000,61657490000,59,153,212
19803030000,7627210000,1055580000,491170000,11192800000,40169790000,50,140,190
19367610000,11821650000,724910000,2738380000,27069440000,61721990000,59,155,214
18489330000,15412580000,2088230000,7958850000,2224780000,46173770000,54,144,198
31036060000,1518520000,397410000,40670000,28916480000,61909140000,56,145,201
19881780000,872380000,72490000,532570000,48674060000,70033280000,52,133,185
9950280000,21655850000,1844860000,421940000,7506140000,41379070000,52,144,196
7825490000,23688390000,1067920000,2012350000,14689330000,49283480000,47,130,177
6830930000,40518660000,3445390000,2479250000,12861990000,66136220000,73,169,242
4276110000,12785410000,628530000,2322060000,33462180000,53474290000,42,118,160
14902290000,10129530000,2146840000,4005120000,18582690000,49766470000,61,165,226
99613440000,37306780000,5761160000,2298710000,84660070000,229640160000,59,161,220
70790400000,131480750000,5626040000,17760590000,97038080000,322695860000,71,188,259
31294280000,1116920000,196210000,1222350000,82560890000,116390650000,50,130,180
12299880000,18916080000,3647730000,58883670000,133970860000,227718220000,55,141,196
29272610000,61125740000,4170310000,8814800000,94005950000,197389410000,57,157,214
60071320000,93796870000,9993450000,16916690000,6478680000,187257010000,68,165,233
50456330000,17459620000,2394330000,574420000,105753960000,176638660000,64,175,239
36411070000,94832170000,21950630000,24825170000,30296690000,208315730000,68,157,225
79323480000,134988200000,10408390000,24618640000,20123170000,269461880000,69,180,249
40221130000,76693060000,3962050000,13291650000,14766070000,148933960000,69,159,228
79845140000,6641980000,1002160000,155340000,68906220000,156550840000,61,156,217
84519700000,3339500000,456470000,732120000,102553480000,191601270000,56,156,212
79369720000,69504040000,9459850000,52127200000,44316740000,254777550000,69,185,254
79792340000,90629500000,11439220000,22454680000,10537420000,214853160000,69,177,246
65344140000,68813170000,8725590000,14849360000,56706840000,214439100000,68,189,257
60502050000,97804750000,8976600000,16361910000,24443070000,208088380000,65,157,222
67996610000,193855810000,6241980000,25094810000,125120500000,418309710000,66,178,244
31449340000,102808330000,14019180000,28177930000,62275180000,238729960000,65,168,233
59431890000,55324410000,2736110000,14095670000,46336730000,177924810000,65,165,230
20283920000,39757650000,1806120000,8831790000,75056700000,145736180000,66,171,237
98595390000,24040350000,3612870000,30860000,62587690000,188867160000,65,165,230
48496720000,96326050000,8154200000,12793390000,30497850000,196268210000,76,188,264
34014080000,108079380000,9259850000,38098300000,4.8409e+10,237860610000,66,155,221
93449230000,8990570000,1264690000,336120000,108733690000,212774300000,57,165,222
46659240000,55788430000,8894870000,20411660000,11240460000,142994660000,71,177,248
10359710000,66614730000,14913570000,67601550000,80271830000,239761390000,60,143,203
46479720000,327470000,115800000,10580000,73212990000,120146560000,51,140,191
73199820000,70070990000,14374480000,30786240000,11531900000,199963430000,62,154,216
227956130000,361624550000,31705180000,64217190000,114083930000,799586980000,77,195,272
153536900000,352526530000,14410080000,54486620000,243037050000,817997180000,79,201,280
359788940000,43582990000,6115550000,4186310000,429717430000,843391220000,76,192,268
229744580000,85315900000,11052020000,7972950000,315114790000,649200240000,74,186,260
42126650000,189050020000,36502190000,160473900000,297383760000,725536520000,80,188,268
313679780000,375699680000,60291540000,141422740000,137201450000,1028295190000,76,222,298
269984690000,438648030000,38081380000,87256250000,316912520000,1150882870000,82,215,297
1547170170000,1789055420000,186008970000,503170950000,1976576460000,6001981970000,117,302,419
