cell50x50,occ_ebba1,SR_ebba1,occ_ebba2,SR_ebba2,deltaSR_birds,occ_m_b2000,SR_m_b2000,occ_m_a2015,SR_m_a2015,deltaSR_mammals,delta_occ_m,deltaT,ccv,log_ccv
35TNH4,159,159,172,172,13,7,5,19,6,-1,12,1.22477850000909,17.5462676714242,2.7104183652426
35TNJ1,166,166,174,174,8,82,9,44,31,-22,-38,1.22068180315422,75.1294836246784,4.0084370477943
35TNJ2,132,132,112,112,-20,29,2,5,16,-14,-24,1.23409091487075,65.9047980794328,3.82763274423515
35TNJ3,NA,NA,NA,NA,NA,296,21,158,30,-9,-138,1.24237371502501,96.0653062172164,4.23314834516892
35TNJ4,128,128,140,140,12,101,5,17,30,-25,-84,1.24120082025943,61.2098575509379,3.88389536909461
35TNK1,101,101,113,113,12,NA,2,225,NA,NA,NA,1.2584216782541,193.530450537336,5.05731132241235
35TNK2,NA,NA,NA,NA,NA,NA,4,7,NA,NA,NA,1.24958338881984,117.301973671738,4.52503179082913
35TNK3,NA,NA,NA,NA,NA,16,12,33,11,1,17,1.25455340653836,93.1023562534966,4.2315961439446
35TNK4,NA,NA,NA,NA,NA,49,16,101,24,-8,52,1.23306821187337,67.5303709883288,4.00863024269915
35TNL1,NA,NA,NA,NA,NA,NA,12,141,NA,NA,NA,1.28649602453393,56.7759958253554,3.62142794832641
35TNL2,NA,NA,NA,NA,NA,NA,10,35,NA,NA,NA,1.28886110305786,144.458774322868,4.6566683611579
35TNL3,163,163,151,151,-12,2,2,4,2,0,2,1.27841663905552,42.7221957619366,3.45984679237582
35TNL4,NA,NA,NA,NA,NA,315,14,71,25,-11,-244,1.2905338704586,135.463746303883,4.40086357661837
35TNM1,92,92,102,102,10,NA,NA,NA,NA,NA,NA,1.25297111814672,31.441856301698,3.26247976962045
35TNM2,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,1.26477268609134,30.0431688659775,3.2008547958597098
35TNM3,109,109,133,133,24,NA,4,6,NA,NA,NA,1.25233285298604,28.2726919919056,3.09072699949952
35TNM4,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,1.27972229466294,29.8204794048749,3.23029821664818
35TNN1,155,155,146,146,-9,1,2,2,1,1,1,1.25888020396233,75.9918240383974,3.86147600088884
35TNN2,129,129,146,146,17,NA,12,42,NA,NA,NA,1.26049959117716,64.1087852112942,3.71062147266524
35TNN4,148,148,135,135,-13,NA,9,24,NA,NA,NA,1.22933239828457,33.239377128961,3.21273952541039
35TPJ1,NA,NA,NA,NA,NA,1880,16,171,28,-12,-1709,1.2453409541737,64.3693926530302,3.98127819607456
35TPJ2,155,155,159,159,4,41,12,36,20,-8,-5,1.24986975193024,34.1758226924721,3.50369367235995
35TPK1,159,159,155,155,-4,322,21,262,37,-16,-60,1.25203060802025,22.4715558013953,2.92687444534967
35TPK2,NA,NA,NA,NA,NA,50,24,590,15,9,540,1.24002871677793,37.0143026373062,3.41889413447792
35TPK3,147,147,147,147,0,278,10,96,29,-19,-182,1.26123784058285,108.246368235147,4.27642528197188
35TPK4,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,1.2479168176651,59.55417642333,3.77432599031741
35TPL2,150,150,170,170,20,198,22,142,35,-13,-56,1.28918948987635,60.7783231471343,3.83330593980135
35TPL4,147,147,162,162,15,242,19,106,28,-9,-136,1.2591491205146501,120.774841940474,4.51601541611022
35TQK1,NA,NA,NA,NA,NA,130,9,30,17,-8,-100,1.27936526707241,65.4447238460674,4.16861164616778
35TQL2,NA,NA,NA,NA,NA,344,12,40,23,-11,-304,1.2531440041282,67.8816993662256,4.00605577042477
35ULA1,171,171,167,167,-4,1,22,85,1,21,84,0.981275095997087,55.4762781627749,3.67777706709837
35ULA2,158,158,160,160,2,NA,21,114,NA,NA,NA,1.00601982938651,70.1666165667954,4.014027629068
35ULA3,153,153,170,170,17,3,29,610,2,27,607,0.997495983655636,74.5691377085038,3.86922221307777
35ULA4,162,162,175,175,13,NA,13,65,NA,NA,NA,1.01528465865862,111.265911865199,4.45023611961177
35ULB1,138,138,148,148,10,NA,12,57,NA,NA,NA,0.944900304993237,80.2456411975858,4.13827724191363
35ULB2,149,149,140,140,-9,NA,9,23,NA,NA,NA,0.952222231662635,67.137283273344,4.09348656814977
35ULB3,158,158,151,151,-7,NA,13,65,NA,NA,NA,0.951772383789518,129.783792041022,4.55444365391016
35ULB4,156,156,148,148,-8,NA,17,68,NA,NA,NA,0.965535098526078,105.712909961788,4.37340379800566
35ULP2,114,114,120,120,6,77,39,1004,18,21,927,1.24091012684327,8.81085580202001,1.98600941720276
35ULP4,119,119,119,119,0,26,35,86,5,30,60,1.23594636297495,14.0218245367357,2.46241760546918
35ULR1,156,156,162,162,6,12,8,8,7,1,-4,1.06935573149358,128.164726814568,4.58887878982615
35ULS2,162,162,151,151,-11,26,27,229,15,12,203,1.01071830680467,102.790615705438,4.35898698015615
35ULV1,153,153,174,174,21,NA,8,18,NA,NA,NA,1.02671569426429,101.083125572312,4.38035666924254
35ULV3,NA,NA,NA,NA,NA,NA,11,20,NA,NA,NA,1.04601041078568,161.062117259834,4.59788693672553
35UMA1,156,156,171,171,15,NA,13,55,NA,NA,NA,1.00821817340563,83.0250847816996,4.11709593285969
35UMA2,NA,NA,NA,NA,NA,NA,3,14,NA,NA,NA,1.02331109648769,59.3481497205825,3.89330463530499
35UMA3,169,169,174,174,5,NA,8,22,NA,NA,NA,1.02575758427524,83.2579872780969,4.15470040764462
35UMB1,155,155,171,171,16,1,22,74,1,21,73,0.937910488673619,71.073787821395,3.9940166846886
35UMB2,163,163,182,182,19,1,25,140,1,24,139,0.971251994228819,126.297843235689,4.19412409496164
35UMB3,164,164,182,182,18,NA,8,19,NA,NA,NA,0.959858469985889,88.7404490655243,4.03420252337212
35UMB4,161,161,185,185,24,NA,10,26,NA,NA,NA,0.972936600589296,109.761308090105,4.36797311453425
35UMP2,NA,NA,NA,NA,NA,10,17,55,3,14,45,1.23941757191311,40.5040040546042,3.31172412400006
35UMP4,141,141,141,141,0,19,NA,NA,5,NA,NA,1.23437497832558,99.0531331424636,3.93857598975768
35UMV1,NA,NA,NA,NA,NA,NA,12,124,NA,NA,NA,1.04012095287282,99.8578336190117,4.34786468078517
35UNB1,166,166,186,186,20,NA,5,8,NA,NA,NA,0.991826125879607,110.765815320836,4.41118025830439
35UNP2,143,143,129,129,-14,NA,3,23,NA,NA,NA,1.26625233346766,64.0317711731719,3.77900633891317
35VLC1,135,135,153,153,18,NA,3,3,NA,NA,NA,0.921926711467986,64.9912479669385,4.08439251757844
35VLC2,129,129,143,143,14,NA,4,6,NA,NA,NA,0.934645575362366,142.846934382183,4.58166376702451
35VLC3,148,148,161,161,13,NA,1,1,NA,NA,NA,0.924193551463465,86.5305626572254,4.16320570067564
35VLC4,146,146,160,160,14,NA,8,12,NA,NA,NA,0.935238937631038,159.172204726456,4.64701119541943
35VLD1,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,0.94873907691554,26.7901809099,3.21110334441728
35VLD2,163,163,172,172,9,NA,10,24,NA,NA,NA,0.92851678603286,36.664992167684,3.46149355419279
35VLD3,150,150,163,163,13,NA,5,9,NA,NA,NA,0.952737520282395,48.3620501178672,3.64625915267782
35VLD4,153,153,159,159,6,NA,13,26,NA,NA,NA,0.938350946130887,43.8102300638511,3.63008797933407
35VLE3,179,179,182,182,3,940,39,3927,37,2,2987,0.954801952892355,63.2722890370928,3.84112691158861
35VLE4,176,176,176,176,0,330,41,2993,33,8,2663,0.953733032105735,26.6699910088054,3.21771436339201
35VLF3,180,180,173,173,-7,1698,43,5428,35,8,3730,0.967512073148276,61.865956600034004,3.98477527275042
35VLF4,143,143,154,154,11,1059,43,6063,34,9,5004,0.951069085221542,93.9203567073049,4.30047454551062
35VLG3,182,182,194,194,12,7487,47,13833,49,-2,6346,0.982267461081808,44.791447108383,3.60321087554466
35VLG4,NA,NA,NA,NA,NA,117,27,337,26,1,220,0.971614599227905,NA,NA
35VLH3,170,170,177,177,7,1396,36,1501,39,-3,105,1.06790948407403,70.960812876094,3.88000308428815
35VLH4,164,164,178,178,14,1361,36,2598,40,-4,1237,1.03500682565032,69.4026524504157,4.00639468991476
35VLJ3,150,150,173,173,23,900,30,1133,24,6,233,1.08458189681847,67.5520384584489,3.9350715115619
35VLJ4,159,159,172,172,13,435,32,1092,31,1,657,1.07567251188713,67.0442675814492,3.89805779422639
35VLK3,152,152,166,166,14,58,20,283,11,9,225,1.13487420441969,101.04723514973399,4.25743855011872
35VLK4,142,142,168,168,26,277,29,1853,28,1,1576,1.11262603841218,58.3771109628685,3.8803111581566
35VLL3,144,144,166,166,22,52,19,202,12,7,150,1.1560285476249,125.097284646234,4.65198766725138
35VLL4,156,156,162,162,6,54,15,135,6,9,81,1.1356407684159,150.629601444979,4.62580185293434
35VMC1,155,155,156,156,1,NA,NA,NA,NA,NA,NA,0.938797174759631,69.0446683692491,3.87475129364228
35VMC2,NA,NA,NA,NA,NA,3,5,9,1,4,6,0.936666688686464,115.423828625934,4.53786159282082
35VMC3,179,179,183,183,4,NA,3,6,NA,NA,NA,0.964256923868909,106.8181028665,4.38065512275627
35VMC4,NA,NA,NA,NA,NA,NA,5,10,NA,NA,NA,0.962203944356818,79.9903701348959,4.20709504517682
35VMD1,150,150,157,157,7,NA,4,7,NA,NA,NA,0.954507580670444,66.3264642484046,3.8587867459882
35VMD2,139,139,155,155,16,NA,2,2,NA,NA,NA,0.959172440899743,48.4920192439056,3.60558708153961
35VMD3,155,155,153,153,-2,503,26,1215,36,-10,712,0.96964963349429,74.1167665383542,3.94723117057325
35VMD4,154,154,165,165,11,NA,3,4,NA,NA,NA,0.963200768557462,46.7066029843585,3.62305442166998
35VME1,162,162,156,156,-6,722,37,2608,36,1,1886,0.982616894924803,92.1415359858051,4.09672489589846
35VME2,153,153,160,160,7,655,39,3862,34,5,3207,0.966905883624793,63.3415680287695,3.90867984616879
35VME3,175,175,175,175,0,1306,46,5397,36,10,4091,0.97234298641555,72.9996152430012,4.12719214576869
35VME4,150,150,156,156,6,1063,37,2927,36,1,1864,0.989270827986977,54.2462843785075,3.72544318323316
35VMF1,175,175,169,169,-6,1094,41,3569,33,8,2475,0.999148156907823,143.361555663103,4.74002262010465
35VMF2,145,145,144,144,-1,862,38,6011,30,8,5149,0.973650860891468,109.365656509441,4.41766228095169
35VMF3,162,162,174,174,12,1087,39,4933,34,5,3846,0.995599770225217,78.974594516258,4.15470156848101
35VMF4,157,157,162,162,5,1115,39,3643,38,1,2528,0.990909091321937,87.5304155729313,4.2719255795099
35VMG1,170,170,186,186,16,567,34,393,33,1,-174,1.06129874409856,61.165296024513,3.86735399976918
35VMG2,157,157,167,167,10,290,29,346,33,-4,56,0.994255109266801,33.3658069991293,3.46560814927565
35VMG3,144,144,158,158,14,79,18,107,23,-5,28,1.05271318346955,26.1518793892101,3.20498374007483
35VMG4,NA,NA,NA,NA,NA,148,13,30,29,-16,-118,0.975000051351694,NA,NA
35VMH1,176,176,167,167,-9,227,32,1250,31,1,1023,1.08922211393233,76.929520994417,3.90712923791613
35VMH2,158,158,170,170,12,1275,34,1022,32,2,-253,1.08032023906708,78.7420946182656,4.20619878872033
35VMH3,161,161,176,176,15,228,25,545,27,-2,317,1.09735706719485,79.185376510927,4.08767943430423
35VMH4,174,174,188,188,14,158,29,745,18,11,587,1.08957460834391,78.8170113388375,4.16088140020316
35VMJ1,158,158,167,167,9,359,27,1442,28,-1,1083,1.10505567131371,44.3409165503632,3.45732440614533
35VMJ2,148,148,162,162,14,130,25,298,20,5,168,1.10465535607358,56.0112182616187,3.68826520847189
35VMJ3,150,150,160,160,10,58,19,395,13,6,337,1.12643648924366,55.0915747232518,3.87713965386362
35VMJ4,144,144,148,148,4,95,27,237,20,7,142,1.11567500782013,87.0213281358352,4.107355479723
35VMK1,154,154,160,160,6,67,24,287,16,8,220,1.14478353410959,62.5615290614373,3.82377939343728
35VMK2,157,157,168,168,11,379,28,2941,16,12,2562,1.13024869630503,49.2343923750321,3.66222074644332
35VMK3,158,158,157,157,-1,1441,13,395,31,-18,-1046,1.15650445450353,49.5493196706071,3.67005069208088
35VMK4,160,160,165,165,5,218,21,378,27,-6,160,1.14074468409761,72.684893935388,4.00033671464061
35VML1,145,145,167,167,22,164,15,163,19,-4,-1,1.18487103307058,103.500212014359,4.3952434089995
35VML2,149,149,167,167,18,60,18,166,17,1,106,1.1644255094456,52.5504835750614,3.77121365837454
35VML3,142,142,161,161,19,203,16,329,24,-8,126,1.19781484863812,73.3128220124188,4.13104295199464
35VML4,145,145,154,154,9,60,12,214,14,-2,154,1.18158143487844,92.6247760014151,4.13535190103167
35VNC1,138,138,158,158,20,NA,4,4,NA,NA,NA,0.984763839827155,116.532765484411,4.43490607479865
35VNC2,131,131,156,156,25,NA,5,8,NA,NA,NA,0.985438612887734,92.2954701265315,4.30300538568508
35VNC3,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,0.97133450463133,173.842738084115,4.73735083211066
35VNC4,164,164,183,183,19,3,14,36,3,11,33,0.974949187767215,85.5096008317464,4.19552215141575
35VND1,149,149,147,147,-2,211,25,1398,31,-6,1187,1.00089962265708,77.7255835832604,4.10905389308384
35VND2,137,137,161,161,24,NA,2,2,NA,NA,NA,0.983645833622326,117.587928137298,4.47266458392335
35VND3,NA,NA,NA,NA,NA,5,3,3,1,2,-2,0.972102264924483,146.383670480451,4.66122098896204
35VND4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97042825045409,160.454311418943,4.88318797273025
35VNE1,152,152,167,167,15,553,38,1988,35,3,1435,0.970561608024265,91.4068183501601,4.14324889677983
35VNE2,162,162,158,158,-4,890,34,1634,37,-3,744,0.981543569131331,88.8705399991532,4.18659328944525
35VNF1,159,159,175,175,16,571,29,1125,33,-4,554,1.00895146747212,92.8511180885148,4.26115401134592
35VNF2,151,151,159,159,8,239,24,1068,30,-6,829,0.983955637201086,64.548533602942,3.94299373663461
35VNF3,NA,NA,NA,NA,NA,84,13,63,22,-9,-21,0.996499622190321,113.295894800951,4.34827362710298
35VNH1,151,151,164,164,13,156,23,308,18,5,152,1.09856233123905,103.001606868407,4.36713871393386
35VNH2,180,180,193,193,13,443,33,594,29,4,151,1.09497054658755,73.6119456990971,4.11872512708537
35VNH3,170,170,181,181,11,257,40,1269,28,12,1012,1.10260415942438,76.3084906374014,4.07405404634026
35VNH4,NA,NA,NA,NA,NA,168,21,156,25,-4,-12,1.0861178840079,72.3579746628477,4.12715723251326
35VNJ1,150,150,164,164,14,206,25,424,19,6,218,1.13323251662716,79.6151032967402,4.15129573953253
35VNJ2,144,144,165,165,21,134,28,565,18,10,431,1.1199369240567,65.4367635915981,4.02507010038706
35VNJ3,152,152,157,157,5,74,14,96,25,-11,22,1.13612607840834,64.2390331843937,3.86602543954676
35VNJ4,147,147,145,145,-2,70,21,115,13,8,45,1.11648586170732,83.4207934453984,4.00868561997905
35VNK1,146,146,163,163,17,1652,24,3255,39,-15,1603,1.15030217079716,69.1204773491912,3.85583286954786
35VNK2,150,150,169,169,19,323,24,621,37,-13,298,1.14468085410747,87.0152304945143,4.19543576895818
35VNK3,142,142,158,158,16,963,21,677,25,-4,-286,1.16067708842456,64.2748412849657,3.73176245926214
35VNK4,149,149,139,139,-10,237,22,198,19,3,-39,1.14623552123552,51.3219645950173,3.67022115892361
35VNL1,141,141,151,151,10,9453,30,1090,32,-2,-8363,1.21261748425046,58.0247887412652,3.8921631165529
35VNL2,164,164,165,165,1,4349,30,1014,32,-2,-3335,1.18416982527935,64.5601348136412,3.93025066789689
35VNL3,134,134,153,153,19,419,16,257,24,-8,-162,1.20382770280989,61.1551614050726,3.86133860342546
35VNL4,143,143,153,153,10,1671,17,245,27,-10,-1426,1.18846275047822,52.7705734030822,3.70399854880023
35VPH1,NA,NA,NA,NA,NA,65,16,76,18,-2,11,1.11863506415795,72.8485946921379,4.14354135063531
35VPJ1,152,152,168,168,16,219,28,139,29,-1,-80,1.12529035561591,63.4683319768778,3.80597219616193
35VPJ2,165,165,175,175,10,137,22,246,17,5,109,1.11640349521972,72.7769191936554,4.07525272512118
35VPK1,155,155,175,175,20,169,23,113,21,2,-56,1.13540879645438,46.0641697786065,3.59453994746081
35VPK2,163,163,175,175,12,113,30,478,23,7,365,1.13953869087355,50.8632165223304,3.68653320921555
35VPL1,138,138,150,150,12,542,15,151,29,-14,-391,1.19772801389844,65.8535770313168,4.01571078727367
35VPL2,148,148,160,160,12,180,15,120,17,-2,-60,1.15286353907262,45.0350576815043,3.54761537089536
35WLM3,188,188,197,197,9,67,21,168,22,-1,101,1.14183884120185,60.8196155353227,3.96959371534718
35WLM4,149,149,181,181,32,115,19,705,22,-3,590,1.1645325112149,135.896125866759,4.6496371970379
35WLN3,159,159,179,179,20,83,17,1209,12,5,1126,1.08815789183504,29.6670916528112,3.23038837842361
35WLP3,138,138,136,136,-2,20,12,174,5,7,154,1.10986181110584,55.769346823079,3.67072860497776
35WLP4,151,151,165,165,14,137,20,411,20,0,274,1.0921130979345,46.560871129244,3.756745922144
35WLQ4,NA,NA,NA,NA,NA,19,10,37,9,1,18,1.08238529856055,49.1952743365679,3.67544782060039
35WMM1,180,180,194,194,14,229,27,621,25,2,392,1.18660929755888,131.201281008674,4.65449564412952
35WMM2,153,153,163,163,10,753,16,202,22,-6,-551,1.20313289309993,152.431041760226,4.66227977348631
35WMM3,152,152,171,171,19,2335,14,57,26,-12,-2278,1.21919696721164,94.3203378655745,4.32153316135051
35WMM4,153,153,166,166,13,62,16,71,14,2,9,1.21321666526794,87.160324525271193,4.27593153745665
35WMN1,161,161,171,171,10,604,13,260,26,-13,-344,1.15499453565439,68.1639071546185,4.07564155104367
35WMN2,177,177,205,205,28,2135,27,1367,37,-10,-768,1.186400167228,60.8445157219042,3.97287405169896
35WMN3,144,144,140,140,-4,44,7,28,11,-4,-16,1.19093094609834,85.1140613712879,4.32792724654257
35WMN4,144,144,156,156,12,97,13,60,19,-6,-37,1.21190371108982,128.035470670613,4.63873745836346
35WMP1,143,143,167,167,24,459,20,1478,26,-6,1019,1.13306587859296,45.890482178107,3.62191984964641
35WMP2,135,135,154,154,19,66,10,66,16,-6,0,1.15548363093819,131.362967934254,4.54403593285247
35WMP3,134,134,150,150,16,2034,11,139,23,-12,-1895,1.14581228278637,54.635653829096,3.74963778541313
35WMP4,138,138,136,136,-2,60,10,54,12,-2,-6,1.17087264094713,125.292647686887,4.43034256348722
35WMQ1,115,115,131,131,16,17,6,32,7,-1,15,1.11027542365383,69.0227629702342,4.07402432540541
35WMQ2,126,126,130,130,4,11,8,134,8,0,123,1.11748487623132,47.1149757694197,3.68650261269578
35WMQ3,129,129,137,137,8,171,9,82,16,-7,-89,1.14967532630091,73.6043537373464,4.12412410937358
35WMQ4,124,124,123,123,-1,78,8,66,7,1,-12,1.16376661340493,50.4023513571172,3.76731567568303
35WMR1,106,106,120,120,14,1,7,32,1,6,31,1.1091965253108,53.8719447093972,3.78127131076977
35WMR2,124,124,138,138,14,1837,12,293,22,-10,-1544,1.09310465851589,57.5745298002193,3.84287422550182
35WMR3,118,118,113,113,-5,3,7,42,2,5,39,1.16740155948211,77.0648091171088,4.12842890160529
35WMR4,128,128,130,130,2,309,8,42,22,-14,-267,1.14979519878072,65.1111196673996,3.97774778990241
35WMS1,71,71,83,83,12,76,7,18,9,-2,-58,1.09248965574979,41.8624169148477,3.48350362498009
35WMS2,113,113,109,109,-4,30,6,44,6,0,14,1.10332949980636,51.1017463886952,3.68890351470952
35WMS3,121,121,119,119,-2,38,6,43,9,-3,5,1.13573137613357,37.4616115209403,3.38456649083004
35WMS4,131,131,134,134,3,3,10,63,3,7,60,1.15614168495452,37.4749848271078,3.38510513589253
35WMT1,123,123,131,131,8,196,21,591,17,4,395,1.09911951862435,13.1908651311224,2.13730165364651
35WMT2,99,99,91,91,-8,109,17,162,16,1,53,1.08826195878727,33.7606199818792,3.22589788044729
35WMT3,84,84,95,95,11,29,8,21,9,-1,-8,1.12264660246998,14.6221583754815,2.25059149765375
35WMT4,126,126,132,132,6,50,15,75,14,1,25,1.12825951078633,32.764452862985,3.20486109876285
35WMU1,94,94,68,68,-26,59,5,8,5,0,-51,1.25552701663766,10.779394207099,2.18422217702126
35WMU2,94,94,87,87,-7,191,19,216,16,3,25,1.18485218959837,11.2914365690851,2.1522865559725
35WMU3,NA,NA,NA,NA,NA,45,6,145,7,-1,100,1.21897096867024,7.81743443959475,1.81343624638436
35WMU4,NA,NA,NA,NA,NA,45,12,41,7,5,-4,1.16548261178989,10.3845814672068,2.05971240201723
35WNM1,135,135,152,152,17,208,17,303,21,-4,95,1.2410151533647,106.548566387659,4.34350304959092
35WNM2,NA,NA,NA,NA,NA,232,20,917,21,-1,685,1.21966666555405,67.6043160740605,3.9299450995892
35WNM3,133,133,150,150,17,247,11,335,20,-9,88,1.24096222854347,76.0969528786885,4.00910908646657
35WNM4,141,141,161,161,20,2765,23,573,33,-10,-2192,1.2211253114722,69.3512861570898,3.96018758654936
35WNN1,141,141,155,155,14,564,13,371,21,-8,-193,1.21850961594601,58.0787481279271,3.84328132038444
35WNN2,149,149,143,143,-6,71,10,55,13,-3,-16,1.22480860384109,88.3736518817699,4.22552631068271
35WNN3,NA,NA,NA,NA,NA,170,12,273,15,-3,103,1.21549047077697,83.083950907336,4.17255404056433
35WNN4,129,129,146,146,17,214,9,274,19,-10,60,1.22663689835795,50.8562039808217,3.76057067053869
35WNP1,130,130,136,136,6,11,12,263,7,5,252,1.18195145699879,57.1764281416403,3.70811277896092
35WNP2,137,137,140,140,3,220,12,116,24,-12,-104,1.20643867991671,68.7424104158794,3.95584953219078
35WNP3,122,122,146,146,24,201,9,51,16,-7,-150,1.21739161069933,85.6192379053086,4.00298319795469
35WNP4,NA,NA,NA,NA,NA,1077,18,318,18,0,-759,1.22879596674994,63.9787043918576,3.96219067726609
35WNQ1,125,125,134,134,9,28,10,66,11,-1,38,1.19174106840601,62.7391457448462,3.9293349250511
35WNQ2,130,130,152,152,22,177,12,138,18,-6,-39,1.17964955792448,60.2823247029959,3.93494154996538
35WNQ3,122,122,134,134,12,112,5,21,16,-11,-91,1.2144350270646,64.1487183351046,3.83241634052827
35WNQ4,NA,NA,NA,NA,NA,182,14,87,23,-9,-95,1.20835402954542,64.3980787053033,3.85001156568554
35WNR1,128,128,136,136,8,185,11,133,12,-1,-52,1.19636596090908,69.1934310433185,3.83709655670828
35WNR2,128,128,119,119,-9,15,7,26,7,0,11,1.19586158342723,70.0589791161402,4.01315102705144
35WNR3,NA,NA,NA,NA,NA,4,1,11,3,-2,7,1.20176531900101,37.9673943648736,3.26251974169812
35WNR4,112,112,109,109,-3,294,4,10,18,-14,-284,1.20819304355339,76.7698754461807,3.98503234337804
35WNS1,127,127,130,130,3,381,14,260,19,-5,-121,1.16907003050227,44.8427449551336,3.66812300153896
35WNS2,144,144,153,153,9,131,11,415,19,-8,284,1.18529561878786,48.1743898094335,3.57564417852217
35WNS3,NA,NA,NA,NA,NA,496,21,379,22,-1,-117,1.18948906327427,74.5310557809597,3.72685277168348
35WNS4,NA,NA,NA,NA,NA,16,5,23,4,1,7,1.20554064430276,67.9987058479473,3.81364008887296
35WNT1,110,110,127,127,17,156,12,78,14,-2,-78,1.13563528631736,29.9545876891791,3.13368422969301
35WNT2,116,116,124,124,8,2911,10,62,19,-9,-2849,1.14864865009178,65.5090944229544,3.6750747485873
35WNT3,102,102,118,118,16,745,20,559,16,4,-186,1.15579459851318,18.4465494392296,2.62332279157278
35WNT4,120,120,144,144,24,377,23,651,20,3,274,1.16793981322445,41.4846006336741,3.3628223528302
35WNU1,NA,NA,NA,NA,NA,153,12,152,11,1,-1,1.20197538535202,13.2073155345929,2.32178689929355
35WNU2,85,85,86,86,1,82,19,383,9,10,301,1.16974235597182,14.3905065160153,2.36637581769177
35WNU3,NA,NA,NA,NA,NA,93,6,37,6,0,-56,1.18658854548266,6.88203062426227,1.865814288967
35WNU4,89,89,97,97,8,44,16,301,6,10,257,1.17048361168156,13.9898089830915,2.3883038243594
35WPM1,130,130,126,126,-4,63,9,150,10,-1,87,1.23646723179736,121.879993016609,4.33436603174356
35WPM2,135,135,153,153,18,10052,27,260,33,-6,-9792,1.21292842203571,70.3254630792688,4.0548387913499
35WPN1,142,142,137,137,-5,29,10,24,5,5,-5,1.23333333612471,82.3711966665466,4.21555338159282
35WPN2,123,123,136,136,13,24,7,43,11,-4,19,1.24493501601963,75.1394280453974,4.14490957315631
35WPP1,NA,NA,NA,NA,NA,1911,10,76,20,-10,-1835,1.26155779089769,63.9730921393798,3.84410266806065
35WPP2,159,159,178,178,19,611,14,276,23,-9,-335,1.2500797456674,93.1669359136077,4.31847365631193
