"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","deltaSR_birds","occ_m_b2000","SR_m_b2000","occ_m_a2015","SR_m_a2015","deltaSR_mammals","delta_occ_m","deltaT"
"33VXE4",NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA
"33VXF1",139,139,164,164,25,386,36,5444,45,9,5058,1.17205962960579
"33VXF2",152,152,177,177,25,176,29,6678,46,17,6502,1.19889222450976
"33VXF3",151,151,160,160,9,2419,65,28301,52,-13,25882,1.18709417022004
"33VXF4",151,151,166,166,15,134,34,2775,42,8,2641,1.17361547755099
"33VXG1",151,151,171,171,20,321,31,3577,46,15,3256,1.14985421628982
"33VXG2",146,146,170,170,24,1002,39,21695,51,12,20693,1.17795766275912
"33VXH1",153,153,152,152,-1,17,7,728,34,27,711,1.16845699076383
"33VXH2",162,162,179,179,17,116,20,3020,38,18,2904,1.1556558957383
"33VXJ1",143,143,167,167,24,84,15,515,27,12,431,1.11354992853715
"33VXJ2",146,146,164,164,18,486,13,586,26,13,100,1.13799344946485
"33VXK1",141,141,156,156,15,31,11,1331,35,24,1300,1.11213551332366
"33VXK2",166,166,174,174,8,140,23,2751,37,14,2611,1.11281305143278
"33VXL1",131,131,100,100,-31,8,5,200,16,11,192,1.02595591615504
"33VXL2",132,132,143,143,11,31,9,547,25,16,516,1.03885367334601
"33WUM3",103,103,111,111,8,314,20,676,21,1,362,0.988774410496324
"33WUM4",115,115,115,115,0,436,26,760,25,-1,324,0.980112110534983
"33WUN3",107,107,102,102,-5,106,16,530,18,2,424,0.896351239775534
"33WUN4",102,102,100,100,-2,226,13,727,18,5,501,0.923777472633886
"33WUP3",83,83,69,69,-14,9,3,45,6,3,36,0.867846782390888
"33WUP4",111,111,126,126,15,249,15,1132,20,5,883,0.885175513925019
"33WUQ4",NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA
"33WVM1",117,117,116,116,-1,120,18,435,27,9,315,0.9883202486571
"33WVM2",119,119,119,119,0,723,24,1095,26,2,372,1.01894226357002
"33WVM3",119,119,112,112,-7,151,18,375,24,6,224,0.981009641843425
"33WVM4",124,124,132,132,8,31,12,284,19,7,253,1.02715454529412
"33WVN1",80,80,91,91,11,120,21,292,22,1,172,0.895071567194296
"33WVN2",132,132,95,95,-37,89,21,587,18,-3,498,0.924774084231883
"33WVN3",106,106,96,96,-10,120,23,506,26,3,386,0.887285440142586
"33WVN4",113,113,116,116,3,39,11,763,25,14,724,0.91900632291532
"33WVP1",101,101,110,110,9,185,21,1182,27,6,997,0.847857103427692
"33WVP2",131,131,134,134,3,287,22,1551,21,-1,1264,0.876130935485645
"33WVP3",142,142,123,123,-19,521,25,1940,25,0,1419,0.87248029002473
"33WVP4",114,114,103,103,-11,124,21,173,19,-2,49,0.866359347525
"33WVQ1",NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
"33WVQ2",116,116,125,125,9,110,11,412,23,12,302,0.836947174759598
"33WVQ3",121,121,122,122,1,195,16,949,24,8,754,0.899312221690228
"33WVQ4",113,113,118,118,5,251,20,260,22,2,9,0.884967573376429
"33WVR1",70,70,111,111,41,93,11,709,15,4,616,0.918917438258296
"33WVR2",61,61,75,75,14,68,6,80,13,7,12,0.879504260809525
"33WVR3",99,99,122,122,23,532,15,1028,20,5,496,0.96401286986937
"33WVR4",56,56,39,39,-17,8,1,18,8,7,10,0.958104605944652
"33WVS3",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.978408813476562
"33WVS4",91,91,94,94,3,667,10,272,16,6,-395,0.968984351319782
"33WWM1",129,129,119,119,-10,15,3,716,16,13,701,0.942564737390388
"33WWM2",119,119,116,116,-3,99,20,305,25,5,206,1.0307696955204
"33WWM3",129,129,136,136,7,52,12,369,21,9,317,1.00783464309873
"33WWM4",131,131,126,126,-5,25,8,468,25,17,443,1.01660209832092
"33WWN1",128,128,108,108,-20,33,12,169,16,4,136,0.89069718020395
"33WWN2",127,127,120,120,-7,25,6,336,23,17,311,0.897673735576073
"33WWN3",131,131,109,109,-22,22,11,164,14,3,142,0.937990606186836
"33WWN4",130,130,124,124,-6,9,3,183,18,15,174,0.94708874469756
"33WWP1",103,103,88,88,-15,138,14,80,13,-1,-58,0.907324514856644
"33WWP2",114,114,118,118,4,619,17,156,19,2,-463,0.902681536106217
"33WWP3",122,122,100,100,-22,41,12,124,20,8,83,0.927757727941876
"33WWP4",131,131,139,139,8,701,21,709,24,3,8,0.936366328838682
"33WWQ1",86,86,127,127,41,247,22,904,24,2,657,0.94000544373153
"33WWQ2",129,129,130,130,1,534,20,559,24,4,25,0.916260281990942
"33WWQ3",77,77,68,68,-9,37,9,48,9,0,11,0.946025933805159
"33WWQ4",100,100,54,54,-46,9,4,24,9,5,15,0.930778395364505
"33WWR1",90,90,103,103,13,1397,17,1552,27,10,155,0.968056159523817
"33WWR2",107,107,93,93,-14,151,10,400,18,8,249,0.963566368121816
"33WWR3",107,107,114,114,7,379,19,349,20,1,-30,0.977977269960878
"33WWR4",100,100,52,52,-48,46,8,11,6,-2,-35,0.975894039789974
"33WWS1",95,95,114,114,19,37,9,196,11,2,159,1.07500412671462
"33WWS2",107,107,108,108,1,703,13,299,15,2,-404,0.98334900942342
"33WWS3",106,106,92,92,-14,168,17,115,17,0,-53,1.07128895337949
"33WWS4",110,110,122,122,12,242,15,909,22,7,667,0.991830721392598
"33WWT4",67,67,69,69,2,145,11,65,11,0,-80,1.09172979866465
"33WXM1",126,126,112,112,-14,3,3,260,18,15,257,1.03694476804927
"33WXM2",131,131,119,119,-12,18,9,545,18,9,527,1.04751649955588
"33WXN1",127,127,134,134,7,14,9,310,15,6,296,0.937073863266657
"33WXN2",126,126,112,112,-14,18,10,264,17,7,246,0.965959478340565
"33WXP1",129,129,64,64,-65,9,1,11,8,7,2,0.93559463821286
"33WXP2",120,120,108,108,-12,49,14,82,10,-4,33,0.941409306852459
"33WXQ1",102,102,100,100,-2,421,19,82,11,-8,-339,0.934060995559595
"33WXQ2",123,123,89,89,-34,149,20,26,12,-8,-123,0.9368190369281
"33WXR1",74,74,92,92,18,1081,24,147,17,-7,-934,0.978324361968062
"33WXR2",88,88,82,82,-6,30,7,96,9,2,66,0.976054217962335
"33WXS2",81,81,82,82,1,210,21,334,23,2,124,0.991116729111376
"33XVF3",NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"33XVG1",NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"33XVG3",NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA
"33XVG4",NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA
"33XVH1",NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA
"33XVH2",NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA
"33XVH3",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"33XVH4",NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"33XVJ1",NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
"33XVJ2",NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"33XVJ3",NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"33XVJ4",NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA
"33XWE1",NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"33XWF1",NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"33XWF2",NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"33XWF3",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"33XWF4",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"33XWG1",NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
"33XWG2",NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA
"33XWG3",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"33XWG4",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"33XWH1",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"33XWH2",NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
"33XWH3",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"33XWH4",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"33XWJ1",NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"33XWJ2",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
"33XWJ3",NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"33XWJ4",NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"33XWK3",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"33XWK4",NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"33XXG1",NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"33XXG2",NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"33XXH1",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"33XXH2",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"33XXJ1",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"33XXJ2",NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"33XXK1",NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA
"34SBK4",58,58,63,63,5,2,1,6,6,5,4,0.928274408976237
"34SCJ3",NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA
"34SCK4",47,47,81,81,34,NA,NA,17,11,NA,NA,1.11092749508944
"34SDG3",NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA
"34SDG4",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"34SDH2",NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
"34SDH3",74,74,87,87,13,NA,NA,22,10,NA,NA,1.10302517512073
"34SDH4",NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"34SDJ1",127,127,131,131,4,1,1,38,13,12,37,1.118629859044
"34SDJ2",52,52,40,40,-12,NA,NA,2,2,NA,NA,1.13783168792725
"34SDJ3",139,138,107,107,-31,1,1,63,15,14,62,1.1460793358939
"34SDJ4",146,146,115,115,-31,NA,NA,24,8,NA,NA,1.13001613424282
"34SDK2",71,71,144,144,73,NA,NA,12,9,NA,NA,1.11659411534871
"34SDK4",141,140,124,124,-16,35,6,28,16,10,-7,1.1556769005664
"34SEF1",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"34SEF3",83,83,72,72,-11,1,1,13,5,4,12,1.14665600657463
"34SEG1",66,66,73,73,7,3,2,3,2,0,0,1.13488078698879
"34SEG2",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"34SEG3",97,97,90,90,-7,4,2,13,9,7,9,1.16416340941316
"34SEG4",82,82,70,70,-12,3,2,9,9,7,6,1.16043202435529
"34SEH1",129,129,115,115,-14,NA,NA,5,4,NA,NA,1.14246509744109
"34SEH2",106,106,101,101,-5,1,1,20,5,4,19,1.14188309458943
"34SEH3",117,117,91,91,-26,1,1,6,4,3,5,1.17752777417501
"34SEH4",106,106,112,112,6,6,4,8,6,2,2,1.17064562673154
"34SEJ1",129,127,90,90,-37,13,3,11,5,2,-2,1.18572905775789
"34SEJ2",131,131,103,103,-28,NA,NA,5,3,NA,NA,1.15408788911448
"34SEJ3",132,132,113,113,-19,NA,NA,13,7,NA,NA,1.20520710016226
"34SEJ4",116,115,84,84,-31,NA,NA,4,4,NA,NA,1.18642757155678
"34SEK2",140,138,85,85,-53,9,3,17,7,4,8,1.21283690960376
"34SEK4",122,122,96,96,-26,NA,NA,1,1,NA,NA,1.23008161086541
"34SFE3",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"34SFF1",111,111,97,97,-14,2,2,16,9,7,14,1.19216550313509
"34SFF2",53,53,52,52,-1,NA,NA,NA,NA,NA,NA,1.15166676839193
"34SFF3",76,76,66,66,-10,NA,NA,2,2,NA,NA,1.17600324651697
"34SFF4",42,42,54,54,12,26,2,4,3,1,-22,1.12655367170061
"34SFG1",110,110,109,109,-1,3,3,23,11,8,20,1.20352603285105
"34SFG2",107,107,100,100,-7,4,2,6,4,2,2,1.20024012895971
"34SFG3",78,78,75,75,-3,NA,NA,10,7,NA,NA,1.20613201328965
"34SFG4",80,80,76,76,-4,3,2,5,4,2,2,1.19645611227375
"34SFH1",138,138,141,141,3,12,6,20,8,2,8,1.18195327345308
"34SFH2",93,93,106,106,13,33,6,9,4,-2,-24,1.21010763770656
"34SFH3",107,107,81,81,-26,10,4,14,8,4,4,1.20257344136711
"34SFH4",77,77,83,83,6,1,1,4,3,2,3,1.20937338521925
"34SFJ1",97,97,86,86,-11,NA,NA,5,5,NA,NA,1.22651029562021
"34SFJ2",129,128,138,138,10,6,5,2,2,-3,-4,1.19376993179321
"34SFJ3",103,103,125,125,22,1,1,35,12,11,34,1.25847595439238
"34SFJ4",101,101,67,67,-34,NA,NA,38,11,NA,NA,1.22038135193942
"34SFK2",162,160,115,115,-45,3,3,61,6,3,58,1.24620079282504
"34SFK4",83,82,48,48,-34,NA,NA,NA,NA,NA,NA,1.27280311584473
"34SGD3",NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA
"34SGE1",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"34SGE2",NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"34SGE3",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"34SGE4",NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
"34SGF1",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"34SGF3",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"34SGF4",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"34SGG1",68,68,92,92,24,2,2,21,10,8,19,1.20666861534119
"34SGG2",24,24,61,61,37,NA,NA,1,1,NA,NA,1.19853210449219
"34SGG4",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"34SGH1",82,82,76,76,-6,1,1,2,2,1,1,1.21281102793106
"34SGH2",84,84,120,120,36,18,6,118,18,12,100,1.21250850332659
"34SGJ1",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"34SGJ2",70,70,35,35,-35,NA,NA,99,18,NA,NA,1.23787879943848
"34SGK2",108,107,60,60,-47,NA,NA,16,10,NA,NA,1.25183714230855
"34TBK3",69,69,66,66,-3,1,1,32,9,8,31,0.951758325835805
"34TBL4",NA,NA,29,29,NA,NA,NA,NA,NA,NA,NA,0.973484039306641
"34TBM3",NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,1.37500095367432
"34TBN3",89,89,104,104,15,18,16,2,2,-14,-16,1.35488454778711
"34TBN4",132,130,116,116,-14,32,18,110,40,22,78,1.35375768104486
"34TBP3",58,58,116,116,58,77,26,22,12,-14,-55,1.44226314139178
"34TBP4",40,40,87,87,47,54,20,13,7,-13,-41,1.40236167112986
"34TBQ3",119,119,118,118,-1,19,14,8,5,-9,-11,1.4520097291174
"34TBQ4",74,74,78,78,4,5,4,1,1,-3,-4,1.44110858713398
"34TBR3",155,154,133,133,-21,37,19,9,6,-13,-28,1.45883720360913
"34TBR4",118,118,127,127,9,35,18,78,13,-5,43,1.44181811014811
"34TCK3",NA,NA,146,146,NA,1,1,26,11,10,25,1.08970910468988
"34TCL3",16,16,104,104,88,NA,NA,14,7,NA,NA,1.11608386825729
"34TCL4",25,25,117,117,92,NA,NA,31,9,NA,NA,1.09446975390116
"34TCM1",82,82,135,135,53,51,17,619,46,29,568,1.35848178090276
"34TCM2",NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1.30407166481018
"34TCM3",52,52,167,167,115,3,2,118,29,27,115,1.35775593286607
"34TCM4",83,83,151,151,68,13,11,70,21,10,57,1.27049658033583
"34TCN1",50,49,130,130,81,67,23,219,33,10,152,1.39055556817488
"34TCN2",44,44,133,133,89,39,17,208,39,22,169,1.38439205418462
"34TCN3",127,125,124,124,-1,27,15,182,31,16,155,1.3883361846396
"34TCN4",53,52,153,153,101,47,23,367,42,19,320,1.39313667025787
"34TCP1",53,53,92,92,39,7,6,3,2,-4,-4,1.44256072903272
"34TCP2",74,74,83,83,9,32,18,168,31,13,136,1.42301196637361
"34TCP3",98,98,129,129,31,58,21,21,9,-12,-37,1.4442860140945
"34TCP4",76,76,127,127,51,27,12,21,9,-3,-6,1.41652399227943
"34TCQ1",87,87,123,123,36,14,11,9,6,-5,-5,1.44828521705673
"34TCQ2",59,59,99,99,40,7,7,8,4,-3,1,1.44778794508714
"34TCQ3",125,125,135,135,10,51,18,21,10,-8,-30,1.48155927658081
"34TCQ4",65,65,122,122,57,27,15,20,8,-7,-7,1.45744723695697
"34TCR1",143,143,153,153,10,171,26,355,17,-9,184,1.48294376918248
"34TCR2",98,98,122,122,24,128,25,94,17,-8,-34,1.4309328607766
"34TCR3",130,130,121,121,-9,139,24,11,7,-17,-128,1.53244338552636
"34TCR4",133,133,142,142,9,132,21,37,11,-10,-95,1.47620794831253
"34TCS1",138,138,157,157,19,3,3,13,8,5,10,1.48738431073948
"34TCS2",133,133,138,138,5,NA,NA,11,7,NA,NA,1.49667666693154
"34TCS3",138,138,151,151,13,17,7,46,13,6,29,1.52094502531724
"34TCS4",131,131,142,142,11,8,6,26,16,10,18,1.55242338505658
"34TCT1",157,157,158,158,1,55,22,319,35,13,264,1.43402415513992
"34TCT2",152,152,164,164,12,10,9,73,16,7,63,1.44789583283353
"34TCT3",131,131,149,149,18,34,14,181,24,10,147,1.44714617187327
"34TCT4",134,134,156,156,22,20,2,94,13,11,74,1.46746307152968
"34TDK1",11,11,137,137,126,4,2,11,7,5,7,1.13210418840118
"34TDK3",100,99,149,149,50,NA,NA,8,6,NA,NA,1.17393986590497
"34TDL1",31,31,145,145,114,NA,NA,25,13,NA,NA,1.15443982500019
"34TDL2",NA,NA,146,146,NA,NA,NA,9,6,NA,NA,1.14116164291797
"34TDL3",72,71,156,156,85,55,17,39,12,-5,-16,1.18368507205666
"34TDL4",133,133,170,170,37,22,16,30,10,-6,8,1.19545999935695
"34TDM1",NA,NA,148,148,NA,NA,NA,7,5,NA,NA,1.32904937421122
"34TDM2",NA,NA,134,134,NA,NA,NA,4,4,NA,NA,1.25750463370121
"34TDM3",109,108,168,168,60,62,25,20,10,-15,-42,1.34131332141597
"34TDM4",97,96,162,162,66,52,25,12,9,-16,-40,1.23933735683367
"34TDN1",29,29,133,133,104,19,12,23,14,2,4,1.39579673635549
"34TDN2",55,54,146,146,92,44,23,357,47,24,313,1.39300470924997
"34TDN3",81,80,116,116,36,33,19,8,6,-13,-25,1.39600760618846
"34TDN4",20,20,64,64,44,15,13,14,8,-5,-1,1.3872704448122
"34TDP1",83,83,121,121,38,22,12,18,8,-4,-4,1.46691224936283
"34TDP2",91,91,125,125,34,14,8,17,9,1,3,1.44203163782756
"34TDP3",108,108,104,104,-4,21,12,28,10,-2,7,1.48629939917362
"34TDP4",110,109,115,115,6,54,20,26,9,-11,-28,1.45270433425903
"34TDQ1",140,140,143,143,3,182,26,255,24,-2,73,1.50582704715386
"34TDQ2",91,91,118,118,27,51,22,17,10,-12,-34,1.47546606352835
"34TDQ3",138,138,152,152,14,206,27,181,20,-7,-25,1.5459297989354
"34TDQ4",41,41,129,129,88,48,22,25,10,-12,-23,1.51045684814453
"34TDR1",151,151,141,141,-10,122,20,25,7,-13,-97,1.55363073674115
"34TDR2",168,168,172,172,4,141,26,80,18,-8,-61,1.54116243720055
"34TDR3",124,124,125,125,1,37,8,2,2,-6,-35,1.56672633777965
"34TDR4",165,165,134,134,-31,77,14,11,9,-5,-66,1.56406313578288
"34TDS1",144,144,159,159,15,4,3,22,8,5,18,1.52246188546369
"34TDS2",153,153,167,167,14,46,18,187,12,-6,141,1.53242657979329
"34TDS3",121,121,130,130,9,NA,NA,15,7,NA,NA,1.52977788448334
"34TDS4",125,125,151,151,26,NA,NA,221,9,NA,NA,1.55144412951036
"34TDT1",129,129,141,141,12,32,6,17,13,7,-15,1.43539772629738
"34TDT2",137,137,144,144,7,1,1,49,14,13,48,1.46724133058028
"34TDT3",157,157,164,164,7,29,8,355,15,7,326,1.4377817094326
"34TDT4",112,112,149,149,37,1,1,327,9,8,326,1.48749141259627
"34TEK1",164,162,143,143,-19,10,3,14,6,3,4,1.230807220781
"34TEK3",140,139,87,87,-52,7,4,39,14,10,32,1.24382902296963
"34TEL1",67,67,146,146,79,18,12,3,2,-10,-15,1.25992968484953
"34TEL2",182,181,191,191,10,46,29,383,22,-7,337,1.24386631250381
"34TEL3",126,125,147,147,22,21,15,3,3,-12,-18,1.30536273031524
"34TEL4",175,174,150,150,-24,8,8,17,8,0,9,1.26307201547688
"34TEM1",107,106,139,139,33,42,21,20,8,-13,-22,1.35670271007026
"34TEM2",86,85,142,142,57,26,17,14,7,-10,-12,1.278143412107
"34TEM3",56,56,145,145,89,28,12,2,2,-10,-26,1.40530302293839
"34TEM4",95,95,146,146,51,77,17,NA,NA,NA,NA,1.33123966563832
"34TEN1",95,94,123,123,29,38,16,2,2,-14,-36,1.41223741213481
"34TEN2",31,31,126,126,95,15,10,35,11,1,20,1.40176535519687
"34TEN3",70,70,126,126,56,33,15,7,6,-9,-26,1.45919018120601
"34TEN4",28,28,124,124,96,28,16,5,5,-11,-23,1.44586526883113
"34TEP1",102,102,117,117,15,14,10,554,14,4,540,1.52698351542155
"34TEP2",69,69,111,111,42,14,12,25,15,3,11,1.46299589041508
"34TEP3",97,96,127,127,31,52,23,7,5,-18,-45,1.59064963369658
"34TEP4",87,87,119,119,32,17,7,8,6,-1,-9,1.51866168397846
"34TEQ1",161,160,170,170,10,115,26,35,12,-14,-80,1.58116157994126
"34TEQ2",91,91,117,117,26,28,12,7,4,-8,-21,1.57134988380201
"34TEQ3",116,115,116,116,1,NA,NA,9,8,NA,NA,1.62295636159931
"34TEQ4",111,110,124,124,14,60,21,10,6,-15,-50,1.62286956671512
"34TER1",116,116,127,127,11,NA,NA,14,8,NA,NA,1.60467094398407
"34TER2",102,102,126,126,24,25,16,2,2,-14,-23,1.5919696744283
"34TER3",109,109,114,114,5,NA,NA,2,2,NA,NA,1.65001944133214
"34TER4",108,108,111,111,3,NA,NA,20,12,NA,NA,1.63584989905357
"34TES1",137,137,154,154,17,1,1,14,6,5,13,1.57734364813024
"34TES2",115,115,132,132,17,NA,NA,110,4,NA,NA,1.63796703923832
"34TES3",128,128,137,137,9,11,4,10,4,0,-1,1.60441390911262
"34TES4",111,111,120,120,9,1,1,1,1,0,0,1.63763085278598
"34TET1",144,144,167,167,23,9,6,250,23,17,241,1.46668793559074
"34TET2",129,129,157,157,28,1,1,56,11,10,55,1.51920845291831
"34TET3",126,126,144,144,18,3,2,32,9,7,29,1.52395594716072
"34TET4",121,121,146,146,25,28,8,32,5,-3,4,1.57882665504109
"34TFK1",176,174,145,145,-29,1,1,25,12,11,24,1.25359842854161
"34TFK3",128,128,130,130,2,4,2,76,17,15,72,1.24453679414896
"34TFL1",145,144,145,145,1,92,28,15,10,-18,-77,1.30092479965904
"34TFL2",135,134,118,118,-16,NA,NA,12,5,NA,NA,1.24946594830626
"34TFL3",183,181,194,194,13,110,22,174,24,2,64,1.35585044430148
"34TFL4",138,138,121,121,-17,3,3,55,19,16,52,1.23912095404291
"34TFM1",129,129,155,155,26,34,18,8,4,-14,-26,1.4501778628768
"34TFM2",61,61,141,141,80,66,22,2,2,-20,-64,1.36743413627922
"34TFM3",173,171,171,171,0,93,24,33,12,-12,-60,1.50072077848017
"34TFM4",175,173,163,163,-10,82,29,23,10,-19,-59,1.44309765578788
"34TFN1",86,86,156,156,70,65,22,NA,NA,NA,NA,1.55387125974931
"34TFN2",113,113,149,149,36,49,20,7,6,-14,-42,1.5033564062308
"34TFN3",155,154,174,174,20,105,26,19,11,-15,-86,1.59034667737556
"34TFN4",171,169,173,173,4,171,27,177,20,-7,6,1.53817759685635
"34TFP1",94,94,142,142,48,36,18,5,2,-16,-31,1.61707305908203
"34TFP2",95,95,154,154,59,48,22,7,6,-16,-41,1.59230495823754
"34TFP3",125,125,137,137,12,7,4,5,4,0,-2,1.61660547434173
"34TFP4",89,89,143,143,54,35,17,5,4,-13,-30,1.61884766928157
"34TFQ1",97,96,104,104,8,3,3,7,4,1,4,1.63811608809459
"34TFQ2",90,90,156,156,66,15,13,19,9,-4,4,1.63190765958844
"34TFQ3",83,82,117,117,35,3,3,4,2,-1,1,1.64147616860395
"34TFQ4",90,90,106,106,16,NA,NA,1,1,NA,NA,1.61555708983006
"34TFR1",100,98,125,125,27,NA,NA,15,7,NA,NA,1.63811384913433
"34TFR2",96,94,113,113,19,1,1,98,11,10,97,1.64475011503006
"34TFR3",101,99,150,150,51,NA,NA,8,2,NA,NA,1.62881821496146
"34TFR4",84,82,127,127,45,NA,NA,42,7,NA,NA,1.62283682814205
"34TFS1",114,112,129,129,17,96,14,42,15,1,-54,1.61372612528718
"34TFS2",92,91,102,102,11,NA,NA,6,3,NA,NA,1.62299410727891
"34TFS3",119,117,156,156,39,NA,NA,91,15,NA,NA,1.61467518635139
"34TFS4",111,110,128,128,18,NA,NA,19,9,NA,NA,1.62116687702683
"34TFT1",113,113,127,127,14,NA,NA,4,2,NA,NA,1.56734892455014
"34TFT2",94,94,132,132,38,26,5,10,6,1,-16,1.59716147642869
"34TFT3",65,65,127,127,62,NA,NA,8,6,NA,NA,1.55027549375187
"34TFT4",77,77,109,109,32,NA,NA,9,7,NA,NA,1.58389606365579
"34TGK1",141,141,100,100,-41,4,2,13,9,7,9,1.24554696420985
"34TGL1",142,141,157,157,16,85,18,34,12,-6,-51,1.38410303837214
"34TGL2",141,141,112,112,-29,10,7,11,5,-2,1,1.27929889115711
"34TGM1",111,110,148,148,38,78,24,32,12,-12,-46,1.53732289456121
"34TGM2",152,150,166,166,16,97,25,22,7,-18,-75,1.47876740065781
"34TGN1",150,149,141,141,-8,65,22,33,14,-8,-32,1.63612523445716
"34TGN2",145,144,157,157,13,87,24,28,13,-11,-59,1.58152707742185
"34TGP1",120,120,150,150,30,NA,NA,NA,NA,NA,NA,1.64787342041496
"34TGP2",108,108,138,138,30,10,10,3,2,-8,-7,1.65102736877673
"34TGQ1",71,71,99,99,28,NA,NA,NA,NA,NA,NA,1.62232028551338
"34TGQ2",79,79,111,111,32,4,3,4,4,1,0,1.63332464494778
"34TGR1",115,113,148,148,35,1,1,8,4,3,7,1.635963004369
"34TGR2",76,75,111,111,36,NA,NA,5,3,NA,NA,1.62586173365513
"34TGS1",121,121,152,152,31,NA,NA,58,11,NA,NA,1.60515377738259
"34TGS2",141,141,144,144,3,NA,NA,20,7,NA,NA,1.60300004090502
"34TGT1",126,124,118,118,-6,NA,NA,15,8,NA,NA,1.5674995563247
"34TGT2",86,86,129,129,43,NA,NA,52,23,NA,NA,1.5868712970891
"34UCA1",152,152,166,166,14,106,37,147,30,-7,41,1.36609434766391
"34UCA2",172,172,183,183,11,32,16,169,30,14,137,1.37888494404879
"34UCA3",164,164,160,160,-4,358,40,231,29,-11,-127,1.37220983557362
"34UCA4",174,172,177,177,5,108,26,201,35,9,93,1.36079029650302
"34UCB1",150,150,141,141,-9,69,29,27,12,-17,-42,1.36306479170516
"34UCB2",154,154,172,172,18,1127,29,80,22,-7,-1047,1.36300389043886
"34UCB3",153,153,146,146,-7,75,29,32,16,-13,-43,1.38540939685425
