"cell50x50","forest_abs","agriculture_abs","grassland_abs","urban_abs","other_abs","forest_rel","agriculture_rel","grassland_rel","urban_rel","other_rel"
"33TXL2",800.184728636244,974.082514859531,221.723660434834,77.5988002770314,427.45557529737,0.319940120714092,0.389470163871769,0.0886523975602376,0.0310265475451085,0.170910770308792
"33TXL3",853.908553328954,1228.67598909604,147.837822324677,69.2737744940242,200.353258098931,0.341556672534791,0.49146068489768,0.0591339605056677,0.0277089622979679,0.0801397197638943
"33TXL4",1117.45319936606,875.891484861459,147.681346626729,51.3713213705949,307.730047613271,0.446958502770067,0.350338740705043,0.0590695284713454,0.0205474814499138,0.123085746603632
"33TXM1",1007.77348670719,1078.59086317409,165.323523830127,115.307258083049,134.027261985997,0.402944607458664,0.431259978261822,0.066102376468621,0.0461040486361881,0.0535889891747057
"33TXM2",657.547467205794,1358.55968332282,149.024841284196,141.477010889073,194.441271933483,0.26290853641543,0.543195671474812,0.0595849043082203,0.0565670399847116,0.077743847816826
"33TXM3",650.378665011968,965.804600426255,316.073177444843,138.888182187659,428.962145143544,0.260140355908171,0.386305341808855,0.126423871656391,0.0555529003170355,0.171577530309548
"33TXM4",843.225013579583,1103.77419410583,114.730859054627,81.8809107799167,356.510063073496,0.337273675909478,0.441488302439879,0.0458901217948207,0.0327507786424936,0.142597121213328
"33TXN1",643.220174064761,1320.99316879961,115.587649088856,164.061173879048,257.174553154539,0.257181419681569,0.52817823855651,0.0462158944774236,0.0655972671786725,0.102827180105825
"33TXN2",724.059870184529,1487.54149689881,78.3755103929372,141.695275427709,69.3141821681154,0.289509726634974,0.594781937045619,0.0313378403127812,0.0566557575468017,0.0277147384598234
"33TXN3",356.254286399005,1686.18598098393,158.784438351973,166.551393194224,132.366834253905,0.142493567735923,0.674435832689443,0.0635101442579597,0.0666167485801225,0.052943706736552
"33TXN4",612.397770949023,1362.90641949456,216.446730087623,122.656798142308,185.687934060542,0.244949736334815,0.545141710079816,0.0865753795663464,0.049060842135449,0.0742723318835731
"33TYE1",17.6660885727805,1806.84053587671,45.2705967597858,116.681826272418,744.455345792192,0.00646892799579921,0.66162474383191,0.0165770838043423,0.0427262848516231,0.272602959516325
"33TYF2",26.3497193839576,722.416493949291,4.9990775248476,65.9539650339953,1826.04750329438,0.00995919965071288,0.273046175155448,0.00188946266993872,0.0249281100856657,0.690177052438235
"33TYH1",216.77478823559,529.319895505693,96.4671200253065,45.1825671029683,1320.29851735389,0.0981750804713774,0.239723557150457,0.0436889702368609,0.0204627216907555,0.59794967045055
"33TYH2",101.905194290616,49.0013058126623,49.180506037089,5.60498479734435,2091.44581928331,0.044361811397293,0.0213314610880692,0.0214094713074079,0.0024399863048726,0.910457269902357
"33TYJ1",1265.98596941651,365.588841637876,190.686617460165,29.5186068573513,175.897457045457,0.624352725791331,0.180299304502329,0.0940418869239566,0.0145578411595227,0.0867482416228606
"33TYJ2",861.002768603492,267.903802364418,189.491476794984,30.6164398897663,769.252982223822,0.406465557748332,0.126473075838737,0.0894558782069354,0.0144535288036839,0.363151959402312
"33TYK1",722.443928102144,975.443572831263,64.9314016636082,16.775106222011,64.7224590594195,0.391713646049686,0.528891646211529,0.0352062147654627,0.00909556820327462,0.0350929247700483
"33TYK2",1175.6445063193,406.953867572065,246.584429734834,22.4891368523295,84.6924972345913,0.607140104115812,0.210163882193935,0.127344018993684,0.0116141034271883,0.0437378912693804
"33TYL1",390.710310273532,993.242284139772,76.8967543780626,37.6377336135802,159.53266633938,0.235648767494736,0.599053349570768,0.0463786721697972,0.0227004133346931,0.0962187974300061
"33TYL2",763.727671352839,763.707775357649,37.235354997573,49.7499359719109,137.172938835569,0.436018742013347,0.436007383217379,0.0212579866534147,0.0284026693170524,0.0783132187988073
"33TYM1",500.631082961623,1881.96533172215,90.5611720884484,135.448360321445,329.199272210665,0.170409896364801,0.64060248765158,0.0308261322069178,0.0461052895649491,0.112056194211752
"33TYM2",966.070441880578,1634.98574768775,159.489425763662,174.48015682626,192.658285855655,0.308877247177593,0.522746453081957,0.0509928185856913,0.0557857358959252,0.0615977452588335
"33TYN1",437.839666369415,1701.29708861568,100.242632427681,182.68293799991,131.794966770482,0.171442495126706,0.666167641325536,0.0392514619883041,0.0715321637426901,0.0516062378167641
"33TYN2",813.718073136086,1044.51749283253,352.109275620076,173.599960459424,362.575263025735,0.296272393376528,0.380305793544036,0.128201967317726,0.0632072427458331,0.132012603015877
"33UUA2",274.673122959311,382.232688760413,160.851527642392,74.6963552578365,1359.34822599167,0.12197925601054,0.169745253906077,0.0714323609772488,0.0331718143474839,0.60367131475865
"33UUA4",230.335517869242,1004.97461576989,249.712697437526,66.6750228104982,949.322479794994,0.0920966194345685,0.401825847729236,0.0998443291622042,0.0266591286414435,0.379574075032548
"33UUB3",87.1580336274865,1103.57026743597,69.6527413714462,271.839862679125,968.815364079322,0.0348487683689598,0.441245207448312,0.0278495526951758,0.108690891862516,0.387365579625036
"33UUB4",7.51768819337064,344.101017995368,15.3739212855156,45.5542032909546,2088.46356613289,0.0030058604325254,0.137584801095646,0.00614708411631685,0.0182143198394751,0.835047934516037
"33UUP1",471.769529187555,1603.08835415093,313.274962171676,98.7690902953135,13.1738589031858,0.188702090627029,0.6412159013514,0.12530618585033,0.0395064383665309,0.00526938380471018
"33UUP2",654.969629035161,835.072336411088,709.646688038932,158.36531531524,142.054803086469,0.261976453344804,0.334014402013733,0.283846325415412,0.0633433701349392,0.0568194490911119
"33UUP3",563.235352315188,1283.42063078821,448.365770526276,159.260063378282,46.7006188098125,0.225205640890885,0.513166591019485,0.179275857401081,0.0636790011386892,0.0186729095498595
