Natural,Human_dominated,Area_Total,natural_sp,human_dominated_sp,Sp_Total
4863790000,7808140000,12671930000,20,139,159
9181160000,1676720000,10857880000,26,149,175
9603050000,109390000,9712440000,32,126,158
10759820000,2011290000,12771110000,23,149,172
8641970000,5857060000,14499030000,32,164,196
8924260000,2170000,8926430000,32,163,195
3692660000,11407240000,15099900000,20,142,162
8587610000,2992130000,11579740000,34,95,129
6935900000,7539860000,14475760000,10,107,117
1958400000,8123150000,10081550000,18,144,162
12487110000,1621300000,14108410000,28,162,190
5476240000,8626690000,14102930000,11,120,131
5361140000,5225540000,10586680000,23,136,159
7307100000,252490000,7559590000,21,136,157
4185500000,6150590000,10336090000,21,140,161
2054330000,8408410000,10462740000,14,137,151
4536780000,5800580000,10337360000,25,145,170
2433270000,6772640000,9205910000,18,135,153
10201410000,3911420000,14112830000,23,146,169
2249230000,8208500000,10457730000,20,150,170
6366640000,20450000,6387090000,28,163,191
10472340000,6812080000,17284420000,32,154,186
10775690000,2402890000,13178580000,28,126,154
4362000000,798200000,5160200000,26,128,154
9373840000,4466560000,13840400000,23,154,177
5160560000,10222000000,15382560000,15,128,143
6138870000,2562430000,8701300000,25,156,181
4558140000,3105660000,7663800000,18,141,159
14059510000,383400000,14442910000,25,152,177
13473090000,3304630000,16777720000,17,136,153
10223440000,143960000,10367400000,15,113,128
5822650000,8270810000,14093460000,17,125,142
10948020000,3470820000,14418840000,32,141,173
7555500000,5211620000,12767120000,48,115,163
18166360000,430310000,18596670000,21,140,161
1347100000,13058040000,14405140000,28,134,162
2451740000,2448260000,4900000000,15,136,151
8729000000,38340000,8767340000,43,152,195
12324440000,390600000,12715040000,31,159,190
8591570000,1734540000,10326110000,25,149,174
11876290000,94650000,11970940000,25,127,152
7896700000,2485690000,10382390000,37,160,197
4889210000,5354010000,10243220000,28,123,151
1516370000,8565370000,10081740000,34,139,173
2563590000,2586450000,5150040000,26,123,149
4352730000,10849000000,15201730000,22,100,122
6895580000,3347810000,10243390000,24,121,145
890250000,9901790000,10792040000,18,131,149
4015000000,6442660000,10457660000,28,168,196
11866020000,6232400000,18098420000,24,146,170
3730800000,953420000,4684220000,23,138,161
7302990000,6997000000,14299990000,30,142,172
7948220000,2384090000,10332310000,28,153,181
5557390000,10548370000,16105760000,27,141,168
6241400000,8963540000,15204940000,32,149,181
7438410000,3905510000,11343920000,43,137,180
4029450000,1386340000,5415790000,26,165,191
5229490000,5856190000,11085680000,17,140,157
5369360000,16370000,5385730000,30,96,126
7434240000,3317770000,10752010000,24,148,172
9817400000,545170000,10362570000,24,133,157
2862850000,6263460000,9126310000,27,137,164
3092340000,6720240000,9812580000,46,129,175
6252910000,11342130000,17595040000,26,123,149
13605850000,227340000,13833190000,30,156,186
6281220000,4889250000,11170470000,27,166,193
9468150000,1776520000,11244670000,22,157,179
13511980000,320600000,13832580000,33,137,170
8699870000,11395440000,20095310000,39,148,187
3644160000,1526070000,5170230000,29,148,177
9626660000,256980000,9883640000,24,153,177
5613090000,5377750000,10990840000,42,149,191
14048960000,249920000,14298880000,40,150,190
10485480000,618250000,11103730000,33,147,180
8666380000,1995530000,10661910000,29,160,189
2491980000,8220700000,10712680000,21,125,146
11745570000,940750000,12686320000,24,152,176
6052550000,4725720000,10778270000,32,160,192
6518400000,2778690000,9297090000,30,105,135
7343360000,3419890000,10763250000,21,155,176
715930000,9751850000,10467780000,23,117,140
3518180000,7046630000,10564810000,32,93,125
6115170000,3970440000,10085610000,22,137,159
14776470000,8290000,14784760000,33,143,176
4941840000,5841450000,10783290000,18,141,159
3844960000,6496880000,10341840000,35,166,201
3255180000,7531860000,10787040000,26,147,173
4301250000,758830000,5060080000,43,147,190
4785350000,6183130000,10968480000,27,160,187
1774840000,8567520000,10342360000,25,122,147
6979080000,3463430000,10442510000,36,97,133
8347530000,231520000,8579050000,26,142,168
4892600000,3062670000,7955270000,34,157,191
9180770000,25620000,9206390000,20,120,140
4550830000,6172360000,10723190000,13,137,150
4353810000,6102560000,10456370000,35,145,180
6699600000,8418350000,15117950000,21,126,147
2053490000,3076380000,5129870000,27,115,142
5805260000,12862410000,18667670000,20,147,167
3403840000,6677260000,10081100000,23,98,121
9278200000,264170000,9542370000,12,117,129
9235750000,3431290000,12667040000,32,122,154
12317450000,1535630000,13853080000,17,137,154
10754090000,349980000,11104070000,21,157,178
5251610000,3920260000,9171870000,20,146,166
2923420000,1992900000,4916320000,21,147,168
3403280000,7539010000,10942290000,23,128,151
13119750000,3776590000,16896340000,40,106,146
10335370000,37190000,10372560000,31,126,157
2378610000,6592620000,8971230000,31,143,174
9195210000,1137340000,10332550000,24,144,168
5444440000,5288800000,10733240000,18,106,124
4328730000,4626840000,8955570000,11,109,120
7786090000,6311440000,14097530000,14,135,149
7600460000,2669420000,10269880000,28,168,196
6154570000,6402290000,12556860000,35,171,206
9393340000,1359880000,10753220000,20,149,169
2033640000,8649610000,10683250000,30,151,181
1671220000,8544390000,10215610000,24,155,179
5316820000,63190000,5380010000,26,135,161
6285210000,7551830000,13837040000,19,128,147
12741990000,3885690000,16627680000,30,147,177
2157610000,8519980000,10677590000,28,150,178
12403230000,46450000,12449680000,30,149,179
8749070000,4173310000,12922380000,22,129,151
4894010000,627010000,5521020000,35,114,149
9771390000,43220000,9814610000,33,142,175
4538860000,5913740000,10452600000,20,125,145
13103830000,7878650000,20982480000,24,155,179
5364760000,8462490000,13827250000,19,131,150
10203840000,4003380000,14207220000,41,145,186
5245140000,796840000,6041980000,16,140,156
3630840000,1684770000,5315610000,32,162,194
4205360000,8590630000,12795990000,28,129,157
7002970000,1545940000,8548910000,23,156,179
4540910000,5540550000,10081460000,30,147,177
8598270000,1615390000,10213660000,27,153,180
7821780000,1304570000,9126350000,23,163,186
10193260000,174180000,10367440000,28,125,153
10361440000,2561500000,12922940000,29,120,149
10820770000,3165540000,13986310000,19,124,143
4144670000,9677320000,13821990000,20,122,142
5073730000,5383370000,10457100000,34,130,164
6990990000,1829670000,8820660000,29,152,181
3684930000,9394230000,13079160000,17,138,155
4479020000,816550000,5295570000,14,133,147
4265760000,13144400000,17410160000,23,138,161
12744370000,2790680000,15535050000,24,91,115
7495650000,2328540000,9824190000,19,142,161
6143760000,7693630000,13837390000,37,133,170
2078680000,6623560000,8702240000,31,158,189
4951020000,7357970000,12308990000,13,128,141
5577110000,4488000000,10065110000,25,130,155
13823600000,34780000,13858380000,26,134,160
7010000000,2026040000,9036040000,28,113,141
5627960000,4709430000,10337390000,24,142,166
1965840000,2898220000,4864060000,25,143,168
9818070000,4110710000,13928780000,24,142,166
4965730000,9226070000,14191800000,15,133,148
1626440000,9051150000,10677590000,21,140,161
1906850000,1958340000,3865190000,26,139,165
11132280000,456540000,11588820000,30,157,187
7918030000,677480000,8595510000,35,100,135
4443890000,3633560000,8077450000,25,153,178
10309210000,63270000,10372480000,34,122,156
10780030000,8420000,10788450000,37,155,192
2220000000,6846140000,9066140000,31,141,172
8858180000,5410410000,14268590000,24,127,151
7535220000,3041610000,10576830000,17,145,162
3031100000,11162960000,14194060000,19,129,148
10733860000,3580120000,14313980000,21,152,173
4880000000,4641900000,9521900000,32,129,161
4246430000,1309650000,5556080000,46,92,138
2053360000,7182510000,9235870000,32,136,168
3173120000,6908270000,10081390000,26,156,182
2400430000,8376550000,10776980000,37,99,136
2272320000,4041020000,6313340000,18,115,133
3956310000,6751420000,10707730000,27,148,175
4020390000,9415460000,13435850000,31,111,142
5945610000,2247190000,8192800000,29,155,184
4175620000,1114940000,5290560000,18,142,160
2107430000,391300000,2498730000,34,122,156
4231350000,4669600000,8900950000,19,127,146
5696650000,8141220000,13837870000,26,131,157
3586950000,2171600000,5758550000,33,159,192
1288540000,4177360000,5465900000,38,140,178
10358290000,19310000,10377600000,43,129,172
22125340000,29539290000,51664630000,30,149,179
23947450000,19641960000,43589410000,52,118,170
23331150000,28455600000,51786750000,32,174,206
54569360000,58140000,54627500000,46,201,247
17949140000,42205470000,60154610000,42,137,179
24239280000,16129220000,40368500000,30,167,197
22438680000,24870130000,47308810000,44,143,187
33882310000,9625300000,43507610000,35,175,210
28587280000,20106230000,48693510000,30,158,188
35178270000,26226840000,61405110000,35,137,172
19471230000,38329090000,57800320000,30,149,179
15454810000,34162300000,49617110000,36,177,213
37189040000,780110000,37969150000,33,165,198
17137780000,25116680000,42254460000,43,164,207
23270720000,15117530000,38388250000,40,149,189
33343000000,8035240000,41378240000,31,169,200
37285960000,3262470000,40548430000,41,167,208
25195330000,13612230000,38807560000,47,139,186
48492120000,28710720000,77202840000,40,177,217
67917470000,13523340000,81440810000,38,151,189
20606880000,32474830000,53081710000,33,163,196
20887480000,31091150000,51978630000,43,197,240
24950020000,32412520000,57362540000,29,165,194
42186080000,808100000,42994180000,19,146,165
22173430000,27214210000,49387640000,27,157,184
37717000000,9450840000,47167840000,36,115,151
41821770000,679280000,42501050000,33,177,210
47766540000,11003050000,58769590000,53,113,166
32275440000,32964470000,65239910000,49,162,211
27589930000,25907580000,53497510000,47,110,157
71471140000,1363510000,72834650000,53,155,208
34165000000,22829120000,56994120000,37,174,211
13204060000,33011440000,46215500000,34,169,203
21123380000,26868770000,47992150000,37,179,216
41163260000,760650000,41923910000,32,162,194
14734430000,25367430000,40101860000,38,150,188
53492650000,868190000,54360840000,32,139,171
53749590000,702140000,54451730000,45,154,199
14751360000,38773790000,53525150000,30,172,202
53253990000,5607510000,58861500000,31,167,198
19345660000,20261220000,39606880000,53,138,191
6732620000,13227040000,19959660000,31,142,173
53766300000,12340190000,66106490000,43,179,222
52007820000,126930000,52134750000,34,172,206
24471750000,38813690000,63285440000,50,167,217
32031750000,22399990000,54431740000,36,180,216
25240920000,23616590000,48857510000,19,156,175
22270810000,31334560000,53605370000,38,159,197
47296790000,8759620000,56056410000,36,156,192
45375270000,3688600000,49063870000,31,146,177
51011130000,1392630000,52403760000,49,138,187
26930390000,5794800000,32725190000,38,185,223
63011500000,1759780000,64771280000,23,153,176
36134800000,19235360000,55370160000,22,157,179
41820680000,14536820000,56357500000,33,156,189
14594200000,24010960000,38605160000,27,166,193
17345030000,24029340000,41374370000,41,146,187
17858580000,21889590000,39748170000,32,172,204
50960910000,1361960000,52322870000,41,200,241
26529400000,20686980000,47216380000,23,157,180
38552090000,15718980000,54271070000,34,166,200
22586750000,12707640000,35294390000,45,128,173
37197950000,5039270000,42237220000,24,155,179
44962680000,1588010000,46550690000,33,165,198
14657600000,29221110000,43878710000,21,130,151
15429760000,24931670000,40361430000,33,165,198
44294970000,15141160000,59436130000,35,167,202
18781580000,20281870000,39063450000,41,131,172
36710110000,2276110000,38986220000,53,136,189
27460370000,28991030000,56451400000,40,183,223
29810890000,24960500000,54771390000,25,168,193
22161490000,35462890000,57624380000,50,157,207
21573680000,25691380000,47265060000,43,187,230
29368260000,21596970000,50965230000,33,111,144
14043750000,27978470000,42022220000,39,174,213
20011140000,30740180000,50751320000,23,158,181
53782140000,213950000,53996090000,41,179,220
14836170000,33816130000,48652300000,32,173,205
22708180000,33092380000,55800560000,26,163,189
31767330000,21814940000,53582270000,37,149,186
24752070000,19967130000,44719200000,28,168,196
38515570000,31978490000,70494060000,51,175,226
10571610000,48299070000,58870680000,37,173,210
8581300000,36906510000,45487810000,34,168,202
11723440000,33142910000,44866350000,42,128,170
15127610000,27495200000,42622810000,26,167,193
22928320000,17187230000,40115550000,44,154,198
30442680000,22415350000,52858030000,37,156,193
10181350000,43625390000,53806740000,45,193,238
28384210000,9100030000,37484240000,38,182,220
20830110000,12262900000,33093010000,47,169,216
29962070000,12725810000,42687880000,49,127,176
20213220000,28100990000,48314210000,36,168,204
36381630000,28659080000,65040710000,30,173,203
32685780000,25165520000,57851300000,35,176,211
23908470000,21177890000,45086360000,27,152,179
47396280000,10150330000,57546610000,39,147,186
22313730000,43015760000,65329490000,20,147,167
53798850000,152490000,53951340000,36,179,215
23638080000,23147710000,46785790000,31,176,207
21088690000,16243080000,37331770000,45,196,241
12214320000,30442140000,42656460000,42,140,182
51287550000,86310000,51373860000,39,136,175
42821370000,12024270000,54845640000,31,141,172
38161770000,752690000,38914460000,27,156,183
28303690000,11810950000,40114640000,28,160,188
27147630000,15504140000,42651770000,35,162,197
43829110000,26169550000,69998660000,45,110,155
14084230000,27298410000,41382640000,26,150,176
21403070000,12554910000,33957980000,29,163,192
32873940000,19493830000,52367770000,36,130,166
54943920000,9174820000,64118740000,42,184,226
138569200000,56785220000,195354420000,48,176,224
150803410000,20711130000,171514540000,42,201,243
184319600000,123245080000,307564680000,43,208,251
164408520000,63309700000,227718220000,38,184,222
207744560000,8443990000,216188550000,43,186,229
96011680000,93324420000,189336100000,54,149,203
98065860000,61345900000,159411760000,56,159,215
165198720000,22505540000,187704260000,35,174,209
113966480000,75077790000,189044270000,57,140,197
113004070000,32732110000,145736180000,62,174,236
253249000000,759940000,254008940000,36,180,216
56246210000,84632070000,140878280000,35,178,213
232724610000,185585100000,418309710000,41,188,229
187390120000,7848840000,195238960000,55,165,220
79354760000,133523260000,212878020000,51,208,259
71533210000,134659690000,206192900000,53,224,277
75045300000,94919480000,169964780000,53,214,267
76247000000,104848330000,181095330000,45,182,227
58428850000,65474840000,123903690000,42,181,223
105044040000,94318090000,199362130000,48,210,258
105457320000,69720290000,175177610000,51,170,221
256196560000,4269950000,260466510000,45,197,242
69279610000,136840450000,206120060000,52,169,221
70530800000,107529840000,178060640000,50,172,222
102425480000,137335910000,239761390000,52,179,231
146798820000,62441930000,209240750000,40,185,225
134599240000,107045920000,241645160000,35,180,215
96902040000,124956100000,221858140000,48,205,253
560684790000,89644080000,650328870000,56,223,279
813443120000,34291630000,847734750000,71,199,270
513893840000,514401350000,1028295190000,64,235,299
372981140000,352555380000,725536520000,71,198,269
463468810000,354528370000,817997180000,58,214,272
375267150000,416164690000,791431840000,58,239,297
692975750000,457907120000,1150882870000,70,194,264
3867582470000,2134399500000,6001981970000,115,302,417
