"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","delta_SR"
"37UCT2",NA,NA,NA,112,NA
"37UCT3",NA,NA,NA,97,NA
"37UCT4",NA,NA,NA,89,NA
"37UCU1",NA,NA,NA,132,NA
"37UCU2",NA,NA,NA,131,NA
"37UCU3",NA,NA,NA,110,NA
"37UCU4",NA,NA,NA,103,NA
"37UCV1",NA,NA,NA,152,NA
"37UCV2",NA,NA,NA,131,NA
"37UCV3",NA,NA,NA,152,NA
"37UCV4",NA,NA,NA,122,NA
"37UDA1",NA,NA,NA,155,NA
"37UDA2",NA,NA,NA,150,NA
"37UDA3",NA,NA,NA,128,NA
"37UDA4",NA,NA,NA,129,NA
"37UDB1",NA,NA,NA,160,NA
"37UDB2",NA,NA,NA,131,NA
"37UDB3",NA,NA,NA,141,NA
"37UDB4",NA,NA,NA,155,NA
"37UDP1",NA,NA,NA,114,NA
"37UDP2",NA,NA,NA,100,NA
"37UDP3",NA,NA,NA,119,NA
"37UDP4",NA,NA,NA,126,NA
"37UDQ1",NA,NA,NA,152,NA
"37UDQ2",NA,NA,NA,151,NA
"37UDQ3",NA,NA,NA,146,NA
"37UDQ4",NA,NA,NA,152,NA
"37UDR1",NA,NA,NA,110,NA
"37UDR2",NA,NA,NA,142,NA
"37UDR3",NA,NA,NA,107,NA
"37UDR4",NA,NA,NA,146,NA
"37UDS1",NA,NA,NA,134,NA
"37UDS2",NA,NA,NA,127,NA
"37UDS3",NA,NA,NA,118,NA
"37UDS4",NA,NA,NA,115,NA
"37UDT1",NA,NA,NA,104,NA
"37UDT2",NA,NA,NA,113,NA
"37UDT3",NA,NA,NA,99,NA
"37UDT4",NA,NA,NA,118,NA
"37UDU1",NA,NA,NA,95,NA
"37UDU2",NA,NA,NA,98,NA
"37UDU3",NA,NA,NA,128,NA
"37UDU4",NA,NA,NA,127,NA
"37UDV1",NA,NA,NA,135,NA
"37UDV2",NA,NA,NA,119,NA
"37UDV3",NA,NA,NA,143,NA
"37UDV4",NA,NA,NA,137,NA
"37UEA1",NA,NA,NA,162,NA
"37UEA2",NA,NA,NA,123,NA
"37UEA3",NA,NA,NA,165,NA
"37UEA4",NA,NA,NA,156,NA
"37UEB1",NA,NA,NA,168,NA
"37UEB2",NA,NA,NA,174,NA
"37UEB3",NA,NA,NA,182,NA
"37UEB4",NA,NA,NA,180,NA
"37UEP1",NA,NA,NA,152,NA
"37UEP2",NA,NA,NA,107,NA
"37UEP3",NA,NA,NA,148,NA
"37UEP4",NA,NA,NA,109,NA
"37UEQ1",NA,NA,NA,131,NA
"37UEQ2",NA,NA,NA,151,NA
"37UEQ3",NA,NA,NA,139,NA
"37UEQ4",NA,NA,NA,145,NA
"37UER1",NA,NA,NA,127,NA
"37UER2",NA,NA,NA,124,NA
"37UER3",NA,NA,NA,142,NA
"37UER4",NA,NA,NA,122,NA
"37UES1",NA,NA,NA,134,NA
"37UES2",NA,NA,NA,132,NA
"37UES3",NA,NA,NA,165,NA
"37UES4",NA,NA,NA,141,NA
"37UET1",NA,NA,NA,144,NA
"37UET2",NA,NA,NA,166,NA
"37UET3",NA,NA,NA,129,NA
"37UET4",NA,NA,NA,123,NA
"37UEU1",NA,NA,NA,120,NA
"37UEU2",NA,NA,NA,153,NA
"37UEU3",NA,NA,NA,153,NA
"37UEU4",NA,NA,NA,129,NA
"37UEV1",NA,NA,NA,98,NA
"37UEV2",NA,NA,NA,109,NA
"37UEV3",NA,NA,NA,103,NA
"37UEV4",NA,NA,NA,112,NA
"37UFA1",NA,NA,NA,179,NA
"37UFA2",NA,NA,NA,162,NA
"37UFA3",NA,NA,NA,157,NA
"37UFA4",NA,NA,NA,124,NA
"37UFB1",NA,NA,NA,165,NA
"37UFB2",NA,NA,NA,166,NA
"37UFB3",NA,NA,NA,156,NA
"37UFB4",NA,NA,NA,156,NA
"37UFP1",NA,NA,NA,112,NA
"37UFP2",NA,NA,NA,99,NA
"37UFP3",NA,NA,NA,73,NA
"37UFP4",NA,NA,NA,82,NA
"37UFQ1",NA,NA,NA,96,NA
"37UFQ2",NA,NA,NA,112,NA
"37UFQ3",NA,NA,NA,81,NA
"37UFQ4",NA,NA,NA,97,NA
"37UFR1",NA,NA,NA,126,NA
"37UFR2",NA,NA,NA,139,NA
"37UFR3",NA,NA,NA,129,NA
"37UFR4",NA,NA,NA,115,NA
"37UFS1",NA,NA,NA,148,NA
"37UFS2",NA,NA,NA,143,NA
"37UFS3",NA,NA,NA,160,NA
"37UFS4",NA,NA,NA,153,NA
"37UFT1",NA,NA,NA,123,NA
"37UFT2",NA,NA,NA,136,NA
"37UFT3",NA,NA,NA,105,NA
"37UFT4",NA,NA,NA,135,NA
"37UFU1",NA,NA,NA,109,NA
"37UFU2",NA,NA,NA,81,NA
"37UFU3",NA,NA,NA,78,NA
"37UFU4",NA,NA,NA,141,NA
"37UFV1",NA,NA,NA,142,NA
"37UFV2",NA,NA,NA,89,NA
"37UFV3",NA,NA,NA,142,NA
"37UFV4",NA,NA,NA,102,NA
"37UGP1",NA,NA,NA,67,NA
"37UGP2",NA,NA,NA,85,NA
"37VCC1",NA,NA,NA,134,NA
"37VCC2",NA,NA,NA,126,NA
"37VCC3",NA,NA,NA,168,NA
"37VCC4",NA,NA,NA,136,NA
"37VCD3",NA,NA,NA,112,NA
"37VCD4",NA,NA,NA,128,NA
"37VCE3",NA,NA,NA,106,NA
"37VCE4",NA,NA,NA,111,NA
"37VCF3",NA,NA,NA,129,NA
"37VCF4",NA,NA,NA,128,NA
"37VCG3",NA,NA,NA,103,NA
"37VCG4",NA,NA,NA,113,NA
"37VCH3",NA,NA,NA,124,NA
"37VCH4",NA,NA,NA,109,NA
"37VCJ3",NA,NA,NA,49,NA
"37VCJ4",NA,NA,NA,119,NA
"37VCK3",NA,NA,NA,106,NA
"37VCK4",NA,NA,NA,149,NA
"37VCL4",NA,NA,NA,122,NA
"37VDC1",NA,NA,NA,182,NA
"37VDC2",NA,NA,NA,144,NA
"37VDC3",NA,NA,NA,171,NA
"37VDC4",NA,NA,NA,133,NA
"37VDD1",NA,NA,NA,111,NA
"37VDD2",NA,NA,NA,148,NA
"37VDD3",NA,NA,NA,120,NA
"37VDD4",NA,NA,NA,107,NA
"37VDE1",NA,NA,NA,152,NA
"37VDE2",NA,NA,NA,106,NA
"37VDE3",NA,NA,NA,132,NA
"37VDE4",NA,NA,NA,146,NA
"37VDF1",NA,NA,NA,142,NA
"37VDF2",NA,NA,NA,163,NA
"37VDF3",NA,NA,NA,58,NA
"37VDF4",NA,NA,NA,83,NA
"37VDG1",NA,NA,NA,85,NA
"37VDG2",NA,NA,NA,86,NA
"37VDG3",NA,NA,NA,156,NA
"37VDG4",NA,NA,NA,174,NA
"37VDH1",NA,NA,NA,3,NA
"37VDH2",NA,NA,NA,87,NA
"37VDH3",NA,NA,NA,103,NA
"37VDH4",NA,NA,NA,103,NA
"37VDJ1",NA,NA,NA,107,NA
"37VDJ2",NA,NA,NA,93,NA
"37VDJ3",NA,NA,NA,99,NA
"37VDJ4",NA,NA,NA,89,NA
"37VDK1",NA,NA,NA,129,NA
"37VDK2",NA,NA,NA,79,NA
"37VDK3",NA,NA,NA,116,NA
"37VDK4",NA,NA,NA,2,NA
"37VDL1",NA,NA,NA,92,NA
"37VDL2",NA,NA,NA,100,NA
"37VDL3",NA,NA,NA,96,NA
"37VDL4",NA,NA,NA,128,NA
"37VEC1",NA,NA,NA,146,NA
"37VEC2",NA,NA,NA,120,NA
"37VEC3",NA,NA,NA,172,NA
"37VEC4",NA,NA,NA,163,NA
"37VED1",NA,NA,NA,130,NA
"37VED2",NA,NA,NA,141,NA
"37VED3",NA,NA,NA,144,NA
"37VED4",NA,NA,NA,150,NA
"37VEE1",NA,NA,NA,119,NA
"37VEE2",NA,NA,NA,124,NA
"37VEE3",NA,NA,NA,117,NA
"37VEE4",NA,NA,NA,127,NA
"37VEF1",NA,NA,NA,113,NA
"37VEF2",NA,NA,NA,109,NA
"37VEF3",NA,NA,NA,107,NA
"37VEF4",NA,NA,NA,101,NA
"37VEG1",NA,NA,NA,104,NA
"37VEG2",NA,NA,NA,38,NA
"37VEG3",NA,NA,NA,105,NA
"37VEG4",NA,NA,NA,100,NA
"37VEH1",NA,NA,NA,88,NA
"37VEH2",NA,NA,NA,126,NA
"37VEH3",NA,NA,NA,122,NA
"37VEH4",NA,NA,NA,99,NA
"37VEJ1",NA,NA,NA,118,NA
"37VEJ2",NA,NA,NA,96,NA
"37VEJ3",NA,NA,NA,102,NA
"37VEJ4",NA,NA,NA,100,NA
"37VEK1",NA,NA,NA,90,NA
"37VEK2",NA,NA,NA,98,NA
"37VEK3",NA,NA,NA,75,NA
"37VEK4",NA,NA,NA,95,NA
"37VEL1",NA,NA,NA,82,NA
"37VEL2",NA,NA,NA,81,NA
"37VEL3",NA,NA,NA,73,NA
"37VEL4",NA,NA,NA,75,NA
"37VFC1",NA,NA,NA,157,NA
"37VFC2",NA,NA,NA,179,NA
"37VFC3",NA,NA,NA,172,NA
"37VFC4",NA,NA,NA,146,NA
"37VFD1",NA,NA,NA,169,NA
"37VFD2",NA,NA,NA,162,NA
"37VFD3",NA,NA,NA,171,NA
"37VFD4",NA,NA,NA,159,NA
"37VFE1",NA,NA,NA,165,NA
"37VFE2",NA,NA,NA,175,NA
"37VFE3",NA,NA,NA,108,NA
"37VFE4",NA,NA,NA,81,NA
"37VFF1",NA,NA,NA,79,NA
"37VFF2",NA,NA,NA,80,NA
"37VFF3",NA,NA,NA,117,NA
"37VFF4",NA,NA,NA,90,NA
"37VFG1",NA,NA,NA,99,NA
"37VFG2",NA,NA,NA,107,NA
"37VFH1",NA,NA,NA,86,NA
"37VFH2",NA,NA,NA,95,NA
"37VFJ1",NA,NA,NA,94,NA
"37VFJ2",NA,NA,NA,142,NA
"37VFK1",NA,NA,NA,60,NA
"37VFK2",NA,NA,NA,62,NA
"37VFL1",NA,NA,NA,110,NA
"37VFL2",NA,NA,NA,115,NA
"37WCM3",NA,NA,NA,116,NA
"37WCM4",NA,NA,NA,87,NA
"37WCN4",NA,NA,NA,131,NA
"37WCP3",NA,NA,NA,80,NA
"37WDM1",NA,NA,NA,70,NA
"37WDM2",NA,NA,NA,80,NA
"37WDM3",NA,NA,NA,127,NA
"37WDM4",NA,NA,NA,111,NA
"37WDN2",NA,NA,NA,96,NA
"37WDP1",NA,NA,NA,21,NA
"37WDQ1",NA,NA,NA,57,NA
"37WDQ2",NA,NA,NA,43,NA
"37WDQ4",NA,NA,NA,52,NA
"37WDR3",NA,NA,NA,71,NA
"37WDS1",NA,NA,NA,59,NA
"37WDS2",NA,NA,NA,65,NA
"37WEM1",NA,NA,NA,92,NA
"37WEM2",NA,NA,NA,73,NA
"37WEM3",NA,NA,NA,166,NA
"37WEM4",NA,NA,NA,119,NA
"37WEN4",NA,NA,NA,51,NA
"37WEP2",NA,NA,NA,31,NA
"37WEP3",NA,NA,NA,39,NA
"37WEQ1",NA,NA,NA,30,NA
"37WEQ2",NA,NA,NA,47,NA
"37WEQ3",NA,NA,NA,29,NA
"37WEQ4",NA,NA,NA,71,NA
"37WFM1",NA,NA,NA,24,NA
"37WFM2",NA,NA,NA,113,NA
"37WFN1",NA,NA,NA,2,NA
"37XDK2",NA,NA,NA,1,NA
"37XDK4",NA,NA,NA,6,NA
"38SKG3",NA,NA,NA,70,NA
"38SKG4",NA,NA,NA,69,NA
"38SKH3",NA,NA,NA,124,NA
"38SKH4",NA,NA,NA,77,NA
"38SKJ3",NA,NA,NA,56,NA
"38SKJ4",NA,NA,NA,84,NA
"38SKK4",NA,NA,NA,51,NA
"38SLG1",NA,NA,NA,37,NA
"38SLG2",NA,NA,NA,58,NA
"38SLG3",NA,NA,NA,3,NA
"38SLH1",NA,NA,NA,75,NA
"38SLH2",NA,NA,NA,108,NA
"38SLH3",NA,NA,NA,119,NA
"38SLH4",NA,NA,NA,67,NA
"38SLJ1",NA,NA,NA,36,NA
"38SLJ2",NA,NA,NA,90,NA
"38SLJ3",NA,NA,NA,82,NA
"38SLJ4",NA,NA,NA,124,NA
"38SLK2",NA,NA,NA,54,NA
"38SLK4",NA,NA,NA,147,NA
"38SMF1",NA,NA,NA,1,NA
"38SMG1",NA,NA,NA,78,NA
"38SMG2",NA,NA,NA,77,NA
"38SMG4",NA,NA,NA,21,NA
"38SMH1",NA,NA,NA,14,NA
"38SMH2",NA,NA,NA,48,NA
"38SMJ1",NA,NA,NA,131,NA
"38SMJ2",NA,NA,NA,85,NA
"38SMJ3",NA,NA,NA,135,NA
"38SMK2",NA,NA,NA,149,NA
"38SMK4",NA,NA,NA,190,NA
"38SNH3",NA,NA,NA,48,NA
"38SNJ1",NA,NA,NA,142,NA
"38SNJ2",NA,NA,NA,119,NA
"38SNJ3",NA,NA,NA,146,NA
"38SNJ4",NA,NA,NA,162,NA
"38SNK2",NA,NA,NA,156,NA
"38SNK4",NA,NA,NA,130,NA
"38SPH1",NA,NA,NA,47,NA
"38SPJ1",NA,NA,NA,132,NA
"38SPJ2",NA,NA,NA,143,NA
"38SPJ3",NA,NA,NA,50,NA
"38SPJ4",NA,NA,NA,37,NA
"38SPK2",NA,NA,NA,78,NA
"38SPK4",NA,NA,NA,55,NA
"38SQJ1",NA,NA,NA,59,NA
"38SQK2",NA,NA,NA,125,NA
"38TKK3",NA,NA,NA,89,NA
"38TKL3",NA,NA,NA,130,NA
"38TKL4",NA,NA,NA,96,NA
"38TKM3",NA,NA,NA,122,NA
"38TKM4",NA,NA,NA,97,NA
"38TKN3",NA,NA,NA,84,NA
"38TKN4",NA,NA,NA,100,NA
"38TKP3",NA,NA,NA,127,NA
"38TKP4",NA,NA,NA,107,NA
"38TKQ3",NA,NA,NA,106,NA
"38TKQ4",NA,NA,NA,128,NA
"38TKR3",NA,NA,NA,82,NA
"38TKR4",NA,NA,NA,83,NA
"38TLK1",NA,NA,NA,106,NA
"38TLK3",NA,NA,NA,135,NA
"38TLL1",NA,NA,NA,149,NA
"38TLL2",NA,NA,NA,100,NA
"38TLL3",NA,NA,NA,177,NA
"38TLL4",NA,NA,NA,153,NA
"38TLM1",NA,NA,NA,132,NA
"38TLM2",NA,NA,NA,93,NA
"38TLM3",NA,NA,NA,81,NA
"38TLM4",NA,NA,NA,172,NA
"38TLN1",NA,NA,NA,106,NA
"38TLN2",NA,NA,NA,88,NA
"38TLN3",NA,NA,NA,65,NA
"38TLN4",NA,NA,NA,98,NA
"38TLP1",NA,NA,NA,89,NA
"38TLP2",NA,NA,NA,104,NA
"38TLP3",NA,NA,NA,119,NA
"38TLP4",NA,NA,NA,114,NA
"38TLQ1",NA,NA,NA,102,NA
"38TLQ2",NA,NA,NA,111,NA
"38TLQ3",NA,NA,NA,101,NA
"38TLQ4",NA,NA,NA,100,NA
"38TLR1",NA,NA,NA,106,NA
"38TLR2",NA,NA,NA,91,NA
"38TLR3",NA,NA,NA,134,NA
"38TLR4",NA,NA,NA,94,NA
"38TLS1",NA,NA,NA,91,NA
"38TLS2",NA,NA,NA,112,NA
"38TLS3",NA,NA,NA,93,NA
"38TLS4",NA,NA,NA,126,NA
"38TLT1",NA,NA,NA,80,NA
"38TLT2",NA,NA,NA,80,NA
"38TLT3",NA,NA,NA,87,NA
"38TLT4",NA,NA,NA,76,NA
"38TMK1",NA,NA,NA,120,NA
"38TMK3",NA,NA,NA,153,NA
"38TML1",NA,NA,NA,161,NA
"38TML2",NA,NA,NA,138,NA
"38TML3",NA,NA,NA,151,NA
"38TML4",NA,NA,NA,124,NA
"38TMM1",NA,NA,NA,117,NA
"38TMM2",NA,NA,NA,127,NA
"38TMM3",NA,NA,NA,123,NA
"38TMM4",NA,NA,NA,135,NA
"38TMN1",NA,NA,NA,127,NA
"38TMN2",NA,NA,NA,106,NA
"38TMN3",NA,NA,NA,102,NA
"38TMN4",NA,NA,NA,102,NA
"38TMP1",NA,NA,NA,115,NA
"38TMP2",NA,NA,NA,84,NA
"38TMP3",NA,NA,NA,116,NA
"38TMP4",NA,NA,NA,124,NA
"38TMQ1",NA,NA,NA,76,NA
"38TMQ2",NA,NA,NA,94,NA
"38TMQ3",NA,NA,NA,107,NA
"38TMQ4",NA,NA,NA,91,NA
"38TMR1",NA,NA,NA,101,NA
"38TMR2",NA,NA,NA,74,NA
"38TMR3",NA,NA,NA,56,NA
"38TMR4",NA,NA,NA,113,NA
"38TMS1",NA,NA,NA,52,NA
"38TMS2",NA,NA,NA,93,NA
"38TMS3",NA,NA,NA,75,NA
"38TMS4",NA,NA,NA,78,NA
"38TMT1",NA,NA,NA,81,NA
"38TMT2",NA,NA,NA,85,NA
"38TMT3",NA,NA,NA,77,NA
"38TMT4",NA,NA,NA,62,NA
"38TNK1",NA,NA,NA,134,NA
"38TNK3",NA,NA,NA,160,NA
"38TNL1",NA,NA,NA,188,NA
"38TNL2",NA,NA,NA,126,NA
"38TNL3",NA,NA,NA,162,NA
"38TNL4",NA,NA,NA,140,NA
"38TNM1",NA,NA,NA,119,NA
"38TNM2",NA,NA,NA,133,NA
"38TNM3",NA,NA,NA,107,NA
"38TNM4",NA,NA,NA,145,NA
"38TNN1",NA,NA,NA,97,NA
"38TNN2",NA,NA,NA,90,NA
"38TNN3",NA,NA,NA,99,NA
"38TNN4",NA,NA,NA,108,NA
"38TNP1",NA,NA,NA,65,NA
"38TNP2",NA,NA,NA,84,NA
"38TNP3",NA,NA,NA,84,NA
"38TNP4",NA,NA,NA,89,NA
"38TNQ1",NA,NA,NA,103,NA
"38TNQ2",NA,NA,NA,69,NA
"38TNQ3",NA,NA,NA,104,NA
"38TNQ4",NA,NA,NA,82,NA
"38TNR1",NA,NA,NA,60,NA
"38TNR2",NA,NA,NA,106,NA
"38TNR3",NA,NA,NA,60,NA
"38TNR4",NA,NA,NA,88,NA
"38TNS1",NA,NA,NA,28,NA
"38TNS2",NA,NA,NA,95,NA
"38TNS3",NA,NA,NA,33,NA
"38TNS4",NA,NA,NA,39,NA
"38TNT1",NA,NA,NA,60,NA
"38TNT2",NA,NA,NA,43,NA
"38TNT3",NA,NA,NA,58,NA
"38TNT4",NA,NA,NA,33,NA
"38TPK1",NA,NA,NA,141,NA
"38TPK3",NA,NA,NA,108,NA
"38TPL1",NA,NA,NA,163,NA
"38TPL2",NA,NA,NA,114,NA
"38TPL3",NA,NA,NA,142,NA
"38TPL4",NA,NA,NA,135,NA
"38TPM1",NA,NA,NA,81,NA
"38TPM2",NA,NA,NA,145,NA
"38TPM3",NA,NA,NA,106,NA
"38TPM4",NA,NA,NA,112,NA
"38TPN1",NA,NA,NA,151,NA
"38TPN2",NA,NA,NA,104,NA
"38TPN3",NA,NA,NA,161,NA
"38TPN4",NA,NA,NA,134,NA
"38TPP1",NA,NA,NA,118,NA
"38TPP2",NA,NA,NA,128,NA
"38TPP3",NA,NA,NA,137,NA
"38TPP4",NA,NA,NA,149,NA
"38TPQ1",NA,NA,NA,115,NA
"38TPQ2",NA,NA,NA,136,NA
"38TPQ3",NA,NA,NA,110,NA
"38TPQ4",NA,NA,NA,104,NA
"38TPR1",NA,NA,NA,44,NA
"38TPR2",NA,NA,NA,65,NA
"38TPR3",NA,NA,NA,104,NA
"38TPR4",NA,NA,NA,80,NA
"38TPS1",NA,NA,NA,30,NA
"38TPS2",NA,NA,NA,46,NA
"38TPS3",NA,NA,NA,98,NA
"38TPS4",NA,NA,NA,102,NA
"38TPT1",NA,NA,NA,121,NA
"38TPT2",NA,NA,NA,88,NA
"38TPT3",NA,NA,NA,93,NA
"38TPT4",NA,NA,NA,96,NA
"38TQK1",NA,NA,NA,113,NA
"38TQL1",NA,NA,NA,122,NA
"38TQL2",NA,NA,NA,130,NA
"38TQM1",NA,NA,NA,131,NA
"38TQM2",NA,NA,NA,97,NA
"38TQN1",NA,NA,NA,131,NA
"38TQN2",NA,NA,NA,144,NA
"38TQP1",NA,NA,NA,118,NA
"38TQP2",NA,NA,NA,139,NA
"38TQQ2",NA,NA,NA,40,NA
"38TQR1",NA,NA,NA,75,NA
"38TQR2",NA,NA,NA,29,NA
"38TQS1",NA,NA,NA,111,NA
"38TQS2",NA,NA,NA,110,NA
"38TQT1",NA,NA,NA,38,NA
"38TQT2",NA,NA,NA,89,NA
"38ULA1",NA,NA,NA,139,NA
"38ULA2",NA,NA,NA,82,NA
"38ULA3",NA,NA,NA,140,NA
"38ULA4",NA,NA,NA,97,NA
"38ULB1",NA,NA,NA,148,NA
"38ULB2",NA,NA,NA,149,NA
"38ULB3",NA,NA,NA,109,NA
"38ULB4",NA,NA,NA,125,NA
"38ULC1",NA,NA,NA,137,NA
"38ULC2",NA,NA,NA,161,NA
"38ULC3",NA,NA,NA,151,NA
"38ULC4",NA,NA,NA,148,NA
"38ULD1",NA,NA,NA,114,NA
"38ULD2",NA,NA,NA,151,NA
"38ULD3",NA,NA,NA,130,NA
"38ULD4",NA,NA,NA,138,NA
"38ULE1",NA,NA,NA,148,NA
"38ULE2",NA,NA,NA,142,NA
"38ULE3",NA,NA,NA,143,NA
"38ULE4",NA,NA,NA,126,NA
"38ULF1",NA,NA,NA,148,NA
"38ULF2",NA,NA,NA,151,NA
"38ULF3",NA,NA,NA,176,NA
"38ULF4",NA,NA,NA,131,NA
"38ULG1",NA,NA,NA,152,NA
"38ULG2",NA,NA,NA,158,NA
"38ULG3",NA,NA,NA,90,NA
"38ULG4",NA,NA,NA,83,NA
"38ULU1",NA,NA,NA,70,NA
"38ULU2",NA,NA,NA,88,NA
"38ULU3",NA,NA,NA,86,NA
"38ULU4",NA,NA,NA,77,NA
"38ULV1",NA,NA,NA,76,NA
"38ULV2",NA,NA,NA,81,NA
"38ULV3",NA,NA,NA,107,NA
"38ULV4",NA,NA,NA,75,NA
"38UMA1",NA,NA,NA,153,NA
"38UMA2",NA,NA,NA,116,NA
"38UMA3",NA,NA,NA,142,NA
"38UMA4",NA,NA,NA,98,NA
"38UMB1",NA,NA,NA,127,NA
"38UMB2",NA,NA,NA,130,NA
"38UMB3",NA,NA,NA,144,NA
"38UMB4",NA,NA,NA,146,NA
"38UMC1",NA,NA,NA,101,NA
"38UMC2",NA,NA,NA,118,NA
"38UMC3",NA,NA,NA,113,NA
"38UMC4",NA,NA,NA,141,NA
"38UMD1",NA,NA,NA,135,NA
"38UMD2",NA,NA,NA,156,NA
"38UMD3",NA,NA,NA,134,NA
"38UMD4",NA,NA,NA,158,NA
"38UME1",NA,NA,NA,147,NA
"38UME2",NA,NA,NA,122,NA
"38UME3",NA,NA,NA,129,NA
"38UME4",NA,NA,NA,125,NA
"38UMF1",NA,NA,NA,144,NA
"38UMF2",NA,NA,NA,134,NA
"38UMF3",NA,NA,NA,79,NA
"38UMF4",NA,NA,NA,128,NA
"38UMG1",NA,NA,NA,130,NA
"38UMG2",NA,NA,NA,81,NA
"38UMG3",NA,NA,NA,90,NA
"38UMG4",NA,NA,NA,40,NA
"38UMU1",NA,NA,NA,53,NA
"38UMU2",NA,NA,NA,77,NA
"38UMU3",NA,NA,NA,158,NA
"38UMU4",NA,NA,NA,135,NA
"38UMV1",NA,NA,NA,104,NA
"38UMV2",NA,NA,NA,116,NA
"38UMV3",NA,NA,NA,133,NA
"38UMV4",NA,NA,NA,159,NA
"38UNA1",NA,NA,NA,78,NA
"38UNA2",NA,NA,NA,112,NA
"38UNA3",NA,NA,NA,157,NA
"38UNA4",NA,NA,NA,85,NA
"38UNB1",NA,NA,NA,136,NA
"38UNB2",NA,NA,NA,133,NA
"38UNB3",NA,NA,NA,148,NA
"38UNB4",NA,NA,NA,154,NA
"38UNC1",NA,NA,NA,133,NA
"38UNC2",NA,NA,NA,115,NA
"38UNC3",NA,NA,NA,137,NA
"38UNC4",NA,NA,NA,135,NA
"38UND1",NA,NA,NA,176,NA
"38UND2",NA,NA,NA,162,NA
"38UND3",NA,NA,NA,147,NA
"38UND4",NA,NA,NA,162,NA
"38UNE1",NA,NA,NA,153,NA
"38UNE2",NA,NA,NA,154,NA
"38UNE3",NA,NA,NA,135,NA
"38UNE4",NA,NA,NA,127,NA
"38UNF1",NA,NA,NA,166,NA
"38UNF2",NA,NA,NA,141,NA
"38UNF3",NA,NA,NA,146,NA
"38UNF4",NA,NA,NA,143,NA
"38UNG1",NA,NA,NA,95,NA
"38UNG2",NA,NA,NA,49,NA
"38UNG3",NA,NA,NA,141,NA
"38UNG4",NA,NA,NA,161,NA
"38UNU1",NA,NA,NA,166,NA
"38UNU2",NA,NA,NA,70,NA
"38UNU3",NA,NA,NA,83,NA
"38UNU4",NA,NA,NA,91,NA
"38UNV1",NA,NA,NA,155,NA
"38UNV2",NA,NA,NA,86,NA
"38UNV3",NA,NA,NA,88,NA
"38UNV4",NA,NA,NA,35,NA
"38UPA1",NA,NA,NA,138,NA
"38UPA2",NA,NA,NA,90,NA
"38UPA3",NA,NA,NA,85,NA
"38UPA4",NA,NA,NA,21,NA
"38UPB1",NA,NA,NA,95,NA
"38UPB2",NA,NA,NA,150,NA
"38UPB3",NA,NA,NA,121,NA
"38UPB4",NA,NA,NA,108,NA
"38UPC1",NA,NA,NA,137,NA
"38UPC2",NA,NA,NA,154,NA
"38UPC3",NA,NA,NA,151,NA
"38UPC4",NA,NA,NA,113,NA
"38UPD1",NA,NA,NA,166,NA
"38UPD2",NA,NA,NA,133,NA
"38UPD3",NA,NA,NA,132,NA
"38UPD4",NA,NA,NA,151,NA
"38UPE1",NA,NA,NA,126,NA
"38UPE2",NA,NA,NA,132,NA
"38UPE3",NA,NA,NA,149,NA
"38UPE4",NA,NA,NA,120,NA
"38UPF1",NA,NA,NA,177,NA
"38UPF2",NA,NA,NA,152,NA
"38UPF3",NA,NA,NA,135,NA
"38UPF4",NA,NA,NA,103,NA
"38UPG1",NA,NA,NA,127,NA
"38UPG2",NA,NA,NA,157,NA
"38UPG3",NA,NA,NA,117,NA
"38UPG4",NA,NA,NA,134,NA
"38UPU1",NA,NA,NA,19,NA
"38UPU2",NA,NA,NA,85,NA
"38UPU3",NA,NA,NA,29,NA
"38UPU4",NA,NA,NA,18,NA
"38UPV1",NA,NA,NA,75,NA
"38UPV2",NA,NA,NA,81,NA
"38UPV3",NA,NA,NA,21,NA
"38UPV4",NA,NA,NA,28,NA
"38UQU1",NA,NA,NA,20,NA
"38UQU2",NA,NA,NA,17,NA
"38VLH1",NA,NA,NA,178,NA
"38VLH2",NA,NA,NA,113,NA
"38VLH3",NA,NA,NA,141,NA
"38VLH4",NA,NA,NA,115,NA
"38VLJ3",NA,NA,NA,160,NA
"38VLJ4",NA,NA,NA,167,NA
"38VLK3",NA,NA,NA,94,NA
"38VLK4",NA,NA,NA,97,NA
"38VLL3",NA,NA,NA,98,NA
"38VLL4",NA,NA,NA,86,NA
"38VLM3",NA,NA,NA,116,NA
"38VLM4",NA,NA,NA,110,NA
"38VLN3",NA,NA,NA,99,NA
"38VLN4",NA,NA,NA,97,NA
"38VLP3",NA,NA,NA,104,NA
"38VLP4",NA,NA,NA,124,NA
"38VLQ3",NA,NA,NA,90,NA
"38VLQ4",NA,NA,NA,117,NA
"38VLR3",NA,NA,NA,70,NA
"38VLR4",NA,NA,NA,71,NA
"38VMH1",NA,NA,NA,143,NA
"38VMH2",NA,NA,NA,155,NA
"38VMH3",NA,NA,NA,136,NA
"38VMH4",NA,NA,NA,125,NA
"38VMJ1",NA,NA,NA,114,NA
"38VMJ2",NA,NA,NA,60,NA
"38VMJ3",NA,NA,NA,53,NA
"38VMJ4",NA,NA,NA,57,NA
"38VMK1",NA,NA,NA,100,NA
"38VMK2",NA,NA,NA,119,NA
"38VMK3",NA,NA,NA,123,NA
"38VMK4",NA,NA,NA,126,NA
"38VML1",NA,NA,NA,93,NA
"38VML2",NA,NA,NA,112,NA
