Natural,Human_dominated,Area_Total,natural_sp,human_dominated_sp,Sp_Total
9575780000,136660000,9712440000,21,139,160
10807270000,1963840000,12771110000,26,147,173
8347980000,6151050000,14499030000,25,142,167
8924270000,2160000,8926430000,34,140,174
3997240000,11115190000,15112430000,21,145,166
8706850000,2872890000,11579740000,25,93,118
6753160000,7722600000,14475760000,35,171,206
1794310000,8287240000,10081550000,27,154,181
12445660000,1662750000,14108410000,28,160,188
5447510000,8655420000,14102930000,27,154,181
5400740000,5185940000,10586680000,28,140,168
7296540000,263050000,7559590000,29,146,175
4369110000,5966980000,10336090000,40,134,174
2070090000,8392650000,10462740000,27,126,153
4694210000,5643150000,10337360000,25,160,185
2352310000,6853600000,9205910000,34,152,186
10186450000,3926380000,14112830000,34,152,186
2285210000,8172520000,10457730000,27,162,189
6348790000,38320000,6387110000,23,138,161
10500120000,6784300000,17284420000,19,140,159
10731150000,2447430000,13178580000,27,142,169
4284950000,875250000,5160200000,38,146,184
9501940000,4338460000,13840400000,30,134,164
5093140000,10289420000,15382560000,25,140,165
6172700000,2528600000,8701300000,34,151,185
4567360000,3096440000,7663800000,27,150,177
14033840000,409070000,14442910000,47,155,202
13424650000,3353070000,16777720000,25,158,183
10201370000,166030000,10367400000,27,134,161
5850790000,8242670000,14093460000,26,146,172
10807220000,3611620000,14418840000,24,147,171
7605700000,5161420000,12767120000,40,131,171
18139480000,457190000,18596670000,43,138,181
1126590000,13278550000,14405140000,28,166,194
2469140000,2430860000,4900000000,25,160,185
8728090000,39250000,8767340000,28,153,181
12296660000,418380000,12715040000,34,140,174
8578770000,1747340000,10326110000,16,130,146
11861440000,109500000,11970940000,37,152,189
8203010000,2179380000,10382390000,23,157,180
5529320000,4713900000,10243220000,26,157,183
1326020000,8755720000,10081740000,26,152,178
2583500000,2566540000,5150040000,43,116,159
4365410000,10836320000,15201730000,28,137,165
6845380000,3398010000,10243390000,17,120,137
933060000,9858980000,10792040000,23,123,146
4021800000,6435860000,10457660000,23,147,170
10861590000,7236830000,18098420000,18,147,165
3728280000,955940000,4684220000,43,140,183
7148200000,7151790000,14299990000,24,113,137
7878240000,2454070000,10332310000,15,98,113
5128420000,10977340000,16105760000,26,146,172
5630470000,9574470000,15204940000,21,132,153
6957250000,4386670000,11343920000,21,146,167
3971060000,1444730000,5415790000,31,160,191
4448410000,6637270000,11085680000,33,147,180
5367010000,18720000,5385730000,26,150,176
7680460000,3071550000,10752010000,28,140,168
9796590000,565980000,10362570000,35,122,157
2904300000,6222010000,9126310000,25,137,162
3004280000,6808300000,9812580000,38,158,196
6330560000,11264480000,17595040000,35,110,145
13594800000,238390000,13833190000,20,126,146
6330280000,4840190000,11170470000,28,153,181
9335660000,1909010000,11244670000,28,150,178
13510270000,322310000,13832580000,24,149,173
8575270000,11520040000,20095310000,27,139,166
3638500000,1531730000,5170230000,44,155,199
9619620000,264020000,9883640000,27,135,162
5388600000,5602240000,10990840000,31,105,136
14042890000,255990000,14298880000,46,164,210
10330870000,772860000,11103730000,24,151,175
8475610000,2186300000,10661910000,32,164,196
2541400000,8171280000,10712680000,22,152,174
11730430000,955890000,12686320000,19,139,158
6018770000,4759500000,10778270000,24,141,165
6464210000,2832880000,9297090000,30,160,190
7574450000,3188800000,10763250000,30,100,130
717540000,9750240000,10467780000,23,151,174
3581810000,6983000000,10564810000,36,161,197
6432370000,3653240000,10085610000,19,142,161
14776600000,8160000,14784760000,25,129,154
4722830000,6060460000,10783290000,35,160,195
3910440000,6431400000,10341840000,30,166,196
3221110000,7565930000,10787040000,21,139,160
4310370000,749710000,5060080000,25,109,134
4608410000,6360070000,10968480000,21,141,162
1943820000,8398540000,10342360000,24,149,173
6967300000,3475210000,10442510000,22,128,150
8344800000,234250000,8579050000,28,146,174
4898770000,3056500000,7955270000,30,134,164
9173700000,32690000,9206390000,28,122,150
4813790000,5909400000,10723190000,28,165,193
4354140000,6102230000,10456370000,26,144,170
6533560000,8584390000,15117950000,20,140,160
2170550000,2959320000,5129870000,24,148,172
5691770000,12975900000,18667670000,30,154,184
3317710000,6763390000,10081100000,36,164,200
9291790000,250580000,9542370000,14,127,141
9200040000,3467000000,12667040000,33,154,187
12179750000,1673330000,13853080000,33,124,157
10659580000,444490000,11104070000,21,112,133
5203040000,3968830000,9171870000,21,126,147
2947080000,1926360000,4873440000,39,128,167
3505190000,7437100000,10942290000,16,136,152
13035170000,3861170000,16896340000,27,151,178
10336200000,36360000,10372560000,30,146,176
2397300000,6573930000,8971230000,36,133,169
9154530000,1178020000,10332550000,37,104,141
5519620000,5213620000,10733240000,40,114,154
4294010000,4661560000,8955570000,27,112,139
8092830000,6004700000,14097530000,20,126,146
7592570000,2677310000,10269880000,21,145,166
6191770000,6365090000,12556860000,29,129,158
9348650000,1404570000,10753220000,36,123,159
2011300000,8671950000,10683250000,29,158,187
1823270000,8392340000,10215610000,30,159,189
5330170000,49840000,5380010000,19,144,163
6166090000,7670950000,13837040000,16,130,146
13423000000,3204680000,16627680000,21,143,164
2150090000,8527500000,10677590000,28,140,168
12400760000,48920000,12449680000,35,140,175
8828810000,4093570000,12922380000,27,146,173
4976370000,544650000,5521020000,18,143,161
9767720000,46890000,9814610000,39,121,160
4547190000,5905410000,10452600000,11,96,107
13162180000,7820300000,20982480000,33,148,181
5377800000,8449450000,13827250000,36,142,178
10194630000,4012590000,14207220000,29,158,187
5229360000,812620000,6041980000,35,125,160
3601880000,1713730000,5315610000,27,151,178
4401860000,8394130000,12795990000,22,143,165
6962970000,1585940000,8548910000,32,136,168
4654160000,5427300000,10081460000,20,129,149
8555970000,1657690000,10213660000,22,116,138
7867650000,1258700000,9126350000,25,148,173
10188000000,179440000,10367440000,31,159,190
10039600000,2883340000,12922940000,31,145,176
11049590000,2936720000,13986310000,37,141,178
4150770000,9671220000,13821990000,40,107,147
5059460000,5397640000,10457100000,22,147,169
6976130000,1844530000,8820660000,48,103,151
3707570000,9371590000,13079160000,35,139,174
4435570000,860000000,5295570000,23,158,181
3780730000,13549700000,17330430000,27,158,185
12723040000,2812010000,15535050000,40,122,162
7547280000,2276910000,9824190000,24,141,165
6096190000,7741200000,13837390000,20,144,164
1631440000,7070800000,8702240000,31,168,199
4819690000,7489300000,12308990000,16,122,138
5583860000,4481250000,10065110000,27,138,165
13821750000,36630000,13858380000,31,177,208
6943640000,2092400000,9036040000,15,120,135
5665470000,4671920000,10337390000,28,139,167
1927300000,2952430000,4879730000,21,134,155
9676640000,4252140000,13928780000,28,160,188
4972460000,9219340000,14191800000,29,156,185
1771100000,8906490000,10677590000,35,130,165
2018440000,1860870000,3879310000,29,145,174
11131240000,457580000,11588820000,32,158,190
7560040000,1035470000,8595510000,27,155,182
4506260000,3571190000,8077450000,29,123,152
10296500000,75980000,10372480000,38,174,212
10780040000,8410000,10788450000,36,154,190
2634540000,6431600000,9066140000,22,127,149
8979050000,5289540000,14268590000,29,144,173
7652900000,2923930000,10576830000,31,139,170
3039600000,11154460000,14194060000,18,125,143
10778900000,3534920000,14313820000,27,98,125
4940040000,4581860000,9521900000,27,155,182
3939380000,1616700000,5556080000,18,127,145
2070070000,7165800000,9235870000,16,104,120
3099230000,6982160000,10081390000,28,133,161
2401330000,8375650000,10776980000,23,148,171
2033480000,3806480000,5839960000,37,146,183
4360960000,6346770000,10707730000,28,134,162
3978130000,9457720000,13435850000,24,153,177
5902140000,2290660000,8192800000,27,141,168
4038540000,1252020000,5290560000,27,145,172
2082940000,415790000,2498730000,23,139,162
4391080000,4509870000,8900950000,31,154,185
5625350000,8212520000,13837870000,44,129,173
3561510000,2197040000,5758550000,16,128,144
1238420000,4227480000,5465900000,16,134,150
10355230000,22370000,10377600000,34,163,197
22491220000,29173410000,51664630000,50,171,221
24340400000,19249010000,43589410000,33,166,199
23163120000,28623630000,51786750000,49,154,203
54567300000,60200000,54627500000,33,173,206
18306940000,41847670000,60154610000,32,169,201
23790960000,16577540000,40368500000,50,173,223
22525800000,23441160000,45966960000,44,157,201
33193800000,10313810000,43507610000,24,163,187
29648790000,19044720000,48693510000,45,187,232
34639620000,26765490000,61405110000,31,178,209
19515820000,38284500000,57800320000,39,107,146
15175590000,34441520000,49617110000,30,166,196
37145900000,823250000,37969150000,31,135,166
17165470000,25088990000,42254460000,29,171,200
23173300000,15214950000,38388250000,53,151,204
33751540000,7626700000,41378240000,35,179,214
37424320000,3124110000,40548430000,43,176,219
24163850000,14643710000,38807560000,40,181,221
49257130000,27945710000,77202840000,33,164,197
67876710000,13564100000,81440810000,40,132,172
21839040000,31104730000,52943770000,27,165,192
21892950000,30085680000,51978630000,52,149,201
24915520000,32447020000,57362540000,29,161,190
42106850000,887330000,42994180000,50,153,203
22221070000,27166570000,49387640000,40,184,224
37651690000,9516150000,47167840000,31,162,193
41801490000,699560000,42501050000,34,158,192
47548860000,11220730000,58769590000,39,160,199
29510610000,35729300000,65239910000,22,149,171
27433830000,26063680000,53497510000,40,178,218
71113090000,1721530000,72834620000,28,176,204
34443510000,22550610000,56994120000,39,141,180
13205280000,33010220000,46215500000,30,171,201
20953780000,27038370000,47992150000,62,137,199
41153390000,770520000,41923910000,36,157,193
14603430000,25498430000,40101860000,51,124,175
53476100000,884740000,54360840000,31,156,187
53656960000,794770000,54451730000,44,155,199
15048690000,38476460000,53525150000,30,160,190
52879120000,5982380000,58861500000,47,172,219
19213200000,20393680000,39606880000,32,162,194
6368050000,13473200000,19841250000,23,124,147
53443080000,12663250000,66106330000,28,162,190
52001950000,132800000,52134750000,34,164,198
25489260000,37796180000,63285440000,30,159,189
31322460000,23109280000,54431740000,39,169,208
25383430000,23474080000,48857510000,29,143,172
22593430000,31011940000,53605370000,28,148,176
47675180000,8381230000,56056410000,30,149,179
45293830000,3770010000,49063840000,35,160,195
50968330000,1435430000,52403760000,34,172,206
26814530000,5910660000,32725190000,30,175,205
62584380000,2186800000,64771180000,26,161,187
36507090000,18863070000,55370160000,42,165,207
41612540000,14744960000,56357500000,32,164,196
14576230000,24028930000,38605160000,43,186,229
16909570000,24464800000,41374370000,37,177,214
17996300000,21033530000,39029830000,37,143,180
50876610000,1446260000,52322870000,43,183,226
26524290000,20692090000,47216380000,32,148,180
38659350000,15611720000,54271070000,43,181,224
22565620000,12728770000,35294390000,37,179,216
37113790000,5123430000,42237220000,38,181,219
44881540000,1669150000,46550690000,29,149,178
14194210000,29684500000,43878710000,40,183,223
15600950000,24760480000,40361430000,30,144,174
44539320000,14896810000,59436130000,36,170,206
18856120000,20006040000,38862160000,46,147,193
36620540000,2365680000,38986220000,43,137,180
27860440000,28590960000,56451400000,37,173,210
30039360000,24732030000,54771390000,52,169,221
22383480000,35240900000,57624380000,36,166,202
21024260000,26240800000,47265060000,33,167,200
29352760000,21612470000,50965230000,38,175,213
14654120000,27407260000,42061380000,24,156,180
19865510000,30885810000,50751320000,45,136,181
53775400000,220690000,53996090000,28,169,197
15020450000,33631850000,48652300000,22,132,154
23359920000,32440640000,55800560000,36,174,210
31977560000,21604710000,53582270000,51,132,183
26343090000,18376110000,44719200000,48,160,208
38214530000,32279530000,70494060000,34,105,139
10783240000,48087440000,58870680000,42,147,189
8472160000,37015650000,45487810000,44,189,233
10359090000,34507260000,44866350000,44,160,204
15149140000,27473670000,42622810000,30,170,200
23222210000,16893340000,40115550000,38,173,211
30553620000,22304410000,52858030000,33,150,183
10289060000,43517680000,53806740000,28,156,184
28337940000,9146300000,37484240000,40,184,224
21199040000,11893970000,33093010000,29,163,192
30038390000,12649490000,42687880000,38,162,200
19577480000,28736730000,48314210000,53,167,220
33872360000,31168350000,65040710000,34,171,205
32795820000,25055480000,57851300000,32,177,209
23959100000,21127260000,45086360000,37,169,206
46291980000,11254630000,57546610000,39,175,214
22711420000,42638360000,65349780000,36,179,215
53795960000,155380000,53951340000,38,162,200
24572170000,22244690000,46816860000,30,164,194
20353220000,16978550000,37331770000,41,168,209
11598980000,31057490000,42656470000,37,179,216
51251590000,122230000,51373820000,42,151,193
42554890000,12290750000,54845640000,30,164,194
38148320000,766140000,38914460000,31,164,195
28739370000,11375270000,40114640000,35,142,177
27267480000,15384290000,42651770000,29,167,196
44106810000,25891850000,69998660000,51,142,193
14125630000,27257010000,41382640000,37,183,220
20919850000,13038130000,33957980000,33,151,184
33877760000,18658140000,52535900000,30,164,194
55095650000,9023090000,64118740000,44,162,206
139669990000,55684430000,195354420000,53,192,245
150691890000,20822450000,171514340000,48,207,255
185741870000,121822810000,307564680000,32,165,197
165987810000,61730410000,227718220000,57,215,272
207459460000,8729090000,216188550000,41,112,153
96486230000,92849870000,189336100000,42,187,229
99527210000,59845320000,159372530000,48,203,251
164776170000,22928090000,187704260000,65,174,239
114680580000,74363690000,189044270000,46,205,251
111446170000,34290010000,145736180000,44,203,247
253142070000,866850000,254008920000,42,196,238
56829950000,82685730000,139515680000,49,202,251
227240080000,191069630000,418309710000,51,196,247
186395370000,8843430000,195238800000,45,199,244
79732200000,133145820000,212878020000,41,191,232
70660830000,135532080000,206192910000,45,192,237
75837840000,94126940000,169964780000,50,161,211
79289080000,101863080000,181152160000,46,165,211
56722290000,66718960000,123441250000,38,190,228
104696150000,94665980000,199362130000,38,186,224
105461840000,69715770000,175177610000,58,166,224
256053590000,4412920000,260466510000,39,179,218
69279850000,136840210000,206120060000,37,180,217
70123960000,107936680000,178060640000,42,182,224
99853090000,139908300000,239761390000,58,184,242
147231330000,62009420000,209240750000,61,165,226
134415140000,107230020000,241645160000,51,180,231
98844430000,123013710000,221858140000,44,186,230
560402900000,89925970000,650328870000,76,199,275
812142060000,35592560000,847734620000,69,196,265
512148520000,516146680000,1028295200000,62,245,307
372532760000,353003760000,725536520000,70,208,278
459376890000,358620290000,817997180000,57,230,287
380614250000,409379460000,789993710000,57,217,274
693620340000,456824190000,1150444530000,57,212,269
3864394900000,2135700730000,6000095630000,114,304,418
