"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
5619040000,5640680000,1031050000,2506070000,135450000,14932290000,45,89,134
8787530000,1386200000,58380000,1240000,2654540000,12887890000,42,101,143
879530000,6569590000,171820000,288260000,2418140000,10327340000,36,77,113
4554270000,3004960000,95710000,828240000,442290000,8925470000,38,79,117
3226880000,4471260000,384540000,132340000,8247080000,16462100000,30,62,92
3861230000,45980000,3640000,74250000,6392340000,10377440000,29,79,108
4568590000,3583180000,688770000,847090000,654870000,10342500000,45,91,136
6286440000,4196310000,760360000,1950860000,889350000,14083320000,49,80,129
1691240000,465550000,39300000,15330000,5340200000,7551620000,38,90,128
1268100000,5087150000,1817830000,2018600000,237910000,10429590000,44,103,147
4888030000,3376630000,171990000,1591410000,2879360000,12907420000,51,101,152
5.536e+09,1207590000,185250000,563430000,2840280000,10332550000,42,85,127
6807130000,1632540000,233570000,0,2410430000,11083670000,52,112,164
3828510000,3195390000,46340000,763500000,2743090000,10576830000,50,89,139
10793090000,3990000,13450000,0,5903060000,16713590000,33,90,123
534910000,1529700000,158890000,461560000,4734300000,7419360000,46,90,136
7834480000,284350000,45390000,22300000,2586760000,10773280000,36,89,125
892130000,1755180000,72360000,138510000,1021130000,3879310000,46,92,138
1378800000,1741740000,106010000,842620000,367270000,4436440000,50,100,150
2795270000,662060000,36430000,65680000,6502440000,10061880000,38,94,132
3517370000,4624280000,465910000,1123120000,621890000,10352570000,46,90,136
1890970000,5155880000,409950000,232080000,495580000,8184460000,48,92,140
3132530000,1149940000,226770000,1900000,4988320000,9499460000,48,103,151
2667230000,399080000,161740000,2183710000,3976440000,9388200000,36,71,107
2931400000,4876160000,420180000,1770890000,207110000,10205740000,45,89,134
1023040000,3051240000,312260000,634500000,172680000,5193720000,47,94,141
2191800000,272690000,36480000,30130000,11117220000,13648320000,27,86,113
6870730000,19520000,1140000,0,4229510000,11120900000,30,86,116
1596670000,3688560000,262270000,406820000,3142190000,9096510000,26,66,92
2125480000,6286340000,702750000,1.151e+09,185810000,10451380000,42,84,126
4137840000,5051870000,617710000,2187910000,319010000,12314340000,44,85,129
4063930000,1136880000,120110000,4.3e+07,3269450000,8633370000,41,90,131
419900000,5084730000,432370000,712810000,2208540000,8858350000,41,94,135
4733950000,6592150000,425900000,436770000,985200000,13173970000,36,78,114
1771530000,843800000,440610000,110290000,5.895e+09,9061230000,44,92,136
2470770000,4241200000,275090000,1168240000,14583700000,2.2739e+10,43,92,135
4603210000,2452910000,970690000,1920740000,134130000,10081680000,42,84,126
576720000,6713600000,1108380000,79700000,312230000,8790630000,40,88,128
1790900000,7495570000,443510000,802910000,465830000,10998720000,41,91,132
3.575e+09,3994760000,696900000,1716190000,98510000,10081360000,46,83,129
3133870000,8608770000,255510000,846560000,3291180000,16135890000,52,101,153
693150000,3400310000,689440000,62120000,325250000,5170270000,48,96,144
485310000,3908930000,2129630000,3486500000,817400000,10827770000,40,86,126
2787040000,1276830000,147250000,1020000,812570000,5024710000,36,85,121
5294590000,7353350000,157670000,1101770000,2279940000,16187320000,44,82,126
2620200000,3910930000,1078650000,139200000,8629120000,16378100000,37,76,113
4471190000,7936280000,892380000,560550000,261360000,14121760000,52,93,145
7143630000,1258380000,181810000,149360000,1624340000,10357520000,38,90,128
1901960000,2484720000,340720000,5578370000,151960000,10457730000,38,85,123
6047270000,4836540000,634660000,3284620000,379320000,15182410000,48,91,139
653200000,5359050000,1618780000,4085560000,4109960000,15826550000,40,97,137
1537950000,2735520000,343760000,342440000,210620000,5170290000,41,85,126
3699880000,3617080000,621490000,1150770000,1338080000,10427300000,45,98,143
2748330000,5252200000,1282880000,974810000,455070000,10713290000,48,98,146
3871280000,3879640000,826100000,1962500000,225290000,10764810000,44,86,130
5251850000,1481720000,205630000,1747340000,379400000,9065940000,36,63,99
1954170000,13001650000,300380000,321490000,571550000,16149240000,44,88,132
3843800000,3135570000,273810000,900950000,820350000,8974480000,42,90,132
64700000,964260000,218880000,31470000,3355240000,4634550000,52,98,150
8119720000,3536740000,395840000,139070000,3353940000,15545310000,43,98,141
3399880000,2757440000,1014360000,2971730000,298610000,10442020000,42,97,139
4132350000,10150810000,447230000,1241320000,4873360000,20845070000,51,112,163
3152300000,4256640000,814740000,1538010000,319830000,10081520000,46,94,140
3293380000,4480360000,847620000,1387760000,67160000,10076280000,37,76,113
5343330000,2636530000,493800000,1226670000,997780000,10698110000,44,80,124
3296070000,4838490000,820130000,1042130000,350750000,10347570000,50,88,138
8210100000,5950000,43360000,20600000,7.887e+09,16167010000,26,75,101
3256580000,5132290000,625520000,599050000,323770000,9937210000,51,92,143
2772140000,459820000,47910000,1030000,1774190000,5055090000,34,76,110
1278180000,180330000,19770000,970000,3550520000,5029770000,27,69,96
6441590000,992760000,392690000,860000,2258580000,10086480000,37,95,132
3197600000,640460000,82370000,1039280000,370910000,5330620000,29,59,88
2035730000,1637100000,395140000,890840000,81150000,5039960000,36,69,105
3799680000,9353030000,1090880000,2793120000,3682300000,20719010000,55,96,151
2203670000,419030000,246600000,440550000,4455530000,7765380000,34,77,111
2701680000,2955690000,157520000,109970000,4437090000,10361950000,41,97,138
474330000,7173810000,1918090000,756810000,144740000,10467780000,43,94,137
3661020000,3755190000,229200000,2683830000,128420000,10457660000,38,83,121
8201510000,1004800000,212020000,0,3500090000,12918420000,42,95,137
9904460000,8045480000,628150000,235290000,12989710000,31803090000,41,79,120
2556880000,5671360000,568580000,1618380000,276920000,10692120000,50,94,144
3378510000,146120000,65910000,0,1444210000,5034750000,34,83,117
10544490000,94490000,47380000,0,4124600000,14810960000,33,97,130
2929340000,6554110000,585540000,577500000,2024020000,12670510000,46,92,138
2529650000,6403130000,812430000,1051930000,350330000,11147470000,38,86,124
1133340000,2248570000,91610000,271820000,4.405e+09,8150340000,52,94,146
4208820000,3977030000,573230000,510020000,297080000,9566180000,46,104,150
1593320000,5830620000,706830000,979360000,654270000,9764400000,44,93,137
1415450000,1948370000,327300000,1881480000,5672070000,11244670000,40,77,117
1969120000,3050800000,350380000,1372910000,4984230000,11727440000,49,97,146
939170000,6495460000,876580000,340270000,520130000,9171610000,49,96,145
1973760000,7957480000,170690000,3261970000,3718790000,17082690000,54,96,150
1592170000,1856350000,118160000,607080000,699680000,4873440000,49,102,151
1061500000,7975370000,807820000,326910000,9086270000,19257870000,40,93,133
3474780000,4858430000,658180000,1065190000,285300000,10341880000,49,92,141
287900000,5452270000,1981820000,2975210000,130710000,10827910000,36,72,108
565170000,231950000,1.15e+08,1549540000,7.752e+09,10213660000,26,68,94
712780000,8266090000,1282620000,91880000,4507270000,14860640000,45,104,149
3390320000,5004940000,516340000,826190000,4.222e+09,13959790000,30,66,96
2883380000,467840000,26850000,640000,9908700000,13287410000,32,89,121
4306050000,2659220000,1285400000,1682080000,149060000,10081810000,42,92,134
1409260000,5123510000,82970000,2065520000,2580990000,11262250000,46,92,138
2381080000,6219390000,909660000,956670000,344620000,10811420000,48,92,140
3605810000,3094790000,305250000,414530000,4468090000,11888470000,45,100,145
1634600000,1805480000,312590000,967140000,320250000,5040060000,48,82,130
5655950000,1380650000,363070000,1196200000,1730240000,10326110000,42,81,123
2553730000,3160760000,2602450000,1907910000,406900000,10631750000,48,88,136
1312900000,3004660000,367960000,442480000,207650000,5335650000,42,82,124
2363960000,9463960000,669330000,1603160000,314210000,14414620000,46,97,143
6438360000,3668490000,440880000,4642570000,489110000,15679410000,37,73,110
2995340000,759290000,140970000,2e+06,946860000,4844460000,41,86,127
2783450000,6098560000,823800000,804960000,296050000,10806820000,47,92,139
6905380000,848020000,122820000,137300000,4551420000,12564940000,44,103,147
1703920000,4287200000,898030000,201380000,5426540000,12517070000,42,80,122
130940000,476900000,447690000,4041900000,3687260000,8784690000,25,65,90
3223110000,3.874e+09,572290000,617670000,3705210000,11992280000,50,102,152
5820160000,3100450000,521890000,520050000,3752800000,13715350000,54,116,170
1246530000,72440000,23490000,3e+05,7452650000,8795410000,25,72,97
6192970000,3892510000,420390000,1604060000,2395540000,14505470000,50,96,146
597480000,7731530000,1077230000,2385700000,2706880000,14498820000,44,105,149
7217160000,106900000,12460000,0,3787480000,1.1124e+10,34,91,125
4122920000,116690000,19510000,0,18753710000,23012830000,34,94,128
341310000,8656260000,536620000,805690000,343190000,10683070000,44,98,142
5570710000,1256800000,309590000,1247790000,801760000,9186650000,29,59,88
8423840000,247660000,47620000,4160000,2416070000,11139350000,36,86,122
1457750000,7499630000,464050000,438400000,817030000,10676860000,44,85,129
1577860000,7172380000,838390000,1418400000,5879260000,16886290000,38,86,124
4264150000,3303440000,839180000,1469500000,205040000,10081310000,41,70,111
3211890000,6571400000,899780000,2802750000,305290000,13791110000,45,89,134
360520000,4872370000,2594360000,1364340000,377960000,9569550000,38,85,123
10092450000,892300000,146870000,0,3649550000,14781170000,42,99,141
9920880000,600980000,148800000,14880000,5196060000,15881600000,43,100,143
1043200000,6211680000,459910000,668470000,3794650000,12177910000,35,71,106
4359450000,1115740000,188140000,250920000,4867260000,10781510000,46,106,152
1405170000,2813050000,150050000,801920000,5578150000,10748340000,46,87,133
1147790000,997020000,184690000,162390000,6473560000,8965450000,39,100,139
5071680000,6047920000,491200000,240790000,1991240000,13842830000,44,89,133
2205480000,5328420000,367300000,1680760000,654150000,10236110000,46,90,136
1401100000,5509730000,1623210000,3959450000,1343790000,13837280000,47,96,143
3.459e+09,2904840000,433870000,1856920000,531640000,9186270000,43,80,123
3246560000,5517320000,610510000,882040000,456780000,10713210000,43,88,131
2369900000,6590760000,5.26e+08,798640000,171050000,10456350000,40,88,128
2104900000,278230000,36330000,1750000,2618850000,5040060000,30,79,109
3149400000,297340000,52800000,67190000,16480990000,20047720000,33,91,124
1805800000,540080000,800740000,29830000,5396880000,8573330000,39,92,131
1385390000,2807820000,395100000,439120000,142860000,5170290000,48,86,134
3457110000,6458370000,321030000,751460000,2837420000,13825390000,34,73,107
250680000,583180000,53760000,1354230000,6941610000,9183460000,25,62,87
5648170000,753090000,98950000,1346270000,2595600000,10442080000,42,75,117
2689220000,992970000,123070000,0,6286520000,10091780000,37,95,132
843360000,4252360000,1019700000,3631010000,3090810000,12837240000,39,88,127
6825290000,296390000,28410000,0,3964370000,11114460000,44,103,147
7022830000,1772890000,275570000,118660000,1171970000,10361920000,40,89,129
3027050000,5290810000,611570000,623770000,783730000,10336930000,46,89,135
4197230000,6301360000,575960000,938090000,13876580000,25889220000,38,77,115
852180000,10403990000,999670000,981040000,8149960000,21386840000,44,103,147
8431770000,247790000,28800000,0,2220290000,10928650000,40,97,137
43210000,1222440000,275840000,1676110000,4446200000,7663800000,48,105,153
3287880000,6145280000,534860000,222030000,147370000,10337420000,47,94,141
3762030000,7262440000,494130000,1577260000,233900000,13329760000,37,74,111
5183780000,4898750000,435310000,3477590000,2639490000,16634920000,38,80,118
2475340000,508950000,389040000,1832190000,3589330000,8794850000,44,79,123
3567550000,2379180000,475540000,1311030000,6098640000,13831940000,44,94,138
4960350000,580230000,124270000,7120000,6112770000,11784740000,41,92,133
104410000,625900000,737150000,1956250000,6238920000,9662630000,40,95,135
4023730000,3911520000,620570000,1898560000,291010000,10745390000,46,93,139
1694810000,4008460000,261130000,4399310000,93820000,10457530000,39,87,126
2976770000,3831520000,1198710000,2278050000,177080000,10462130000,45,87,132
2927870000,5470220000,526060000,688670000,1328050000,10940870000,45,93,138
1066180000,2071100000,1694010000,2858120000,3396270000,11085680000,37,81,118
7890670000,9080000,3570000,20000,6363220000,14266560000,29,83,112
2075150000,6969480000,78660000,1022140000,897970000,11043400000,39,78,117
6092680000,59050000,10780000,0,3160500000,9323010000,37,90,127
3794800000,3299680000,1463020000,1308490000,486010000,1.0352e+10,48,91,139
2015180000,604830000,89200000,1980000,7172450000,9883640000,31,86,117
22025410000,8934040000,694710000,8315100000,17895770000,57865030000,47,107,154
24512900000,2016020000,366360000,0,8669320000,35564600000,44,108,152
16547280000,13481010000,1566630000,18841630000,1465030000,51901580000,49,99,148
14600590000,51707500000,4232060000,5234480000,18358040000,94132670000,57,135,192
13205430000,10221690000,2179460000,5726100000,493340000,31826020000,50,97,147
15652550000,16983750000,1948490000,8775470000,9531950000,52892210000,62,122,184
10333200000,21767310000,1371710000,3.74e+09,962480000,38174700000,48,101,149
16075010000,26943490000,1832230000,6110880000,63234880000,114196490000,49,103,152
21426390000,2921820000,726950000,200200000,43652140000,68927500000,42,115,157
2878430000,21807060000,6772370000,8976150000,13818500000,54252510000,46,105,151
15593020000,27266850000,3236420000,8429640000,2620890000,57146820000,54,117,171
11576320000,23049290000,1800720000,2306280000,14849660000,53582270000,40,90,130
14502910000,14755110000,1589160000,3443160000,5369520000,39659860000,51,96,147
12128560000,44723220000,2062150000,12966300000,17264100000,89144330000,58,108,166
14609900000,21306610000,1599950000,1119930000,9922240000,48558630000,52,97,149
23230200000,21980840000,4826380000,4788050000,3064440000,57889910000,51,104,155
38334130000,46388820000,3541230000,10226760000,29434170000,127925110000,62,133,195
10041330000,11499890000,1118280000,1854460000,9514450000,34028410000,48,95,143
29747850000,87460000,60490000,286810000,22334930000,52517540000,35,94,129
25312080000,4474570000,686250000,530000,11839460000,42312890000,55,115,170
2979720000,10215890000,4126760000,19850220000,15866460000,53039050000,44,104,148
25616900000,1264400000,341400000,76210000,18053510000,45352420000,45,103,148
18505110000,24457130000,2066550000,3195650000,37887540000,86111980000,55,97,152
9372230000,23142320000,642740000,1842530000,14446290000,49446110000,66,110,176
9649960000,10230640000,850060000,2149480000,7148200000,30028340000,51,104,155
11554100000,26526470000,3041160000,3481470000,1407270000,46010470000,54,101,155
9122150000,13173540000,767980000,2023860000,6754230000,31841760000,57,110,167
17504240000,12333650000,1872920000,3378760000,15753710000,50843280000,66,108,174
1108450000,2245350000,204830000,9125410000,18483830000,31167870000,27,69,96
13965320000,9145460000,363580000,2278160000,6218530000,31971050000,53,106,159
18168670000,3073720000,249300000,222030000,40138980000,61852700000,45,110,155
11742330000,27053750000,2537890000,6465420000,853840000,48653230000,46,102,148
5159920000,22054660000,2423130000,13205180000,11736250000,54579140000,50,105,155
3850310000,14434680000,6975560000,8014710000,10703460000,43978720000,62,131,193
4803840000,1966650000,1342240000,8394670000,24870840000,41378240000,38,100,138
33537960000,1200680000,188180000,75180000,17081100000,52083100000,43,101,144
15339480000,5790240000,2521880000,12366880000,12823850000,48842330000,52,103,155
12214730000,27459980000,1673570000,7593200000,15976880000,64918360000,59,107,166
9677400000,13425150000,686630000,3330090000,2214160000,29333430000,55,110,165
16037150000,13207360000,2303710000,3535180000,1696780000,36780180000,54,101,155
10825530000,26231970000,1709840000,3063680000,2041730000,43872750000,49,99,148
15594440000,30271060000,4296200000,4043010000,3185500000,57390210000,56,115,171
10182920000,20859010000,2258540000,4658710000,10468300000,48427480000,51,107,158
2211470000,17081700000,1518840000,550970000,18236940000,39599920000,47,102,149
2150390000,8769430000,2377180000,12449440000,22374030000,48120470000,43,105,148
12920100000,14495340000,3712010000,4848100000,416990000,36392540000,48,96,144
16901770000,15772410000,2035610000,6288580000,2024040000,43022410000,57,105,162
4332490000,8149450000,433040000,1270240000,3558970000,17744190000,58,105,163
44864460000,275130000,156800000,51140000,23742660000,69090190000,40,112,152
20848260000,10472810000,1460980000,3582070000,16949220000,53313340000,56,121,177
8593220000,15775220000,4650280000,5158220000,934310000,35111250000,46,96,142
12056620000,12240670000,2587130000,7901890000,1683770000,36470080000,49,101,150
6993140000,15400490000,3099150000,3315100000,1062610000,29870490000,50,97,147
2919170000,18306910000,2096030000,2676100000,20339150000,46337360000,44,95,139
18676330000,13081740000,3713240000,7339390000,978610000,43789310000,51,101,152
33229420000,9590050000,2142260000,324100000,18724890000,64010720000,48,107,155
1454190000,20922280000,4657750000,8182070000,9879040000,45095330000,47,106,153
9236890000,17513950000,3142450000,5756610000,920400000,36570300000,52,104,156
19544690000,178150000,43220000,40000,44049510000,63815610000,39,111,150
9065790000,3190770000,328610000,1799480000,21898060000,36282710000,57,117,174
38507430000,1520810000,422110000,63780000,19783650000,60297780000,45,108,153
10837410000,16326100000,3010110000,3918370000,1255380000,35347370000,52,97,149
17114140000,9429520000,2163560000,834170000,18963600000,48504990000,51,109,160
22150060000,29549160000,1025310000,7333990000,12552160000,72610680000,61,113,174
12364650000,28695040000,3785360000,1251020000,9045620000,55141690000,60,117,177
33459030000,10334730000,1487590000,364410000,21345430000,66991190000,46,109,155
40414870000,5085090000,1.066e+09,25400000,26638110000,73229470000,46,111,157
10255770000,4979880000,1111350000,1418330000,16892340000,34657670000,55,120,175
9301080000,41634950000,1839260000,4088310000,25653150000,82516750000,61,117,178
1597980000,12818100000,1561880000,4976410000,14233940000,35188310000,53,106,159
30143040000,8051930000,995230000,844130000,18964300000,58998630000,50,110,160
37770360000,1345420000,422070000,34270000,22336990000,61909110000,53,120,173
11722080000,7651170000,3794480000,5216530000,539300000,28923560000,48,96,144
31742270000,2277030000,339270000,870000,11106960000,45466400000,47,110,157
11858370000,22572920000,914690000,5412620000,15771890000,56530490000,56,101,157
10813280000,21045650000,3294620000,3699450000,1658150000,40511150000,51,95,146
3030560000,837470000,239240000,3755330000,32685830000,40548430000,38,104,142
11188470000,9567410000,1816650000,4716530000,348660000,27637720000,47,88,135
10987490000,16287550000,1174710000,2211970000,2795480000,33457200000,56,110,166
4962280000,36666950000,2757040000,4436130000,2499370000,51321770000,48,110,158
25230670000,780060000,154690000,675830000,58904050000,85745300000,36,100,136
24592400000,8395940000,2405180000,8318890000,10726170000,54438580000,57,115,172
15022520000,27258430000,1865410000,2496860000,4627490000,51270710000,49,103,152
10759250000,16589800000,2189360000,5544040000,1200190000,36282640000,56,107,163
13594990000,12822400000,1680250000,11394520000,774140000,40266300000,51,106,157
6799180000,7352440000,290010000,3075870000,3921160000,21438660000,54,115,169
2947450000,4652720000,753200000,23606900000,20396800000,52357070000,30,74,104
21119370000,4302920000,348820000,19710000,11829960000,37620780000,53,118,171
17370890000,5273840000,463770000,2060000,9241850000,32352410000,51,119,170
13163070000,6715150000,2132780000,2959370000,16014270000,40984640000,59,113,172
12402760000,20184260000,2309060000,3264230000,1127830000,39288140000,56,107,163
1387650000,3542780000,1356320000,18814010000,18814540000,43915300000,32,80,112
2434760000,12587480000,2555420000,10747560000,7302210000,35627430000,56,123,179
16150110000,1056740000,5.6e+07,223160000,38348730000,55834740000,38,107,145
2.2502e+10,18911280000,3064630000,4642850000,2482400000,51603160000,56,116,172
3444290000,5.493e+09,1897650000,15119760000,18764500000,44719200000,44,104,148
30386610000,35838610000,3169440000,8010510000,4888490000,82293660000,55,112,167
12553060000,28615090000,1814350000,1552360000,32667980000,77202840000,44,86,130
11516850000,6121460000,1990580000,5918230000,10852120000,36399240000,54,99,153
13949710000,9081480000,2777230000,7475210000,6751430000,40035060000,54,113,167
13608390000,26756320000,3050470000,2972640000,1322710000,47710530000,56,110,166
12465910000,2566490000,316890000,34350000,50607210000,65990850000,42,103,145
17658970000,24867130000,2205930000,6848410000,10048400000,61628840000,53,105,158
5040950000,28607480000,5206620000,5331260000,7254250000,51440560000,53,108,161
33717330000,34496930000,5097880000,15596500000,4536170000,93444810000,50,112,162
12464750000,16838470000,3306770000,1401550000,9080730000,43092270000,53,114,167
7497950000,14203780000,1214050000,4826730000,9460150000,37202660000,52,105,157
10659940000,10930760000,3620210000,5969320000,777440000,31957670000,49,100,149
21244610000,9300830000,1316320000,7650000,10971280000,42840690000,55,119,174
13669600000,42606150000,2103690000,5237430000,31617750000,95234620000,59,102,161
7995380000,467450000,76620000,753740000,40291320000,49584510000,33,95,128
5222800000,28198180000,3008250000,9032100000,3133330000,48594660000,50,113,163
67972930000,80786410000,11186960000,27139040000,8831810000,195917150000,62,125,187
76002050000,95745410000,15568190000,22525430000,7746730000,217587810000,64,122,186
22806140000,97412170000,11661740000,34728170000,67834860000,234443080000,57,138,195
89633930000,4233150000,552570000,793350000,94780620000,189993620000,47,119,166
49232450000,98987940000,19012870000,40237410000,48844190000,256314860000,67,136,203
78767030000,118595260000,8305170000,26910020000,88033990000,320611470000,77,144,221
105073640000,17950610000,2358800000,5920000,45650070000,171039040000,60,125,185
40912900000,7795120000,1010650000,53600000,98074710000,147846980000,45,120,165
54207210000,30257130000,4683600000,2060510000,74554040000,165762490000,58,117,175
35155490000,23953760000,3127290000,862670000,67025680000,130124890000,58,128,186
8.0888e+10,91411470000,1.1896e+10,52738270000,31523550000,268457290000,75,148,223
75829660000,123706340000,10500060000,22673130000,18798720000,251507910000,59,129,188
20807570000,45761160000,14186860000,105142540000,195184240000,381082370000,56,140,196
78036350000,54804350000,9724420000,23089990000,24064180000,189719290000,68,143,211
65980720000,185163160000,8977690000,29195290000,128992850000,418309710000,75,133,208
42154900000,360070000,107150000,152120000,85001190000,127775430000,42,120,162
84310730000,69707660000,18313590000,43635800000,11427810000,227395590000,65,128,193
63490560000,113338060000,11305150000,21109700000,19360240000,228603710000,60,117,177
95513980000,14460990000,3023660000,428230000,51313330000,164740190000,52,119,171
26587240000,101848390000,27482200000,32349950000,40700270000,228968050000,70,149,219
63800260000,124461360000,11223690000,18882880000,36965410000,255333600000,66,145,211
52650100000,64864700000,9823800000,11863420000,60150980000,1.99353e+11,72,134,206
47609080000,1174790000,237960000,1465770000,93387450000,143875050000,38,112,150
24725320000,41376310000,2814050000,9047200000,85381720000,163344600000,58,124,182
43186500000,22527370000,2514150000,4260030000,61300630000,133788680000,62,126,188
42168980000,55413400000,3436060000,11315880000,24896410000,137230730000,63,123,186
7.9339e+10,3590280000,817710000,145740000,52830060000,136722790000,54,123,177
30850800000,61933910000,4997290000,8093900000,97167770000,203043670000,55,120,175
227911970000,331095270000,39841130000,68242870000,120013130000,787104370000,74,151,225
269502940000,425503410000,38992740000,86981020000,316869850000,1137849960000,75,161,236
227629860000,85623790000,12630700000,8029660000,316414860000,650328870000,65,145,210
389106510000,41598560000,6286290000,4833950000,405909310000,847734620000,69,152,221
317238410000,343279530000,67734030000,146383790000,142945020000,1017580780000,91,185,276
161645790000,333903310000,20310020000,69248680000,235976790000,821084590000,80,160,240
48276210000,187777140000,44461080000,160878720000,306051490000,747444640000,74,179,253
1596762660000,1695128470000,218143230000,526381830000,1963679440000,6000095630000,122,270,392
