"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
213140000,1939640000,347220000,2.5e+09,37,72,109
39730000,2014370000,445900000,2.5e+09,35,59,94
177350000,1416020000,339600000,1932970000,38,85,123
560420000,1453190000,486390000,2.5e+09,25,50,75
340870000,1293820000,466320000,2101010000,36,70,106
108510000,958340000,426740000,1493590000,38,80,118
417450000,1310970000,732760000,2461180000,38,81,119
159560000,362480000,172170000,694210000,37,71,108
31320000,1023590000,1433960000,2488870000,43,88,131
568380000,1339700000,591920000,2.5e+09,40,86,126
58730000,299180000,2142090000,2.5e+09,41,83,124
206100000,401590000,261130000,868820000,43,95,138
104880000,375250000,1048970000,1529100000,45,92,137
739740000,1190160000,570100000,2.5e+09,44,90,134
1078540000,949170000,472290000,2.5e+09,43,82,125
832530000,980940000,686530000,2.5e+09,46,85,131
1123630000,687430000,413820000,2224880000,47,90,137
719440000,1502280000,278280000,2.5e+09,39,75,114
725650000,1433330000,341020000,2.5e+09,36,71,107
744620000,1340850000,414530000,2.5e+09,41,77,118
584740000,1473800000,441460000,2.5e+09,42,73,115
271700000,120000,124820000,396640000,26,57,83
235390000,38590000,64340000,338320000,25,57,82
15930000,55070000,2.5e+07,9.6e+07,40,76,116
715160000,90110000,183360000,988630000,44,92,136
720190000,310710000,288240000,1319140000,42,93,135
789570000,1111460000,598970000,2.5e+09,44,93,137
1162320000,709390000,628290000,2.5e+09,47,100,147
702580000,527090000,679140000,1908810000,47,100,147
270090000,634400000,327650000,1232140000,49,101,150
139510000,1331990000,627680000,2099180000,37,75,112
229830000,226530000,206490000,662850000,49,101,150
11950000,222140000,105530000,339620000,33,69,102
935590000,1014360000,550050000,2.5e+09,39,80,119
338580000,1984890000,176530000,2.5e+09,41,68,109
1133590000,563940000,802470000,2.5e+09,44,82,126
7.76e+08,1330400000,393600000,2.5e+09,44,81,125
742130000,245580000,1512290000,2.5e+09,44,90,134
963090000,790170000,746740000,2.5e+09,43,85,128
1092250000,614420000,793330000,2.5e+09,42,80,122
1183430000,431710000,884860000,2.5e+09,46,99,145
1144310000,602020000,753670000,2.5e+09,48,92,140
893500000,478570000,1127930000,2.5e+09,44,93,137
1322890000,579590000,597520000,2.5e+09,41,78,119
908280000,335860000,1255860000,2.5e+09,48,102,150
1461880000,497040000,541080000,2.5e+09,43,93,136
1461930000,697120000,340950000,2.5e+09,44,93,137
1823920000,142940000,533140000,2.5e+09,40,91,131
1507040000,335700000,657260000,2.5e+09,40,91,131
1889930000,169140000,440930000,2.5e+09,40,88,128
2034880000,56180000,408940000,2.5e+09,39,88,127
1565040000,412400000,522560000,2.5e+09,39,90,129
1699900000,175090000,625010000,2.5e+09,36,88,124
981600000,636350000,882050000,2.5e+09,43,80,123
681660000,841260000,977080000,2.5e+09,47,101,148
1145060000,675030000,679910000,2.5e+09,43,79,122
1022710000,450400000,1026890000,2.5e+09,43,80,123
1265020000,5.69e+08,665980000,2.5e+09,42,75,117
1156110000,612520000,731370000,2.5e+09,46,83,129
1061920000,816590000,621490000,2.5e+09,41,82,123
1125130000,776270000,598600000,2.5e+09,43,83,126
911680000,1025610000,562710000,2.5e+09,47,92,139
1076330000,1088370000,335300000,2.5e+09,40,83,123
1247620000,569800000,682580000,2.5e+09,45,88,133
1147540000,877580000,474880000,2.5e+09,37,75,112
1036770000,764380000,698850000,2.5e+09,49,89,138
1308100000,721810000,470090000,2.5e+09,41,87,128
548300000,185780000,1729710000,2463790000,46,100,146
206080000,29220000,1903970000,2139270000,43,87,130
145650000,7790000,2015600000,2169040000,38,83,121
1391380000,443480000,665140000,2.5e+09,41,87,128
1357030000,921630000,221340000,2.5e+09,42,92,134
1599160000,242250000,658590000,2.5e+09,45,90,135
1356460000,740120000,403420000,2.5e+09,45,104,149
1663310000,158360000,678330000,2.5e+09,39,86,125
1355740000,182160000,962100000,2.5e+09,38,83,121
1753930000,81260000,664810000,2.5e+09,37,86,123
1689760000,76080000,734160000,2.5e+09,33,76,109
1698720000,102280000,6.99e+08,2.5e+09,34,84,118
1731170000,208040000,560790000,2.5e+09,38,88,126
1472860000,135760000,891380000,2.5e+09,36,84,120
1626890000,151920000,721190000,2.5e+09,39,86,125
1802560000,399900000,297540000,2.5e+09,38,90,128
1822590000,125780000,551630000,2.5e+09,39,88,127
1743440000,345240000,411320000,2.5e+09,36,86,122
1796250000,181150000,522600000,2.5e+09,33,85,118
651380000,903760000,944860000,2.5e+09,41,85,126
833790000,683140000,976320000,2493250000,39,83,122
349010000,169640000,393650000,912300000,45,103,148
9.04e+08,390140000,419100000,1713240000,39,74,113
936890000,626610000,821930000,2385430000,42,85,127
395750000,245880000,870610000,1512240000,43,91,134
852270000,684800000,426640000,1963710000,45,80,125
1010280000,250480000,1239240000,2.5e+09,45,95,140
333560000,71540000,1200650000,1605750000,42,84,126
1752710000,199070000,548220000,2.5e+09,40,85,125
1557400000,311350000,620850000,2489600000,49,104,153
1009820000,286330000,941540000,2237690000,44,97,141
1718860000,166800000,614340000,2.5e+09,39,86,125
1678070000,93630000,728300000,2.5e+09,39,88,127
1320860000,148090000,1031050000,2.5e+09,38,81,119
1556160000,46090000,897750000,2.5e+09,37,74,111
1369210000,196190000,934600000,2.5e+09,39,84,123
1701140000,105370000,693490000,2.5e+09,38,90,128
1636050000,177150000,686800000,2.5e+09,39,80,119
1689820000,41470000,768710000,2.5e+09,32,74,106
1827920000,205730000,466350000,2.5e+09,34,79,113
1582050000,397670000,520280000,2.5e+09,40,88,128
2056060000,86210000,357730000,2.5e+09,35,80,115
1906270000,116480000,477250000,2.5e+09,35,80,115
1393290000,111710000,9.95e+08,2.5e+09,38,92,130
951240000,159340000,640040000,1750620000,41,94,135
1625560000,186390000,688050000,2.5e+09,39,99,138
1207080000,259010000,1033910000,2.5e+09,38,98,136
2124260000,43090000,331580000,2498930000,35,79,114
1479670000,117750000,902580000,2.5e+09,37,85,122
861500000,151020000,1477960000,2490480000,52,105,157
1682100000,473130000,344770000,2.5e+09,44,96,140
280210000,9930000,2191480000,2481620000,44,95,139
1423930000,28460000,1047610000,2.5e+09,26,74,100
1637180000,209060000,653760000,2.5e+09,38,89,127
1338160000,625210000,536630000,2.5e+09,45,108,153
1745170000,318210000,436620000,2.5e+09,34,90,124
1465510000,149400000,885090000,2.5e+09,39,92,131
1626360000,146720000,726920000,2.5e+09,35,92,127
1274850000,57610000,1167540000,2.5e+09,38,97,135
1016530000,93600000,1389870000,2.5e+09,46,114,160
1339800000,32240000,1127960000,2.5e+09,26,79,105
1632090000,39420000,828490000,2.5e+09,34,84,118
1627820000,15120000,857060000,2.5e+09,34,92,126
1568530000,73170000,858300000,2.5e+09,33,81,114
1926960000,12480000,560560000,2.5e+09,29,82,111
1505280000,25800000,968920000,2.5e+09,26,74,100
1657770000,5890000,836340000,2.5e+09,23,72,95
1948690000,11220000,540090000,2.5e+09,24,71,95
1543270000,20650000,936080000,2.5e+09,25,74,99
1728010000,6020000,765970000,2.5e+09,20,69,89
1560510000,1850000,937640000,2.5e+09,17,64,81
1514210000,10610000,975180000,2.5e+09,26,71,97
1.619e+09,0,8.81e+08,2.5e+09,21,57,78
1364050000,1300000,1134650000,2.5e+09,21,72,93
1677250000,770000,821980000,2.5e+09,10,43,53
1460080000,0,1039920000,2.5e+09,19,59,78
1344920000,0,1155080000,2.5e+09,21,64,85
1867040000,290000,632670000,2.5e+09,24,70,94
417940000,13190000,2068870000,2.5e+09,24,70,94
1122940000,2490000,1374570000,2.5e+09,14,51,65
194710000,0,2305290000,2.5e+09,13,54,67
629530000,4070000,1866400000,2.5e+09,24,68,92
1170000,0,2498830000,2.5e+09,10,42,52
181240000,8300000,2310460000,2.5e+09,13,45,58
1649640000,27300000,823060000,2.5e+09,31,81,112
1773910000,22110000,703980000,2.5e+09,33,78,111
1773280000,68320000,658400000,2.5e+09,37,86,123
1812220000,18560000,669220000,2.5e+09,25,87,112
1520250000,14560000,965190000,2.5e+09,28,77,105
1463120000,17120000,1019760000,2.5e+09,28,79,107
1758190000,19920000,721890000,2.5e+09,22,76,98
1851790000,15380000,632830000,2.5e+09,26,74,100
1748710000,19790000,731410000,2499910000,25,82,107
1560760000,9360000,929880000,2.5e+09,26,73,99
1692170000,16160000,791670000,2.5e+09,30,83,113
1720930000,5610000,773460000,2.5e+09,24,70,94
1768500000,320000,731180000,2.5e+09,25,71,96
1.18e+09,0,1.32e+09,2.5e+09,21,66,87
1719010000,0,775720000,2494730000,19,55,74
1258820000,0,1241180000,2.5e+09,23,72,95
1852610000,3380000,644010000,2.5e+09,32,80,112
737140000,33650000,1729210000,2.5e+09,20,67,87
4.42e+08,0,2.058e+09,2.5e+09,20,66,86
410590000,23670000,2065740000,2.5e+09,20,69,89
1111720000,3080000,1385200000,2.5e+09,30,75,105
304470000,18440000,2177090000,2.5e+09,12,49,61
86450000,7430000,2406120000,2.5e+09,13,58,71
1543740000,9130000,756730000,2309600000,23,69,92
1746770000,22260000,725190000,2494220000,30,83,113
1430440000,8650000,477980000,1917070000,24,76,100
1033180000,4970000,624090000,1662240000,25,77,102
1483150000,51760000,636360000,2171270000,39,94,133
720540000,1382320000,397140000,2.5e+09,39,68,107
1863370000,31950000,604680000,2.5e+09,41,93,134
1911620000,92500000,401250000,2405370000,41,96,137
1585430000,21980000,445850000,2053260000,39,86,125
3700000,706980000,1633860000,2344540000,29,74,103
887140000,565650000,1047210000,2.5e+09,45,87,132
0,6450000,2238960000,2245410000,14,54,68
354920000,26260000,4089650000,4470830000,46,97,143
3682420000,3518650000,1709960000,8911030000,41,86,127
381630000,2061150000,3188460000,5631240000,34,80,114
587910000,3944900000,3920460000,8453270000,43,77,120
3356890000,380830000,6332480000,10070200000,37,70,107
1557400000,311350000,620850000,2489600000,49,104,153
1972180000,4839960000,6226890000,13039030000,41,80,121
4439980000,1842690000,4048570000,10331240000,44,84,128
4443840000,2886870000,2415800000,9746510000,47,104,151
5.536e+09,1207590000,3588960000,10332550000,42,85,127
4026620000,3214840000,2840170000,10081630000,45,75,120
2735910000,10052160000,1420500000,14208570000,44,86,130
2271430000,9759430000,2954110000,14984970000,43,84,127
138230000,2429300000,2838260000,5405790000,35,72,107
3857990000,3467250000,5221500000,12546740000,47,87,134
433370000,8609130000,1645930000,10688430000,43,90,133
611340000,4290510000,8098690000,13000540000,38,85,123
722540000,5476180000,1993330000,8192050000,42,94,136
9352260000,1496280000,9252140000,20100680000,38,92,130
2527060000,7645840000,6739480000,16912380000,42,92,134
2291770000,3561310000,4583980000,10437060000,53,102,155
4570960000,208990000,3833760000,8613710000,35,89,124
2881280000,7338930000,4259270000,14479480000,48,89,137
3093450000,6081640000,1808620000,10983710000,44,95,139
1496650000,4006730000,3472510000,8975890000,42,91,133
2046740000,8464560000,4612440000,15123740000,46,98,144
4752700000,278500000,5294850000,10326050000,38,64,102
5896520000,1511210000,1498330000,8906060000,47,97,144
3346150000,4874940000,2477190000,10698280000,48,94,142
314840000,75370000,11646390000,12036600000,31,83,114
367740000,1307050000,7121200000,8795990000,40,95,135
4555720000,5166720000,9270040000,18992480000,39,75,114
6825800000,1080710000,3182350000,11088860000,47,97,144
923870000,7944880000,9570550000,18439300000,45,105,150
1234540000,7771100000,1011100000,10016740000,36,67,103
3455930000,2496310000,4012140000,9964380000,52,114,166
433160000,4679040000,3137980000,8250180000,42,100,142
7240410000,112910000,3092840000,10446160000,29,82,111
7765820000,3284440000,15021050000,26071310000,44,102,146
2770800000,3307730000,5843090000,11921620000,43,90,133
1081750000,4388830000,7845980000,13316560000,49,92,141
8840850000,4988230000,4213610000,18042690000,45,103,148
7.337e+09,3472040000,8944010000,19753050000,48,99,147
3561040000,3853560000,3553880000,10968480000,49,92,141
287550000,4160410000,1063020000,5510980000,38,86,124
4154520000,35730000,6187350000,10377600000,24,74,98
2840310000,5395210000,2216620000,10452140000,35,74,109
2269920000,1979880000,1090860000,5340660000,36,63,99
1055830000,5712130000,8496170000,15264130000,53,121,174
1073320000,3101520000,10851320000,15026160000,39,90,129
8635270000,16270000,5834340000,14485880000,26,74,100
2915450000,2767170000,5111300000,10793920000,53,105,158
6948800000,2463380000,2672840000,12085020000,45,104,149
3457490000,159870000,1908670000,5526030000,41,88,129
2641080000,8992500000,8797220000,20430800000,53,94,147
1249370000,30580000,12926150000,14206100000,25,84,109
3973120000,135810000,4772500000,8881430000,40,73,113
2471510000,86620000,6242370000,8800500000,23,66,89
4983920000,3245390000,4693630000,12922940000,31,62,93
549750000,4955330000,8337610000,13842690000,46,101,147
6034820000,90750000,3951560000,10077130000,31,78,109
3715610000,427010000,1649370000,5791990000,42,100,142
2638390000,3600820000,2546070000,8785280000,34,74,108
472990000,3422010000,7671700000,11566700000,48,97,145
4362700000,2925050000,3000950000,10288700000,44,85,129
4498220000,2606480000,3648550000,10753250000,52,115,167
1622720000,5565190000,2893640000,10081550000,42,86,128
3314850000,2874680000,8209730000,14399260000,35,87,122
4063650000,1820910000,7231100000,13115660000,50,115,165
2219920000,1381800000,1412990000,5014710000,42,71,113
4435480000,8125930000,3519270000,16080680000,54,105,159
340980000,414640000,1743110000,2498730000,24,49,73
202980000,3189130000,1953550000,5345660000,42,98,140
3113700000,5477760000,2020380000,10611840000,44,90,134
1888050000,5053780000,3201270000,10143100000,47,93,140
7532130000,637320000,2934470000,11103920000,42,96,138
5189920000,92560000,2651160000,7933640000,30,97,127
5260340000,4018420000,6386880000,15665640000,40,87,127
7333210000,920200000,2850570000,11103980000,44,94,138
656770000,4314730000,4155350000,9126850000,35,80,115
870780000,8419090000,6548730000,15838600000,43,96,139
4296740000,5282430000,2971850000,12551020000,46,89,135
1881430000,760900000,11208190000,13850520000,53,109,162
4256040000,2398710000,2398900000,9053650000,48,107,155
2619680000,4011950000,3352440000,9984070000,31,67,98
6503710000,188830000,4540600000,11233140000,35,93,128
4264830000,3982060000,6318610000,14565500000,36,67,103
12437510000,1641520000,3101820000,17180850000,45,103,148
1356210000,697350000,8794890000,10848450000,32,87,119
2254170000,2243190000,532680000,5030040000,32,71,103
670780000,4284750000,3442130000,8397660000,31,66,97
4301880000,3218320000,2555950000,10076150000,40,76,116
2702690000,5807340000,1836890000,10346920000,45,91,136
3164090000,5206840000,1970270000,10341200000,41,83,124
626300000,6644910000,1210720000,8481930000,51,104,155
4633450000,1478210000,2085120000,8196780000,40,73,113
1492990000,3125250000,20253260000,24871500000,30,75,105
983240000,5511740000,1886520000,8381500000,45,86,131
2415840000,106370000,2863520000,5385730000,39,91,130
2970250000,961980000,1238030000,5170260000,38,66,104
2254920000,897610000,1834160000,4986690000,34,70,104
4349730000,2693570000,3413850000,10457150000,35,71,106
7008750000,365550000,6645980000,14020280000,46,107,153
5240580000,330360000,3305190000,8876130000,39,88,127
4208820000,3977030000,1380330000,9566180000,46,104,150
2071290000,12465950000,17108930000,31646170000,40,85,125
4218440000,4214540000,2324340000,10757320000,52,103,155
7995940000,49940000,3083080000,11128960000,34,93,127
1452500000,6538150000,5369450000,13360100000,49,110,159
2996040000,4701530000,2649330000,10346900000,50,92,142
5852830000,1090120000,5665450000,12608400000,52,118,170
1534580000,2088570000,1406790000,5029940000,43,83,126
265630000,2569490000,4372930000,7208050000,35,87,122
8059230000,2833780000,3992650000,14885660000,39,97,136
1992020000,26800000,13377240000,15396060000,27,73,100
2602710000,289770000,2172570000,5065050000,34,67,101
2401530000,3796880000,1693190000,7891600000,51,100,151
2682390000,3454530000,2758820000,8895740000,30,64,94
375320000,4061250000,593150000,5029720000,39,82,121
5651080000,1817370000,5925310000,13393760000,53,113,166
4535780000,4052710000,1749010000,10337500000,48,81,129
3496580000,3643960000,3879820000,11020360000,45,86,131
4047060000,1645150000,7789860000,13482070000,45,99,144
2457300000,5060240000,1403290000,8920830000,48,98,146
3065640000,8052790000,1598570000,1.2717e+10,47,93,140
3460990000,3562470000,3052860000,10076320000,41,83,124
6589760000,510810000,2980990000,10081560000,37,89,126
2833910000,2737850000,3504140000,9075900000,45,90,135
3545350000,689350000,8841080000,13075780000,36,73,109
1572390000,12779830000,8079330000,22431550000,46,94,140
4582830000,6797430000,10620490000,22000750000,46,85,131
621890000,3634190000,1214840000,5470920000,39,81,120
2004180000,1963410000,1066970000,5034560000,42,82,124
5979520000,4243320000,3526670000,13749510000,50,101,151
2462710000,4207400000,2223160000,8893270000,45,89,134
3671320000,2340200000,5092230000,11103750000,30,59,89
3999830000,4291770000,2406490000,10698090000,45,86,131
487290000,1114840000,1616960000,3219090000,46,91,137
1133340000,2248570000,4768430000,8150340000,52,94,146
5707570000,5219590000,4196500000,15123660000,46,97,143
313500000,6705030000,2119040000,9137570000,32,76,108
1882720000,625400000,5056880000,7.565e+09,33,84,117
3801750000,4541720000,5860780000,14204250000,42,87,129
2281250000,1918230000,3370740000,7570220000,44,81,125
4770160000,2190500000,3481440000,10442100000,43,87,130
3556880000,1964510000,3384890000,8906280000,50,107,157
1453950000,4871800000,9380030000,15705780000,57,122,179
1899420000,145260000,6876730000,8921410000,22,76,98
394080000,2020370000,11872290000,14286740000,50,112,162
1601490000,2229550000,1334230000,5165270000,46,75,121
11117400000,183540000,4259940000,15560880000,40,92,132
6255850000,954290000,1716030000,8926170000,37,83,120
3625010000,3666880000,3476360000,10768250000,44,84,128
2.39e+09,4567410000,2677030000,9634440000,34,76,110
438100000,4071430000,6323430000,10832960000,39,86,125
3954870000,3116990000,3275050000,10346910000,47,90,137
6202250000,4869300000,9375330000,20446880000,39,87,126
1058560000,3505980000,5577750000,10142290000,48,101,149
2493510000,651100000,11154270000,14298880000,25,86,111
3770120000,2407430000,7652830000,13830380000,50,90,140
5251850000,1481720000,2332370000,9065940000,36,63,99
2386740000,4878660000,1529970000,8795370000,33,84,117
1022680000,7342880000,4186380000,12551940000,38,97,135
3729740000,2843990000,4153570000,10727300000,45,92,137
2173300000,2594150000,4473640000,9241090000,36,71,107
1285110000,6831380000,2576620000,10693110000,43,99,142
939170000,6495460000,1736980000,9171610000,49,96,145
1758930000,5623700000,8785280000,16167910000,49,93,142
1934650000,6272630000,2251490000,10458770000,54,91,145
1833900000,6919120000,1960120000,10713140000,46,91,137
716290000,2577840000,5246440000,8540570000,49,88,137
2831370000,9395550000,2420970000,14647890000,45,90,135
1747320000,267510000,3025230000,5040060000,38,67,105
4206650000,3501820000,2639110000,10347580000,50,89,139
3359080000,116330000,17368140000,20843550000,34,93,127
501180000,1792230000,3012150000,5305560000,44,78,122
5839160000,6231030000,2095280000,14165470000,51,97,148
1261830000,1752940000,21841450000,24856220000,26,65,91
4267080000,2682010000,6967220000,13916310000,43,81,124
3218200000,4656590000,2827830000,10702620000,42,85,127
1710240000,5137260000,2358750000,9206250000,48,104,152
1498640000,7024040000,4699110000,13221790000,45,91,136
2458920000,6764320000,2830570000,12053810000,46,96,142
4899920000,3149050000,3029470000,11078440000,51,97,148
3395270000,5163770000,1778290000,10337330000,50,91,141
2529650000,6403130000,2214690000,11147470000,38,86,124
9247940000,2332820000,2527080000,14107840000,40,92,132
3722520000,386720000,4296580000,8405820000,41,92,133
964620000,6464010000,5443490000,12872120000,37,70,107
2550580000,223100000,8732530000,11506210000,27,77,104
4272320000,6722770000,3470130000,14465220000,43,81,124
1248450000,5138410000,2694120000,9080980000,45,94,139
292400000,4104090000,643270000,5039760000,41,78,119
3983430000,1948990000,4069080000,10001500000,51,105,156
3011350000,10615850000,2072650000,15699850000,43,87,130
1406530000,1965280000,1943800000,5315610000,44,102,146
3148750000,4777390000,7317410000,15243550000,44,100,144
1955440000,4421840000,2388410000,8765690000,42,84,126
277430000,4089360000,6555640000,10922430000,39,90,129
2259520000,2455960000,5736630000,10452110000,42,93,135
7214520000,507560000,3371780000,11093860000,40,94,134
4964600000,10641720000,3125940000,18732260000,53,104,157
4768650000,3688560000,3119150000,11576360000,48,97,145
306230000,8026640000,1029930000,9362800000,40,84,124
2645180000,276340000,1.917e+09,4838520000,43,98,141
7597390000,610700000,2895890000,11103980000,41,97,138
4900630000,2327730000,1692820000,8921180000,41,88,129
1317500000,3340430000,4717900000,9375830000,50,96,146
256620000,3165150000,2073060000,5494830000,46,93,139
7618120000,389680000,2881040000,10888840000,44,103,147
4149330000,4109230000,2454680000,10713240000,49,93,142
6862190000,2679870000,4173310000,13715370000,43,92,135
6.262e+09,2917180000,6365740000,15544920000,43,99,142
2424350000,4961060000,12261200000,19646610000,38,74,112
4480910000,3997150000,2711910000,11189970000,48,88,136
2532230000,6101140000,1853050000,10486420000,46,87,133
2173530000,6997880000,8113010000,17284420000,39,89,128
3501920000,2626300000,4900010000,11028230000,45,80,125
3399880000,2757440000,4284700000,10442020000,42,97,139
2928500000,8642600000,4529950000,16101050000,40,83,123
6646940000,1174640000,4403940000,12225520000,46,106,152
521960000,1007470000,17561480000,19090910000,25,65,90
4687040000,4000940000,1654320000,10342300000,46,88,134
4931290000,5003460000,3823040000,13757790000,43,84,127
2518340000,3469650000,1858040000,7846030000,51,94,145
5432690000,2431620000,6184200000,14048510000,57,95,152
3310210000,387120000,10746350000,14443680000,29,84,113
5864970000,470880000,4325550000,10661400000,43,100,143
2771240000,1758390000,484790000,5014420000,31,68,99
2820510000,7586680000,2069730000,12476920000,45,84,129
1415450000,1948370000,7880850000,11244670000,40,77,117
3572540000,7197180000,3687500000,14457220000,54,103,157
134420000,2958900000,2312470000,5405790000,28,63,91
3994470000,4359090000,2649940000,11003500000,42,87,129
4518040000,7750440000,1934990000,14203470000,41,90,131
7274410000,468530000,2827590000,10570530000,41,96,137
1768950000,7204490000,5502320000,14475760000,53,96,149
4859800000,2995990000,2224430000,10080220000,44,89,133
1285700000,2581960000,1162150000,5029810000,43,84,127
1402740000,3081200000,681310000,5165250000,48,94,142
2435790000,5736220000,5167450000,13339460000,33,76,109
2750900000,236730000,5808110000,8795740000,38,69,107
2744900000,7754060000,5058960000,15557920000,43,79,122
2745930000,31330000,9895090000,12672350000,28,81,109
8431770000,247790000,2249090000,10928650000,40,97,137
2883130000,214450000,6972820000,10070400000,29,75,104
1525340000,2881080000,808950000,5215370000,42,86,128
4373930000,1395150000,11754560000,17523640000,38,99,137
5503310000,42720000,3048150000,8594180000,27,77,104
4823400000,571140000,8712420000,14106960000,36,87,123
6573490000,413050000,10487860000,17474400000,36,90,126
2549860000,4831640000,5446730000,12828230000,29,70,99
2863740000,2717770000,4494860000,10076370000,46,89,135
3036140000,497920000,1682280000,5216340000,45,98,143
10028430000,1946460000,2601230000,14576120000,45,103,148
3574400000,4303160000,2474480000,10352040000,49,88,137
1066180000,2071100000,7948400000,11085680000,37,81,118
5484180000,887560000,3293030000,9664770000,36,69,105
6163450000,242830000,3931100000,10337380000,37,66,103
815650000,7915820000,1946120000,10677590000,43,96,139
5064480000,3718570000,1909590000,10692640000,45,84,129
2720460000,1121110000,1323740000,5165310000,40,78,118
10688730000,1771580000,3085540000,15545850000,42,93,135
6389710000,5064560000,4732960000,16187230000,52,98,150
1130040000,8315520000,6041040000,15486600000,52,98,150
2900670000,3149750000,4108300000,10158720000,52,98,150
4369050000,7136310000,2417250000,13922610000,38,78,116
2705970000,5933430000,2494940000,11134340000,46,84,130
1712730000,1517110000,717580000,3947420000,45,94,139
3463540000,4608180000,3000390000,11072110000,45,87,132
4120020000,3430980000,3389950000,10940950000,51,101,152
5912350000,7695750000,2111090000,15719190000,46,88,134
2014610000,9983530000,2215780000,14213920000,43,81,124
9918960000,1058370000,1700020000,12677350000,42,95,137
2595060000,4423230000,1902840000,8921130000,46,86,132
179980000,4550640000,4500430000,9231050000,38,81,119
843360000,4252360000,7741520000,12837240000,39,88,127
3228210000,4764020000,1084010000,9076240000,36,71,107
47460000,218490000,4246750000,4512700000,29,65,94
12454380000,821010000,3482290000,16757680000,38,91,129
4890830000,691550000,4863910000,10446290000,38,72,110
3.632e+09,3810040000,5763370000,13205410000,47,92,139
465710000,835970000,7320690000,8622370000,26,64,90
3593780000,4399400000,2458210000,10451390000,38,89,127
1147790000,997020000,6820640000,8965450000,39,100,139
13551460000,312460000,6513230000,20377150000,42,84,126
5959590000,4428730000,9833620000,20221940000,55,110,165
3204320000,4967310000,1909900000,10081530000,44,82,126
2131020000,1696810000,5249130000,9076960000,40,83,123
5126960000,2611630000,5911310000,13649900000,43,88,131
6936200000,3874100000,3953830000,14764130000,51,106,157
7920360000,3990000,3214820000,11139170000,33,88,121
2474150000,2250250000,2962490000,7686890000,49,109,158
3127060000,805020000,11004990000,14937070000,37,91,128
963020000,2156300000,11425720000,14545040000,35,85,120
6100120000,2324570000,1912650000,10337340000,42,76,118
2654250000,2230570000,5196160000,10080980000,43,92,135
3589790000,5830000,1790110000,5385730000,23,72,95
2803360000,1554850000,1147780000,5505990000,41,91,132
2284290000,6006210000,6368830000,14659330000,46,87,133
967980000,6122330000,1611930000,8702240000,44,90,134
5709350000,8300000,5119820000,10837470000,29,83,112
6870730000,19520000,4230650000,11120900000,30,86,116
460230000,4113390000,12189160000,16762780000,41,93,134
1228100000,4107260000,4745970000,10081330000,46,94,140
4577180000,4573090000,1557880000,10708150000,43,77,120
939050000,507180000,9313200000,10759430000,31,78,109
1145640000,1718240000,1435460000,4299340000,54,103,157
1457440000,8524720000,2669950000,12652110000,35,74,109
3297160000,242960000,3604660000,7144780000,37,80,117
1784250000,1789560000,5338430000,8912240000,40,86,126
2324120000,5607250000,2509910000,10441280000,51,85,136
5234790000,36300000,3415430000,8686520000,31,84,115
5694550000,510420000,4566880000,10771850000,41,96,137
1062930000,2310890000,1660840000,5034660000,44,88,132
800120000,110880000,3718230000,4629230000,19,69,88
623610000,696680000,13002720000,14323010000,40,99,139
2950010000,1017730000,6208180000,10175920000,42,104,146
1246530000,72440000,7476440000,8795410000,25,72,97
3612960000,660820000,4521830000,8795610000,38,86,124
9500640000,4298860000,5298800000,19098300000,44,82,126
4524690000,624900000,12378330000,17527920000,34,86,120
8562950000,90480000,4322540000,12975970000,38,93,131
4239290000,2008530000,1916050000,8163870000,39,71,110
2270320000,6162090000,2019730000,10452140000,39,84,123
2248080000,9716120000,2771170000,14735370000,46,90,136
1846590000,1774350000,1729730000,5350670000,33,64,97
782430000,187840000,3890100000,4860370000,21,71,92
2238250000,5061010000,2130360000,9429620000,51,99,150
3761780000,4365750000,4720460000,12847990000,42,79,121
1411900000,2638190000,1455900000,5505990000,43,89,132
3149400000,5016530000,2170160000,10336090000,42,97,139
1192490000,131900000,3705340000,5029730000,39,64,103
4804510000,5266810000,6014420000,16085740000,51,97,148
3056400000,2781260000,4432220000,10269880000,56,116,172
3141870000,6116110000,1084440000,10342420000,50,93,143
1342990000,166310000,8280420000,9789720000,23,77,100
5009150000,20730000,7884720000,12914600000,23,58,81
4312890000,6046520000,2087550000,12446960000,31,77,108
1852380000,11552770000,1092370000,14497520000,42,84,126
1869340000,780450000,5351390000,8001180000,35,72,107
549890000,6947050000,5059860000,12556800000,42,91,133
2866440000,4557070000,2132220000,9555730000,50,96,146
1504600000,12274710000,2417410000,16196720000,43,83,126
1294930000,5658710000,5399270000,12352910000,48,109,157
4412270000,3853020000,5328140000,13593430000,49,100,149
1735570000,6499980000,2100630000,10336180000,48,106,154
530770000,3635220000,593510000,4759500000,37,86,123
854020000,7580880000,2248350000,10683250000,48,94,142
428750000,369760000,8900420000,9698930000,39,91,130
6398640000,2778120000,5322890000,14499650000,48,116,164
3307110000,401560000,5772020000,9480690000,39,81,120
4965940000,3684430000,2983070000,11633440000,53,107,160
3711700000,8375960000,4642310000,16729970000,44,80,124
2393210000,6197180000,2117830000,10708220000,44,93,137
7235450000,2524770000,3162160000,12922380000,37,70,107
3365790000,3412850000,2495730000,9274370000,54,109,163
1741820000,2252910000,1130460000,5125190000,46,90,136
5467070000,4708120000,3665210000,13840400000,45,100,145
