"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
652560000,133510000,1496330000,2282400000,47,115,162
745220000,1329390000,425390000,2.5e+09,46,111,157
460940000,1427260000,611800000,2.5e+09,59,141,200
459580000,658700000,1381720000,2.5e+09,56,128,184
296340000,221410000,1732870000,2250620000,46,110,156
425240000,1674620000,400140000,2.5e+09,45,119,164
400140000,1825160000,274700000,2.5e+09,36,94,130
195180000,1970670000,334150000,2.5e+09,35,90,125
39400000,2220120000,240480000,2.5e+09,22,75,97
158840000,1516760000,262250000,1937850000,46,115,161
581050000,1354180000,564770000,2.5e+09,25,67,92
356240000,1277510000,471310000,2105060000,29,80,109
121290000,939920000,455820000,1517030000,47,106,153
438050000,1212180000,812180000,2462410000,35,90,125
174900000,312850000,209570000,697320000,44,102,146
16180000,1028410000,1444280000,2488870000,44,108,152
557580000,1380180000,562240000,2.5e+09,48,109,157
58340000,256920000,2184740000,2.5e+09,44,102,146
213990000,443770000,271400000,929160000,38,110,148
123200000,358420000,1090570000,1572190000,40,105,145
673530000,1314770000,511700000,2.5e+09,50,119,169
1087940000,1054540000,357520000,2.5e+09,48,108,156
758540000,1246680000,494780000,2.5e+09,47,104,151
1.055e+09,789250000,441200000,2285450000,49,112,161
717220000,1501540000,281240000,2.5e+09,40,96,136
725520000,1416470000,358010000,2.5e+09,45,102,147
712850000,1379040000,408110000,2.5e+09,48,108,156
535150000,1619680000,345170000,2.5e+09,48,106,154
333650000,1730000,113960000,449340000,34,82,116
241540000,51400000,54660000,347600000,36,85,121
15380000,56840000,20130000,92350000,49,111,160
856320000,142160000,261250000,1259730000,47,108,155
757790000,383810000,247440000,1389040000,47,107,154
764330000,1324650000,411020000,2.5e+09,49,105,154
1103070000,898010000,498920000,2.5e+09,47,115,162
712690000,629960000,598610000,1941260000,50,113,163
298810000,750940000,294270000,1344020000,46,113,159
129310000,1410370000,583770000,2123450000,44,99,143
237850000,252880000,174920000,665650000,45,119,164
8240000,234820000,123500000,366560000,43,98,141
1027660000,1044470000,427870000,2.5e+09,38,95,133
347090000,1985300000,167610000,2.5e+09,37,90,127
1281240000,562180000,656580000,2.5e+09,41,105,146
783190000,1351240000,365570000,2.5e+09,42,102,144
856970000,378610000,1264420000,2.5e+09,46,115,161
1148750000,910700000,440550000,2.5e+09,39,109,148
1276280000,752890000,470830000,2.5e+09,43,108,151
1148940000,488510000,862550000,2.5e+09,46,131,177
1285070000,683820000,531110000,2.5e+09,47,127,174
881010000,772600000,846390000,2.5e+09,49,129,178
1284470000,737040000,478490000,2.5e+09,42,103,145
862330000,380120000,1257550000,2.5e+09,49,130,179
1442140000,518640000,539220000,2.5e+09,44,123,167
1392240000,734210000,373550000,2.5e+09,42,119,161
1696610000,184080000,619310000,2.5e+09,38,109,147
1510720000,354850000,634430000,2.5e+09,40,116,156
1738620000,185200000,576180000,2.5e+09,38,111,149
1887840000,75710000,536450000,2.5e+09,38,101,139
1220560000,391930000,887510000,2.5e+09,37,104,141
1307470000,160250000,1032280000,2.5e+09,41,112,153
1101970000,551820000,846210000,2.5e+09,44,109,153
743930000,694280000,1061790000,2.5e+09,48,130,178
1301540000,732100000,466360000,2.5e+09,39,109,148
1224370000,471020000,804610000,2.5e+09,39,98,137
1.338e+09,585670000,576330000,2.5e+09,42,111,153
1262780000,677800000,559420000,2.5e+09,41,111,152
1045510000,780710000,673780000,2.5e+09,41,119,160
1234080000,801680000,464240000,2.5e+09,41,110,151
923520000,923330000,653150000,2.5e+09,46,128,174
1081290000,988200000,430510000,2.5e+09,39,109,148
1228460000,617130000,654410000,2.5e+09,45,128,173
1136080000,840820000,523100000,2.5e+09,38,109,147
1075970000,732780000,691250000,2.5e+09,42,118,160
1327570000,734910000,437520000,2.5e+09,43,116,159
539490000,206220000,1718080000,2463790000,46,121,167
197560000,33470000,1908240000,2139270000,38,117,155
142360000,11770000,2014910000,2169040000,38,103,141
1297090000,468500000,734410000,2.5e+09,49,125,174
1191370000,936650000,371980000,2.5e+09,39,116,155
1590870000,267620000,641510000,2.5e+09,40,118,158
1322520000,754690000,422790000,2.5e+09,45,126,171
1576860000,201930000,721210000,2.5e+09,40,115,155
1371420000,212050000,916530000,2.5e+09,38,107,145
1740410000,108970000,650620000,2.5e+09,36,111,147
1733680000,113320000,6.53e+08,2.5e+09,38,103,141
1619700000,130280000,750020000,2.5e+09,44,107,151
1658220000,246080000,595700000,2.5e+09,40,114,154
1431050000,175460000,893490000,2.5e+09,41,114,155
1607960000,177360000,714680000,2.5e+09,44,113,157
1711090000,388920000,399990000,2.5e+09,36,106,142
1657020000,151880000,691100000,2.5e+09,39,107,146
1660200000,308140000,531660000,2.5e+09,36,103,139
1716990000,192850000,590160000,2.5e+09,36,106,142
587730000,923280000,988990000,2.5e+09,35,101,136
777370000,858180000,860060000,2495610000,37,92,129
309090000,231600000,349370000,890060000,46,116,162
884480000,473540000,310330000,1668350000,43,105,148
921130000,749460000,656790000,2327380000,39,96,135
391580000,235150000,885510000,1512240000,39,111,150
842610000,648590000,472510000,1963710000,39,121,160
996940000,325600000,1177460000,2.5e+09,41,116,157
329720000,88440000,1187750000,1605910000,37,112,149
1776350000,242370000,481280000,2.5e+09,38,110,148
1545230000,343950000,600450000,2489630000,48,130,178
998370000,313750000,925560000,2237680000,39,128,167
1709700000,189550000,600750000,2.5e+09,39,108,147
1740790000,128680000,630530000,2.5e+09,37,104,141
1430800000,153280000,915920000,2.5e+09,41,108,149
1655820000,60730000,783450000,2.5e+09,36,108,144
1362480000,227770000,909750000,2.5e+09,41,102,143
1734550000,141320000,624130000,2.5e+09,40,107,147
1566770000,201400000,731830000,2.5e+09,36,103,139
1668410000,62180000,769410000,2.5e+09,39,107,146
1505070000,208780000,786150000,2.5e+09,35,103,138
1483760000,423910000,592330000,2.5e+09,41,120,161
1713150000,91820000,695030000,2.5e+09,35,96,131
1692440000,130040000,677520000,2.5e+09,38,102,140
1383760000,134870000,981370000,2.5e+09,40,109,149
1098490000,190390000,461810000,1750690000,45,118,163
1541840000,210400000,747760000,2.5e+09,40,112,152
1189920000,280870000,1029210000,2.5e+09,41,119,160
1693160000,47980000,757790000,2498930000,37,98,135
1195550000,130370000,1174080000,2.5e+09,41,104,145
775500000,128310000,1586670000,2490480000,48,137,185
1473230000,434850000,591920000,2.5e+09,37,109,146
183140000,16460000,2282020000,2481620000,41,115,156
1436320000,33410000,1030270000,2.5e+09,31,104,135
1376110000,220690000,903200000,2.5e+09,37,111,148
1126990000,582530000,790480000,2.5e+09,45,132,177
1638420000,296290000,565290000,2.5e+09,37,113,150
1274320000,138170000,1087510000,2.5e+09,38,111,149
1489340000,144800000,865860000,2.5e+09,38,112,150
1009210000,67430000,1423360000,2.5e+09,38,120,158
850680000,131650000,1517670000,2.5e+09,46,128,174
1084960000,40710000,1374330000,2.5e+09,35,106,141
1260970000,51560000,1187470000,2.5e+09,37,104,141
1435510000,22500000,1041990000,2.5e+09,35,105,140
1159940000,68740000,1271320000,2.5e+09,30,102,132
1593830000,20790000,885380000,2.5e+09,32,99,131
1174910000,32720000,1292370000,2.5e+09,33,102,135
1640050000,9450000,850500000,2.5e+09,29,83,112
1704580000,15280000,780140000,2.5e+09,31,92,123
1428450000,26820000,1044730000,2.5e+09,33,93,126
1382660000,6310000,1111030000,2.5e+09,31,90,121
1495670000,620000,1003710000,2.5e+09,27,76,103
1498570000,12200000,989230000,2.5e+09,32,89,121
1616300000,0,883700000,2.5e+09,30,85,115
1297770000,1630000,1200600000,2.5e+09,32,93,125
1677400000,620000,821980000,2.5e+09,15,56,71
1355580000,0,1144420000,2.5e+09,25,84,109
1040960000,0,1459040000,2.5e+09,28,90,118
1728410000,0,771590000,2.5e+09,34,94,128
418550000,13010000,2068440000,2.5e+09,29,90,119
1123080000,2340000,1374580000,2.5e+09,22,73,95
202080000,0,2297920000,2.5e+09,21,63,84
587200000,4880000,1907920000,2.5e+09,29,93,122
1170000,0,2498830000,2.5e+09,21,69,90
181240000,8300000,2310460000,2.5e+09,22,68,90
1457070000,30660000,1012270000,2.5e+09,34,98,132
1539020000,30700000,930280000,2.5e+09,32,98,130
1536780000,89970000,873250000,2.5e+09,35,103,138
1501250000,31940000,966810000,2.5e+09,34,104,138
1159560000,21050000,1319390000,2.5e+09,35,111,146
1255110000,24910000,1219980000,2.5e+09,30,96,126
1547830000,21600000,930570000,2.5e+09,32,95,127
1323090000,18790000,1158120000,2.5e+09,32,102,134
1371980000,27100000,1100830000,2499910000,29,90,119
1523230000,7620000,969150000,2.5e+09,31,91,122
1656440000,20660000,822900000,2.5e+09,33,94,127
1689360000,5310000,805330000,2.5e+09,31,88,119
1737250000,0,762750000,2.5e+09,32,93,125
1118800000,650000,1380550000,2.5e+09,31,94,125
1619580000,0,875170000,2494750000,27,82,109
1114860000,0,1385140000,2.5e+09,30,94,124
1578720000,4920000,916360000,2.5e+09,35,106,141
802650000,33190000,1664160000,2.5e+09,26,80,106
332060000,0,2167940000,2.5e+09,26,86,112
410600000,22560000,2066840000,2.5e+09,22,76,98
991020000,3080000,1505900000,2.5e+09,28,88,116
304480000,18440000,2177080000,2.5e+09,20,61,81
86550000,7430000,2406020000,2.5e+09,21,64,85
1205580000,2.2e+07,1081960000,2309540000,31,96,127
1455100000,34380000,1004730000,2494210000,35,97,132
1224550000,11730000,680780000,1917060000,33,106,139
9.72e+08,8860000,681390000,1662250000,31,89,120
1344420000,57820000,769090000,2171330000,44,112,156
602290000,1632990000,264720000,2.5e+09,44,104,148
1672600000,44160000,783240000,2.5e+09,40,110,150
1772720000,99950000,532700000,2405370000,41,109,150
1363470000,29410000,660390000,2053270000,40,106,146
6740000,685940000,1651860000,2344540000,40,105,145
748810000,487220000,1263970000,2.5e+09,39,112,151
0,6450000,2238960000,2245410000,13,59,72
602660000,4104990000,547820000,5255470000,47,114,161
3412670000,70340000,1697320000,5180330000,34,101,135
1785230000,7169770000,1497130000,10452130000,38,105,143
129110000,3460000,5247440000,5380010000,32,76,108
2235250000,100600000,3049880000,5385730000,39,117,156
1470180000,1486900000,1504730000,4461810000,48,131,179
2017950000,6005900000,3458400000,11482250000,61,142,203
1253640000,72120000,7469650000,8795410000,37,110,147
3270660000,6273130000,793630000,10337420000,50,122,172
1187010000,6663920000,2842130000,10693060000,48,114,162
3214320000,4939310000,2193710000,10347340000,53,127,180
5485230000,1483200000,1952530000,8920960000,46,115,161
6686530000,453720000,3748600000,10888850000,46,119,165
3549600000,2743970000,6211460000,12505030000,54,144,198
1985880000,5843580000,1093420000,8922880000,40,101,141
3587550000,2253510000,10764930000,16605990000,38,126,164
4784410000,358080000,3901570000,9044060000,44,124,168
5160160000,1358740000,4051970000,10570870000,48,123,171
1901780000,4094370000,1646330000,7642480000,60,136,196
59680000,1400140000,3445390000,4905210000,41,117,158
2350660000,4220900000,2224450000,8796010000,49,114,163
1141450000,2859590000,1419770000,5420810000,50,107,157
1166640000,6715910000,2193130000,10075680000,43,103,146
7231120000,724550000,3148310000,11103980000,47,121,168
4924150000,988010000,2350290000,8262450000,49,138,187
482540000,3749030000,6601760000,10833330000,41,99,140
502150000,1033760000,9538250000,11074160000,38,92,130
3085690000,2419910000,4580010000,10085610000,51,139,190
2433050000,3560410000,1043480000,7036940000,60,143,203
2760090000,73240000,1594920000,4428250000,44,116,160
8880340000,935810000,4292050000,14108200000,43,113,156
6699600000,4869040000,2100500000,13669140000,42,109,151
2665580000,1825720000,854370000,5345670000,49,121,170
3559950000,1796510000,5504200000,10860660000,53,145,198
2691440000,4378570000,3011360000,10081370000,51,105,156
3610420000,6345940000,1453790000,11410150000,32,86,118
4652100000,2758840000,1820500000,9231440000,44,122,166
5021640000,3827920000,1503050000,10352610000,53,125,178
1929760000,4884100000,3684590000,10498450000,46,121,167
6037220000,3276190000,2100140000,11413550000,50,125,175
3110410000,4902860000,1062970000,9076240000,38,102,140
6077680000,2880860000,1373940000,10332480000,54,135,189
3111320000,5644300000,1586270000,10341890000,54,129,183
516140000,4585300000,4979810000,10081250000,49,120,169
2051950000,7390100000,4920180000,14362230000,65,150,215
4939200000,6603030000,13429360000,24971590000,36,100,136
722780000,39080000,4825720000,5587580000,37,80,117
4017650000,2027370000,3956640000,10001660000,47,133,180
3078220000,24640000,2077470000,5180330000,34,90,124
5411640000,8739510000,6573310000,20724460000,63,159,222
812780000,7738910000,2131560000,10683250000,56,127,183
2937820000,502720000,10392650000,13833190000,45,126,171
3138210000,5575320000,1367570000,10081100000,51,124,175
591610000,2852800000,598390000,4042800000,56,126,182
1496660000,765220000,8586500000,10848380000,44,110,154
821610000,5981520000,1992710000,8795840000,46,108,154
499700000,2235360000,10801400000,13536460000,34,93,127
8210560000,7728490000,7270640000,23209690000,48,126,174
5218600000,484870000,5068380000,10771850000,45,117,162
1055490000,339030000,6359890000,7754410000,48,136,184
1964910000,7138070000,1354160000,10457140000,46,111,157
7000180000,13221560000,12869880000,33091620000,63,161,224
7036550000,22940000,5277300000,12336790000,33,99,132
2225830000,6857810000,1727780000,10811420000,52,121,173
2956540000,6002740000,1763540000,10722820000,54,125,179
988880000,3033710000,1318060000,5340650000,57,125,182
552070000,2773800000,6755780000,10081650000,51,128,179
405090000,4121080000,8030670000,12556840000,50,126,176
4752270000,3305160000,2023760000,10081190000,51,124,175
3200970000,10100490000,2858640000,16160100000,47,114,161
3196150000,2112060000,5074180000,10382390000,40,123,163
3862650000,4308820000,2165890000,10337360000,52,105,157
2834200000,3248960000,4075560000,10158720000,48,135,183
3776810000,9062110000,1942510000,14781430000,49,116,165
11074400000,14730000,9681290000,20770420000,35,106,141
4027310000,5732550000,2515220000,12275080000,57,139,196
4265690000,3006570000,2808850000,10081110000,41,100,141
3542330000,4969840000,1569190000,10081360000,50,110,160
3509690000,2530610000,3924080000,9964380000,52,140,192
3311570000,4227370000,2542870000,10081810000,51,117,168
5209450000,4296390000,3416410000,12922250000,48,134,182
6635580000,791460000,2161510000,9588550000,40,116,156
3857280000,9197450000,3006050000,16060780000,54,126,180
1224470000,44680000,9758300000,11027450000,40,101,141
1.188e+10,3019890000,4034450000,18934340000,50,133,183
1857660000,3510700000,718730000,6087090000,50,110,160
3345950000,3819180000,2431990000,9597120000,52,133,185
6.933e+09,8014060000,2561010000,17508070000,56,124,180
5546390000,648330000,8911070000,15105790000,46,128,174
1964360000,223510000,6302500000,8490370000,35,93,128
3617210000,4286390000,5301810000,13205410000,56,130,186
2751930000,1334810000,5222810000,9309550000,45,117,162
598110000,4724820000,5128210000,10451140000,46,120,166
4262280000,6598310000,1389250000,12249840000,53,112,165
1280200000,2790290000,1179970000,5250460000,53,114,167
4929280000,5433420000,13315570000,23678270000,56,148,204
3424590000,1926410000,3760870000,9111870000,50,139,189
1950680000,6367300000,6681580000,14999560000,41,131,172
590010000,2377940000,9105330000,12073280000,42,108,150
977790000,538770000,9242870000,10759430000,39,98,137
1408500000,3275260000,666920000,5350680000,45,115,160
11850550000,81840000,7729500000,19661890000,36,109,145
1648640000,4812690000,12910730000,19372060000,39,121,160
5274720000,3006770000,2406090000,10687580000,48,124,172
6225380000,157170000,2548590000,8931140000,38,112,150
3016670000,4806680000,2257510000,10080860000,52,128,180
2330900000,5007220000,2505940000,9844060000,52,107,159
1524600000,123590000,3055410000,4703600000,42,102,144
5152230000,6081060000,2615020000,13848310000,39,123,162
1165370000,5276510000,7137470000,13579350000,44,106,150
2348840000,3998310000,1532450000,7879600000,55,134,189
2746230000,4535650000,1789740000,9071620000,53,132,185
3442450000,5415440000,1604760000,10462650000,46,111,157
7838890000,1847940000,5102110000,14788940000,50,124,174
1604330000,5198120000,1330810000,8133260000,52,121,173
1175010000,7310080000,4998070000,13483160000,41,107,148
9563390000,527160000,6873670000,16964220000,45,131,176
2814710000,3395110000,4568410000,10778230000,41,122,163
1645520000,4521880000,2239170000,8406570000,49,110,159
464750000,4572300000,5795910000,10832960000,42,109,151
4382370000,1087280000,5311860000,10781510000,49,132,181
4007010000,419230000,12483280000,16909520000,38,100,138
7088660000,606450000,3398770000,11093880000,44,116,160
7041880000,661140000,2634490000,10337510000,40,102,142
1108880000,481720000,5545250000,7135850000,44,125,169
549840000,384890000,13388280000,14323010000,49,110,159
10492040000,1443880000,2167530000,14103450000,41,104,145
5537290000,3175040000,4213660000,12925990000,47,121,168
6376470000,216130000,7641550000,14234150000,43,115,158
4135070000,35680000,6206850000,10377600000,34,98,132
5836400000,5379610000,2881770000,14097780000,51,117,168
3884110000,4151260000,2312210000,10347580000,53,127,180
2845890000,634120000,7197340000,10677350000,40,109,149
6822150000,73950000,5313220000,12209320000,36,107,143
937280000,2587860000,4625200000,8150340000,50,135,185
67850000,109800000,4279720000,4457370000,33,81,114
4404470000,3522930000,2414570000,10341970000,55,127,182
5451470000,1793460000,1836070000,9.081e+09,41,99,140
4185980000,371420000,4880360000,9437760000,52,130,182
5428920000,2667240000,2261140000,10357300000,42,117,159
11191670000,20870000,7214780000,18427320000,39,117,156
1277360000,285020000,6833160000,8395540000,37,105,142
3149200000,3818620000,7782990000,14750810000,40,115,155
1009740000,251230000,7195170000,8456140000,36,102,138
1908340000,4432170000,6176560000,12517070000,40,106,146
5794120000,6431430000,1787310000,14012860000,50,128,178
450690000,5868990000,3181770000,9501450000,39,122,161
2209100000,2880800000,4223030000,9312930000,42,109,151
1102870000,3523450000,10399840000,15026160000,44,110,154
4147490000,1684640000,4655220000,10487350000,42,124,166
3957880000,4690630000,2023900000,10672410000,53,127,180
5477790000,4543260000,9069790000,19090840000,55,142,197
7872120000,8394710000,3834010000,20100840000,50,119,169
3836880000,345080000,6202660000,10384620000,44,132,176
3952280000,3958640000,2170080000,1.0081e+10,51,126,177
4582450000,3500860000,2975530000,11058840000,38,104,142
92800000,1880000,2405320000,2.5e+09,26,66,92
1804510000,3649130000,3127750000,8581390000,40,100,140
1492330000,655890000,6539030000,8687250000,49,126,175
2585720000,2446180000,3215410000,8247310000,52,134,186
3371390000,5249040000,2087300000,10707730000,52,119,171
1658360000,1095210000,2687240000,5440810000,33,83,116
1186180000,6812570000,2769030000,10767780000,46,130,176
1971440000,1345420000,1768210000,5085070000,40,95,135
1654670000,12860570000,6231130000,20746370000,51,120,171
358360000,5565710000,2876870000,8800940000,47,118,165
3003180000,9862200000,1337350000,14202730000,45,109,154
1822860000,7221420000,6474120000,15518400000,42,101,143
7336500000,788490000,2978930000,11103920000,47,126,173
5186410000,48940000,5137210000,10372560000,36,106,142
3445810000,3358420000,3438990000,10243220000,45,116,161
1621100000,542230000,3002430000,5165760000,47,133,180
3250160000,5222810000,1868950000,10341920000,50,123,173
1025470000,3210290000,1034680000,5270440000,38,109,147
2020980000,1523210000,1826520000,5370710000,45,133,178
4542210000,13517950000,2610790000,20670950000,53,124,177
3124450000,7337910000,581040000,11043400000,38,107,145
3953920000,811560000,8094070000,12859550000,43,117,160
5466250000,7471600000,3133050000,16070900000,58,134,192
2088500000,3769450000,3948980000,9806930000,57,136,193
1210260000,979410000,8468100000,10657770000,48,137,185
1297540000,4445070000,6293800000,12036410000,49,137,186
789230000,4138740000,3662350000,8590320000,49,122,171
5.861e+09,116200000,20892280000,26869480000,41,113,154
2804020000,4643100000,1468320000,8915440000,49,110,159
3079800000,11012730000,2235400000,16327930000,54,121,175
1673590000,5495860000,3895730000,11065180000,37,116,153
3941560000,4285860000,1853910000,10081330000,43,106,149
7116010000,330340000,3005850000,10452200000,41,111,152
3.003e+09,1153340000,9544350000,13700690000,42,119,161
842400000,148900000,7651550000,8642850000,42,98,140
3265580000,776470000,1388790000,5430840000,43,118,161
2473300000,6555890000,1313330000,10342520000,51,119,170
2354640000,5391770000,5131510000,12877920000,33,105,138
2960050000,5660780000,2092300000,10713130000,56,126,182
10659580000,641670000,3789600000,15090850000,42,106,148
6953790000,294750000,3680110000,10928650000,41,108,149
1001910000,5502280000,9220470000,15724660000,47,116,163
7241780000,11602670000,9857570000,28702020000,70,166,236
269510000,977840000,8049740000,9297090000,38,89,127
5186610000,2094400000,1635120000,8916130000,46,111,157
518430000,29070000,4888350000,5435850000,34,88,122
6898270000,6892200000,3405610000,17196080000,53,143,196
4469590000,5474080000,1993460000,11937130000,59,135,194
994640000,5904390000,1803210000,8702240000,41,102,143
3709970000,653600000,7162430000,1.1526e+10,38,124,162
3718640000,3261450000,2091010000,9071100000,52,131,183
1047930000,1692270000,6401620000,9141820000,40,98,138
387030000,1892470000,8307180000,10586680000,51,129,180
713820000,5749020000,5728030000,12190870000,36,118,154
5177180000,4569220000,2087690000,11834090000,51,113,164
3601440000,3574840000,1784190000,8960470000,39,96,135
9148400000,3794320000,6155580000,19098300000,51,125,176
3740460000,425460000,4148620000,8314540000,40,116,156
2534080000,5320570000,2481400000,10336050000,53,106,159
8871090000,1643710000,2786600000,13301400000,43,114,157
602040000,6992860000,887030000,8481930000,49,124,173
1600630000,2203050000,1376600000,5180280000,49,105,154
5762060000,9805930000,5159810000,20727800000,40,129,169
5521130000,1148530000,3662890000,10332550000,50,133,183
5840290000,7934210000,4747560000,18522060000,52,140,192
289270000,1415350000,7124490000,8829110000,45,125,170
895530000,3755460000,4476080000,9127070000,40,105,145
3674990000,7081760000,7519580000,18276330000,41,114,155
3555370000,2268640000,2640260000,8464270000,42,115,157
1227920000,5306830000,6702140000,13236890000,46,123,169
3017820000,88440000,2069060000,5175320000,33,94,127
1136790000,8465400000,4935300000,14537490000,44,127,171
1997240000,6959100000,12407270000,21363610000,40,126,166
5258410000,3990910000,4064850000,13314170000,50,139,189
3172520000,5847440000,1683300000,10703260000,52,124,176
5770520000,1425830000,1729840000,8926190000,43,107,150
3927770000,913030000,4584730000,9425530000,49,135,184
6616300000,1466100000,3003270000,11085670000,41,130,171
125430000,262760000,6495550000,6883740000,36,82,118
3779930000,2846060000,3617400000,10243390000,42,101,143
2984740000,4094720000,2379750000,9459210000,59,135,194
7137010000,2598950000,3186420000,12922380000,42,117,159
172180000,560330000,7423150000,8155660000,31,77,108
991010000,12944940000,8464780000,22400730000,51,124,175
4350020000,3062130000,2876550000,10288700000,52,118,170
913210000,4466290000,3598950000,8978450000,48,116,164
1069710000,2366830000,1793850000,5230390000,41,88,129
1606680000,1866800000,7771190000,11244670000,38,115,153
78420000,446990000,6262140000,6787550000,34,83,117
4427850000,3607970000,2045710000,10081530000,41,87,128
2155030000,4809260000,3813500000,10777790000,42,126,168
3460580000,5470120000,1411220000,10341920000,53,118,171
5098010000,7381100000,6605310000,19084420000,38,113,151
4239720000,931620000,4079970000,9251310000,50,139,189
2798740000,5481270000,1801380000,10081390000,47,108,155
2347560000,7821960000,5106770000,15276290000,51,118,169
698150000,3805520000,1165730000,5669400000,55,126,181
890260000,3581240000,879160000,5350660000,50,116,166
2737690000,5761280000,1582750000,10081720000,47,103,150
3505870000,497880000,1567370000,5571120000,40,115,155
444060000,3319080000,8475590000,12238730000,45,108,153
5356030000,93020000,3410290000,8859340000,35,103,138
6378900000,2134710000,2468280000,10981890000,48,122,170
9267720000,35100000,7204790000,16507610000,35,106,141
3588110000,81730000,5223430000,8893270000,39,107,146
4469440000,7613180000,2015280000,14097900000,55,127,182
2865300000,223860000,6981240000,10070400000,36,105,141
2399650000,6137670000,1798820000,10336140000,56,117,173
4606140000,2.143e+09,2312140000,9061280000,41,109,150
3544270000,1058950000,4966720000,9569940000,43,126,169
2763420000,4766880000,2926800000,10457100000,51,115,166
2181760000,3704180000,4551120000,10437060000,52,144,196
3492420000,1947350000,4761910000,10201680000,38,116,154
3565590000,470610000,1755800000,5.792e+09,43,121,164
6056320000,146870000,3883660000,10086850000,39,109,148
7439630000,277750000,3055900000,10773280000,37,111,148
4913390000,1009100000,4519590000,10442080000,37,121,158
3604550000,4433700000,2413140000,10451390000,43,107,150
2858140000,1118390000,1369120000,5345650000,48,108,156
5836870000,4293620000,3941060000,14071550000,51,133,184
4660490000,6591920000,1921560000,13173970000,36,106,142
1982500000,10312770000,2360450000,14655720000,58,138,196
2496230000,6520750000,1657330000,10674310000,54,117,171
5981990000,4560150000,4449680000,14991820000,50,109,159
2273180000,6051850000,6461550000,14786580000,54,128,182
3379490000,5562440000,1399910000,10341840000,52,124,176
4225860000,3604480000,2251470000,10081810000,50,110,160
2535370000,14305870000,5488540000,22329780000,40,110,150
820440000,4201570000,1984240000,7006250000,54,126,180
7566470000,2020000,8342440000,15910930000,36,99,135
832450000,9487090000,5911030000,16230570000,37,93,130
4053780000,3397830000,3005570000,10457180000,38,102,140
3885640000,3188630000,3704010000,10778280000,45,136,181
7133550000,237200000,5316890000,12687640000,37,105,142
2848740000,6086700000,10620420000,19555860000,53,130,183
3330500000,4103490000,2026480000,9460470000,55,136,191
453120000,7340690000,2673970000,10467780000,45,111,156
5388870000,5162640000,5623370000,16174880000,54,130,184
5446320000,105130000,4780450000,10331900000,40,102,142
3168530000,274530000,1857460000,5300520000,45,121,166
4481430000,2705390000,2044370000,9231190000,47,122,169
3.977e+09,1994930000,4786320000,10758250000,50,141,191
2448060000,1370240000,6207530000,10025830000,51,143,194
290500000,8002830000,2649060000,10942390000,35,94,129
2649580000,774760000,6736660000,1.0161e+10,41,119,160
4057900000,4769500000,6301230000,15128630000,49,139,188
3814160000,91430000,13593110000,17498700000,45,120,165
178680000,695290000,8309490000,9183460000,34,79,113
761480000,4518830000,11589920000,16870230000,50,123,173
664270000,1594730000,290180000,2549180000,54,131,185
3300130000,4596440000,6668930000,14565500000,31,87,118
5824920000,1734540000,3193760000,10753220000,52,139,191
3808560000,393740000,15275960000,19478260000,46,102,148
666880000,3496850000,1006540000,5170270000,57,121,178
7042680000,730640000,3325620000,11098940000,41,120,161
1776970000,9311640000,1702880000,12791490000,49,106,155
1092910000,2821510000,1416190000,5330610000,45,130,175
5632920000,1398200000,2609950000,9641070000,44,125,169
1463100000,397900000,8072450000,9933450000,47,123,170
8232710000,156730000,6375030000,14764470000,38,114,152
3330350000,6454480000,4874500000,14659330000,37,110,147
8260000,170450000,4333990000,4512700000,37,88,125
2705700000,2172890000,547240000,5425830000,43,121,164
2036340000,7835440000,6920680000,16792460000,43,130,173
454380000,3686740000,1194510000,5335630000,47,110,157
4192450000,1324470000,4940690000,10457610000,45,102,147
4499670000,5148540000,2648420000,12296630000,48,125,173
2705640000,3602550000,5613430000,11921620000,54,128,182
2772930000,339530000,1726120000,4838580000,45,120,165
537400000,6853730000,1704290000,9095420000,40,115,155
638910000,9524590000,3760830000,13924330000,44,128,172
916300000,7397840000,9715480000,18029620000,48,111,159
1664560000,6804560000,2212740000,10681860000,52,113,165
3727580000,12112880000,8680340000,24520800000,47,129,176
459370000,3773140000,3844940000,8077450000,46,114,160
1360890000,3116100000,542360000,5019350000,42,107,149
2703710000,7027830000,1210750000,10942290000,59,141,200
2021440000,605220000,7256980000,9883640000,43,122,165
653500000,144030000,8129520000,8927050000,37,97,134
649340000,891910000,9277110000,10818360000,38,94,132
5090220000,14777450000,9517760000,29385430000,45,133,178
2341620000,4748400000,1803250000,8893270000,54,120,174
2697150000,3900560000,4154300000,10752010000,35,98,133
4.588e+09,9320000,14938820000,19536140000,32,105,137
2576300000,2068170000,701170000,5345640000,51,118,169
2696980000,435890000,6361670000,9494540000,42,117,159
4822630000,2527330000,1571280000,8921240000,42,108,150
2966010000,4768970000,1186180000,8921160000,55,131,186
255370000,496420000,8495330000,9247120000,34,79,113
1759810000,3301360000,5391520000,10452690000,44,115,159
4610730000,2243270000,3588100000,10442100000,45,129,174
3832240000,1352510000,845230000,6029980000,51,121,172
2586240000,6771610000,1349790000,10707640000,57,130,187
2754160000,16380000,2409780000,5180320000,34,97,131
171390000,4.176e+09,998280000,5345670000,41,103,144
5675560000,69330000,4210550000,9955440000,34,102,136
335170000,5728780000,5274830000,11338780000,43,112,155
